protocol,track,representation,model,n_features,n_discovered,fold_rmse_mean,fold_rmse_std,fold_mae_mean,fold_mae_std,fold_r2_mean,fold_r2_std,min_validation_rows,max_validation_rows,oof_rows,oof_rmse,oof_mae,oof_r2,b0_oof_rmse,delta_oof_rmse_vs_B0,b5_oof_rmse,delta_oof_rmse_vs_B5
fold_municipality_grouped,clean,B7_all_plus_discovery,ExtraTrees,906,20,0.8874557952932822,0.2683138120469873,0.8250323813892347,0.27888993523295086,-9.007132927397917,14.256884750090187,6,73,138,0.8488493763347781,0.7422836634460556,-0.0018358583473685464,0.9430958138971466,-0.0942464375623685,0.9267328771729177,-0.07788350083813966
fold_municipality_grouped,clean,B1_agronomic,ExtraTrees,123,0,0.8840663206763892,0.3659915214922658,0.8150299900877871,0.3726471229603971,-8.864517051800773,12.779245863825551,6,73,138,0.8762198611334006,0.7542494357934979,-0.0674842854163491,0.9430958138971466,-0.06687595276374603,0.9267328771729177,-0.05051301603951719
fold_municipality_grouped,clean,B3_base_plus_agronomic,ExtraTrees,815,0,0.9068229706608312,0.22233302631991483,0.8472584215217239,0.21482553393917556,-7.314907609321582,9.694778197340945,6,73,138,0.9105582125399424,0.8167339371980674,-0.15279142098308895,0.9430958138971466,-0.03253760135720418,0.9267328771729177,-0.016174664632975344
fold_municipality_grouped,clean,B5_all,ExtraTrees,906,0,0.9131568728743261,0.21140697871834488,0.8528225106285465,0.20499602322796068,-7.5947164351195315,10.424899375887248,6,73,138,0.9267328771729177,0.8356645933977467,-0.19411030260343476,0.9430958138971466,-0.016362936724228838,0.9267328771729177,0.0
fold_municipality_grouped,clean,B0_base,ExtraTrees,692,0,0.907345408622467,0.1691678789860486,0.8497650517313552,0.15097659323127005,-7.074511479356045,9.33818050078183,6,73,138,0.9430958138971466,0.8584963365539459,-0.23665038969937058,0.9430958138971466,0.0,0.9267328771729177,0.016362936724228838
fold_municipality_grouped,clean,B4_base_plus_empirical,ExtraTrees,783,0,0.8993523560455131,0.16031152725339587,0.8407770462847652,0.13672958492659215,-6.434226122927169,8.057488432228897,6,73,138,0.9451407123185452,0.8602957206119164,-0.24201901926098546,0.9430958138971466,0.0020448984213986554,0.9267328771729177,0.018407835145627494
fold_municipality_grouped,clean,B2_empirical,ExtraTrees,91,0,0.88123892247818,0.28121131645262964,0.7960691592456619,0.27195556208663874,-4.482146007530238,3.406149281639928,6,73,138,1.0265441716639816,0.9283957258837514,-0.4651786697049396,0.9430958138971466,0.08344835776683501,0.9267328771729177,0.09981129449106385
fold_municipality_grouped,clean,B0_base,Ridge10,692,0,0.9117011806214175,0.26572481014080823,0.7850587729907802,0.27553981391145643,-6.331674308131317,7.938515537015093,6,73,138,0.8740713152280253,0.721316530484686,-0.06225562730994616,0.8740713152280253,0.0,0.9354989371474871,-0.06142762191946183
fold_municipality_grouped,clean,B4_base_plus_empirical,Ridge10,783,0,0.9533779380644256,0.3037549172270454,0.824200161623841,0.3013134061421106,-6.128812794656943,6.855770213033519,6,73,138,0.8932373087057618,0.7350043228734208,-0.10935108664731108,0.8740713152280253,0.01916599347773651,0.9354989371474871,-0.04226162844172532
fold_municipality_grouped,clean,B7_all_plus_discovery,Ridge10,906,20,1.0279269191692202,0.28975001178192283,0.8916503849155258,0.2894139830242799,-10.812913998002823,16.600451411931086,6,73,138,0.911238093861864,0.7471028114182898,-0.15451356010108697,0.8740713152280253,0.03716677863383877,0.9354989371474871,-0.024260843285623057
fold_municipality_grouped,clean,B3_base_plus_agronomic,Ridge10,815,0,0.9691379277162765,0.2624205061502375,0.8390135847216488,0.2792109640156932,-8.590386048632281,11.944051759289094,6,73,138,0.9256834762697612,0.7710326562200095,-0.19140749367836163,0.8740713152280253,0.05161216104173594,0.9354989371474871,-0.00981546087772589
fold_municipality_grouped,clean,B5_all,Ridge10,906,0,1.017670938355442,0.2835552876017295,0.8845399886275498,0.29206827327382245,-8.209936124110248,10.372438041808762,6,73,138,0.9354989371474871,0.7760000221441726,-0.21680756528265976,0.8740713152280253,0.06142762191946183,0.9354989371474871,0.0
fold_municipality_grouped,clean,B1_agronomic,Ridge10,123,0,0.9301630026417925,0.32781760189945924,0.7990263106469788,0.33453829203443386,-7.409236533539224,8.281845859332401,6,73,138,0.9681402850746749,0.7782737738312967,-0.3032024507800748,0.8740713152280253,0.09406896984664959,0.9354989371474871,0.03264134792718776
fold_municipality_grouped,clean,B2_empirical,Ridge10,91,0,0.9455369641381101,0.18090945361214084,0.8166590997918632,0.1537414380539456,-5.183328830465009,4.612691389107592,6,73,138,1.0002153376073089,0.8508937133771717,-0.39098460730136875,0.8740713152280253,0.12614402237928357,0.9354989371474871,0.06471640045982174
fold_municipality_grouped,competition,B1_agronomic,ExtraTrees,350,0,0.8539470327375689,0.31581258481731267,0.7786825860685298,0.3229013450334241,-6.566634270001724,8.388825530785372,6,73,138,0.8589626788498125,0.7416499016563145,-0.02585007240467907,0.8974413146721427,-0.03847863582233024,0.9215889540539683,-0.06262627520415587
fold_municipality_grouped,competition,B7_all_plus_discovery,ExtraTrees,2085,20,0.8584943667100398,0.23623088332701928,0.7948096294272633,0.2335966694781155,-7.02325532807358,10.135208620364962,6,73,138,0.8675370943445044,0.7655683977455717,-0.04643296247228923,0.8974413146721427,-0.029904220327638287,0.9215889540539683,-0.05405185970946391
fold_municipality_grouped,competition,B0_base,ExtraTrees,1400,0,0.8747752732093617,0.23828238795785944,0.8130196028746368,0.22568609743769905,-6.395933880864944,7.916383780530539,6,73,138,0.8974413146721427,0.8031668156199678,-0.1198179433202402,0.8974413146721427,0.0,0.9215889540539683,-0.024147639381825625
fold_municipality_grouped,competition,B3_base_plus_agronomic,ExtraTrees,1750,0,0.8861831820485057,0.2650971928331165,0.8209888360966969,0.26208030293341583,-7.054643873003312,9.32058307312654,6,73,138,0.8981597004642374,0.7941327415458929,-0.12161144951508507,0.8974413146721427,0.0007183857920947112,0.9215889540539683,-0.023429253589730914
fold_municipality_grouped,competition,B5_all,ExtraTrees,2085,0,0.8899581916488138,0.2583805105049974,0.8222129229198375,0.2528755575016199,-7.082249055829091,9.214740436184645,6,73,138,0.9215889540539683,0.8209969202898544,-0.18089103584509725,0.8974413146721427,0.024147639381825625,0.9215889540539683,0.0
fold_municipality_grouped,competition,B4_base_plus_empirical,ExtraTrees,1735,0,0.9081834136817262,0.22997461491069215,0.8438800024572208,0.2186641488241043,-6.989695865598085,8.674204033938985,6,73,138,0.9308622762049067,0.8350377375201291,-0.20477560626817515,0.8974413146721427,0.03342096153276397,0.9215889540539683,0.009273322150938346
fold_municipality_grouped,competition,B2_empirical,ExtraTrees,335,0,0.8659203720731405,0.2343926234090115,0.7737427709046601,0.2005858422479917,-3.8572383780562256,2.753273637033411,6,73,138,0.996224813000707,0.8822332556935818,-0.37990762165606995,0.8974413146721427,0.09878349832856426,0.9215889540539683,0.07463585894673863
fold_municipality_grouped,competition,B0_base,Ridge10,1400,0,0.8325580852370635,0.3085041508700552,0.712944099932569,0.31526035710469186,-4.214340719606801,4.431097928891965,6,73,138,0.8058988721688889,0.6428056761156322,0.09698201438114473,0.8058988721688889,0.0,0.897600276865174,-0.09170140469628507
fold_municipality_grouped,competition,B4_base_plus_empirical,Ridge10,1735,0,0.857431533648076,0.3115250135833762,0.7325127729385983,0.32370069551495445,-4.310983947753064,4.2877481007719975,6,73,138,0.8464358178114361,0.6816013591772517,0.0038531413073293885,0.8058988721688889,0.04053694564254717,0.897600276865174,-0.0511644590537379
fold_municipality_grouped,competition,B3_base_plus_agronomic,Ridge10,1750,0,0.9174061677740133,0.2910483015402018,0.7944341757311422,0.3206449613384481,-6.240446263644523,7.032395814746442,6,73,138,0.867571482956702,0.7035583412910791,-0.04651592397512405,0.8058988721688889,0.061672610787813054,0.897600276865174,-0.030028793908472018
fold_municipality_grouped,competition,B5_all,Ridge10,2085,0,0.928171893639109,0.3152046610588015,0.7945685239043516,0.3413755833151181,-5.57354566865411,5.426460981547235,6,73,138,0.897600276865174,0.7204059274629431,-0.1202146811978928,0.8058988721688889,0.09170140469628507,0.897600276865174,0.0
fold_municipality_grouped,competition,B7_all_plus_discovery,Ridge10,2085,20,0.9532671643905918,0.2852875878171317,0.815190210682152,0.3165908423276182,-6.478672705772178,6.693735271538089,6,73,138,0.9141850231636965,0.7380493978052705,-0.1619929912299647,0.8058988721688889,0.10828615099480765,0.897600276865174,0.01658474629852258
fold_municipality_grouped,competition,B2_empirical,Ridge10,335,0,0.9385812636290695,0.20509388872996767,0.7641683678858909,0.18486389824764263,-5.336318484835577,5.67201608527665,6,73,138,0.9484533553891638,0.754116377095411,-0.2507406326808268,0.8058988721688889,0.14255448322027486,0.897600276865174,0.05085307852398979
fold_municipality_grouped,competition,B1_agronomic,Ridge10,350,0,1.1501267545684715,0.6005310503936564,0.9946396815376846,0.6232179391666295,-10.668901212806379,10.317997156649394,6,73,138,1.2402817653368363,0.9931847013456803,-1.138828792383031,0.8058988721688889,0.4343828931679474,0.897600276865174,0.34268148847166235
fold_state_stratified,clean,B7_all_plus_discovery,ExtraTrees,906,20,0.49154278482199587,0.06633816182409406,0.35722686684303323,0.03617896735739106,0.6567974390268994,0.07918486352435143,27,28,138,0.494824264388564,0.3570844363929144,0.659562588454816,0.5119068715580001,-0.017082607169436104,0.5052579901902907,-0.010433725801726745
fold_state_stratified,clean,B3_base_plus_agronomic,ExtraTrees,815,0,0.4995756586149798,0.058737551087084804,0.36233536428151497,0.032934709840801275,0.6463932432263588,0.07053343783941755,27,28,138,0.5020535399153424,0.3622763986657464,0.6495424895577662,0.5119068715580001,-0.00985333164265767,0.5052579901902907,-0.0032044502749483117
fold_state_stratified,clean,B5_all,ExtraTrees,906,0,0.502368560269349,0.06272958948514813,0.36623682348618475,0.03706489743986088,0.6419702666458129,0.0767215622082728,27,28,138,0.5052579901902907,0.36621723832528197,0.6450544916450581,0.5119068715580001,-0.006648881367709358,0.5052579901902907,0.0
fold_state_stratified,clean,B4_base_plus_empirical,ExtraTrees,783,0,0.5079876713867164,0.06466566190986538,0.37264697642143274,0.04222547168590283,0.6335380319229127,0.08046751049347987,27,28,138,0.5110410914769195,0.37270177421210027,0.6368826933906294,0.5119068715580001,-0.0008657800810806249,0.5052579901902907,0.0057831012866287335
fold_state_stratified,clean,B0_base,ExtraTrees,692,0,0.5093442104581436,0.05856765786087343,0.3746215083774251,0.03944548404784596,0.6324024659365636,0.0731257131449216,27,28,138,0.5119068715580001,0.37474004370830455,0.6356513010835925,0.5119068715580001,0.0,0.5052579901902907,0.006648881367709358
fold_state_stratified,clean,B1_agronomic,ExtraTrees,123,0,0.5125566037687178,0.05057321858932333,0.3704269379761699,0.036820045774745784,0.6278804284191126,0.06560027369337833,27,28,138,0.5142528027143598,0.370247787151967,0.6323042255638835,0.5119068715580001,0.0023459311563597263,0.5052579901902907,0.008994812524069085
fold_state_stratified,clean,B2_empirical,ExtraTrees,91,0,0.65610690750926,0.02723916179950305,0.5312928316760155,0.04058588361644242,0.39171448636554584,0.06996767392270864,27,28,138,0.6566864800186527,0.5314562267355565,0.4004140404603558,0.5119068715580001,0.14477960846065263,0.5052579901902907,0.151428489828362
fold_state_stratified,clean,B1_agronomic,Ridge10,123,0,0.5859571525411811,0.07027059735321663,0.43540779883626807,0.04375463960140307,0.5139029014484426,0.09850193411596882,27,28,138,0.5888372547992157,0.4352288114429428,0.5179125087066161,0.6718013356415838,-0.08296408084236817,0.6811124052621044,-0.0922751504628887
fold_state_stratified,clean,B7_all_plus_discovery,Ridge10,906,20,0.6702568231886268,0.039445533726740915,0.5224915973063233,0.03185017799082615,0.36804000084231553,0.04550478524162802,27,28,138,0.6710303980087321,0.5228496485164856,0.3739346140102823,0.6718013356415838,-0.0007709376328517425,0.6811124052621044,-0.010082007253372272
fold_state_stratified,clean,B2_empirical,Ridge10,91,0,0.6688156934691165,0.07397489404062223,0.50803791302218,0.045063900810237034,0.3685817294591796,0.11245916455810961,27,28,138,0.671767872844695,0.5079675177820606,0.3725577429125345,0.6718013356415838,-3.3462796888872326e-05,0.6811124052621044,-0.009344532417409401
fold_state_stratified,clean,B0_base,Ridge10,692,0,0.6706753538727275,0.0428570288956777,0.519647288116553,0.02072160565755753,0.3670137799669604,0.053565097619512024,27,28,138,0.6718013356415838,0.5197572118039344,0.3724952317488017,0.6718013356415838,0.0,0.6811124052621044,-0.009311069620520529
fold_state_stratified,clean,B3_base_plus_agronomic,Ridge10,815,0,0.6712963757005586,0.038174268825545914,0.5215168945575741,0.01741474699378622,0.3654115293556745,0.053281954466358465,27,28,138,0.6721632458782951,0.521730481855641,0.37181895571750745,0.6718013356415838,0.00036191023671128253,0.6811124052621044,-0.008949159383809246
fold_state_stratified,clean,B4_base_plus_empirical,Ridge10,783,0,0.6775853172482965,0.0381710014896297,0.5293046173088094,0.0321728190133905,0.35451151893703614,0.03679943747605795,27,28,138,0.6783322430410128,0.5295841743328263,0.3602353701079405,0.6718013356415838,0.006530907399428965,0.6811124052621044,-0.0027801622210915644
fold_state_stratified,clean,B5_all,Ridge10,906,0,0.6803162389720938,0.03886627335648077,0.5305421249649394,0.03544659116880859,0.34904171293966524,0.04291264539353796,27,28,138,0.6811124052621044,0.530949997510077,0.3549804396720989,0.6718013356415838,0.009311069620520529,0.6811124052621044,0.0
fold_state_stratified,competition,B7_all_plus_discovery,ExtraTrees,2085,20,0.49559710286151215,0.0698335226127222,0.35755559656084646,0.038583657857079505,0.6501926242070644,0.08659197235560895,27,28,138,0.4991992388967073,0.35740706924315613,0.6535160407386928,0.5003353471014222,-0.0011361082047149362,0.5044606202923676,-0.005261381395660292
fold_state_stratified,competition,B0_base,ExtraTrees,1400,0,0.4974573358887282,0.06306960282382927,0.3596522472075253,0.035094097002537204,0.6485191641711241,0.07755529229475162,27,28,138,0.5003353471014222,0.3595354871175526,0.6519371472751483,0.5003353471014222,0.0,0.5044606202923676,-0.0041252731909453555
fold_state_stratified,competition,B1_agronomic,ExtraTrees,350,0,0.500150372343134,0.07418349908681857,0.3606679101158984,0.04564288297968096,0.6426251956710797,0.09385830216513177,27,28,138,0.5040945367654875,0.36045949792960685,0.6466872698002437,0.5003353471014222,0.003759189664065299,0.5044606202923676,-0.00036608352688005663
fold_state_stratified,competition,B5_all,ExtraTrees,2085,0,0.5011856689995272,0.06748857301277164,0.3588657076719576,0.0363507885653732,0.6428632682875478,0.08287399988579605,27,28,138,0.5044606202923676,0.3587076892109499,0.6461739179335274,0.5003353471014222,0.0041252731909453555,0.5044606202923676,0.0
fold_state_stratified,competition,B3_base_plus_agronomic,ExtraTrees,1750,0,0.5018558744927445,0.06555295948591298,0.36007450485008824,0.03905273440588791,0.6419059061484762,0.08127261115925623,27,28,138,0.5049609584325004,0.35995831320450883,0.6454717006753776,0.5003353471014222,0.004625611331078194,0.5044606202923676,0.0005003381401328388
fold_state_stratified,competition,B4_base_plus_empirical,ExtraTrees,1735,0,0.5057909243507125,0.06283628952045067,0.3635187429453261,0.03267916799233483,0.6368269360989579,0.07901485184742438,27,28,138,0.5086016513869513,0.3634619444444443,0.6403410796235699,0.5003353471014222,0.008266304285529102,0.5044606202923676,0.004141031094583747
fold_state_stratified,competition,B2_empirical,ExtraTrees,335,0,0.6461887690206469,0.03591541530430194,0.5186247093936338,0.03777675070831692,0.4118568129612525,0.051016516130176805,27,28,138,0.6469765265634413,0.5188154169542212,0.41801424821962363,0.5003353471014222,0.14664117946201904,0.5044606202923676,0.1425159062710737
