protocol,outer_fold,stage,candidate,level1_fold,candidate_index,mean_test_rmse,std_test_rmse,rank_test_score,params_json
fold_municipality_grouped,2,meta_tuning,HuberStack,,2,1.0072553912382822,0.2535717966376389,6,"{""model__alpha"": 0.001, ""model__epsilon"": 1.35}"
fold_municipality_grouped,2,meta_tuning,HuberStack,,3,0.9913505863876382,0.2623203752626073,3,"{""model__alpha"": 0.1, ""model__epsilon"": 1.35}"
fold_municipality_grouped,2,meta_tuning,HuberStack,,4,0.9746153920276691,0.2316058275778641,1,"{""model__alpha"": 0.001, ""model__epsilon"": 1.5}"
fold_municipality_grouped,2,meta_tuning,HuberStack,,5,0.9985733166576933,0.269444854007463,4,"{""model__alpha"": 0.1, ""model__epsilon"": 1.5}"
fold_municipality_grouped,2,meta_tuning,ExtraTreesStack,,0,0.8058241879995713,0.2464127672845335,4,"{""max_features"": 0.5, ""min_samples_leaf"": 3}"
fold_municipality_grouped,2,meta_tuning,ExtraTreesStack,,1,0.7776664943965818,0.22233231837009348,3,"{""max_features"": 0.5, ""min_samples_leaf"": 5}"
fold_municipality_grouped,2,meta_tuning,ExtraTreesStack,,2,0.7535475244797155,0.1882305652716908,2,"{""max_features"": 0.5, ""min_samples_leaf"": 8}"
fold_municipality_grouped,2,meta_tuning,ExtraTreesStack,,3,0.8306229534186983,0.2545469122024747,6,"{""max_features"": 1.0, ""min_samples_leaf"": 3}"
fold_municipality_grouped,2,meta_tuning,ExtraTreesStack,,4,0.8079009511443284,0.22940699540269271,5,"{""max_features"": 1.0, ""min_samples_leaf"": 5}"
fold_municipality_grouped,2,meta_tuning,ExtraTreesStack,,5,0.7534822823104359,0.158784396734683,1,"{""max_features"": 1.0, ""min_samples_leaf"": 8}"
fold_municipality_grouped,2,meta_tuning,HistGBStack,,0,0.7120782042929635,0.14820799416073868,2,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_leaf_nodes"": 3}"
fold_municipality_grouped,2,meta_tuning,HistGBStack,,1,0.7123801856827594,0.17646977662304442,3,"{""l2_regularization"": 10.0, ""learning_rate"": 0.03, ""max_leaf_nodes"": 5}"
fold_municipality_grouped,2,meta_tuning,HistGBStack,,2,0.7243146814840667,0.16147926829514012,4,"{""l2_regularization"": 10.0, ""learning_rate"": 0.05, ""max_leaf_nodes"": 3}"
fold_municipality_grouped,2,meta_tuning,HistGBStack,,3,0.6979857271538922,0.16993318317052553,1,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_leaf_nodes"": 5}"
fold_municipality_grouped,3,meta_tuning,RidgeStack,,0,1.3425941942797508,0.28428422331262093,5,"{""model__alpha"": 0.001}"
fold_municipality_grouped,3,meta_tuning,RidgeStack,,1,1.3459807333352796,0.27085108379336353,6,"{""model__alpha"": 0.01}"
fold_municipality_grouped,3,meta_tuning,RidgeStack,,2,1.350886798361348,0.19983922967479212,7,"{""model__alpha"": 0.1}"
fold_municipality_grouped,3,meta_tuning,RidgeStack,,3,1.139398494035267,0.21845003175310698,3,"{""model__alpha"": 1.0}"
fold_municipality_grouped,3,meta_tuning,RidgeStack,,4,0.9386557085377136,0.2953029018910958,1,"{""model__alpha"": 10.0}"
fold_municipality_grouped,3,meta_tuning,RidgeStack,,5,1.1098908470692257,0.12540087333233876,2,"{""model__alpha"": 100.0}"
fold_municipality_grouped,3,meta_tuning,RidgeStack,,6,1.1892566682648926,0.14354329428663354,4,"{""model__alpha"": 1000.0}"
fold_municipality_grouped,3,meta_tuning,ElasticNetStack,,0,1.3657765504996886,0.20850512942542798,7,"{""model__alpha"": 0.001, ""model__l1_ratio"": 0.1}"
fold_municipality_grouped,3,meta_tuning,ElasticNetStack,,1,1.3873249253784703,0.18124083452816314,9,"{""model__alpha"": 0.001, ""model__l1_ratio"": 0.5}"
fold_municipality_grouped,3,meta_tuning,ElasticNetStack,,2,1.3800892426588167,0.180301639949871,8,"{""model__alpha"": 0.001, ""model__l1_ratio"": 0.9}"
fold_municipality_grouped,3,meta_tuning,ElasticNetStack,,3,1.1468979111575803,0.23467749433382937,6,"{""model__alpha"": 0.01, ""model__l1_ratio"": 0.1}"
fold_municipality_grouped,3,meta_tuning,ElasticNetStack,,4,1.0617467410413512,0.20465203337524693,4,"{""model__alpha"": 0.01, ""model__l1_ratio"": 0.5}"
fold_municipality_grouped,3,meta_tuning,ElasticNetStack,,5,1.0171311833183676,0.23482589772595874,2,"{""model__alpha"": 0.01, ""model__l1_ratio"": 0.9}"
fold_municipality_grouped,3,meta_tuning,ElasticNetStack,,6,0.9735613859452054,0.2846397879965419,1,"{""model__alpha"": 0.1, ""model__l1_ratio"": 0.1}"
fold_municipality_grouped,3,meta_tuning,ElasticNetStack,,7,1.0491445063168043,0.2637836410377366,3,"{""model__alpha"": 0.1, ""model__l1_ratio"": 0.5}"
fold_municipality_grouped,3,meta_tuning,ElasticNetStack,,8,1.1238424132880638,0.1787947425270205,5,"{""model__alpha"": 0.1, ""model__l1_ratio"": 0.9}"
fold_municipality_grouped,3,meta_tuning,HuberStack,,0,1.370094231387064,0.2695220352019644,2,"{""model__alpha"": 0.001, ""model__epsilon"": 1.2}"
fold_municipality_grouped,3,meta_tuning,HuberStack,,1,1.3672592320899153,0.2460736352777347,1,"{""model__alpha"": 0.1, ""model__epsilon"": 1.2}"
fold_municipality_grouped,3,meta_tuning,HuberStack,,2,1.374003651984097,0.22289931714384031,3,"{""model__alpha"": 0.001, ""model__epsilon"": 1.35}"
fold_municipality_grouped,3,meta_tuning,HuberStack,,3,1.3789852110697327,0.16975224648611348,4,"{""model__alpha"": 0.1, ""model__epsilon"": 1.35}"
fold_municipality_grouped,3,meta_tuning,HuberStack,,4,1.3856033007122617,0.2075105817145654,6,"{""model__alpha"": 0.001, ""model__epsilon"": 1.5}"
fold_municipality_grouped,3,meta_tuning,HuberStack,,5,1.3800721005871803,0.1321181979181593,5,"{""model__alpha"": 0.1, ""model__epsilon"": 1.5}"
fold_municipality_grouped,3,meta_tuning,ExtraTreesStack,,0,1.0833280952881361,0.181168277334894,1,"{""max_features"": 0.5, ""min_samples_leaf"": 3}"
fold_municipality_grouped,3,meta_tuning,ExtraTreesStack,,1,1.1107173772402932,0.1537235731579394,2,"{""max_features"": 0.5, ""min_samples_leaf"": 5}"
fold_municipality_grouped,3,meta_tuning,ExtraTreesStack,,2,1.1900878001280664,0.09438994152236653,5,"{""max_features"": 0.5, ""min_samples_leaf"": 8}"
fold_municipality_grouped,3,meta_tuning,ExtraTreesStack,,3,1.1205048347805957,0.20220826798016572,3,"{""max_features"": 1.0, ""min_samples_leaf"": 3}"
fold_municipality_grouped,3,meta_tuning,ExtraTreesStack,,4,1.1292544494758523,0.18385990778313005,4,"{""max_features"": 1.0, ""min_samples_leaf"": 5}"
fold_municipality_grouped,3,meta_tuning,ExtraTreesStack,,5,1.2105125765320006,0.06959903626494428,6,"{""max_features"": 1.0, ""min_samples_leaf"": 8}"
fold_municipality_grouped,3,meta_tuning,HistGBStack,,0,1.1300927270710805,0.12797359256670737,3,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_leaf_nodes"": 3}"
fold_municipality_grouped,3,meta_tuning,HistGBStack,,1,1.1393645854500227,0.07297782550583667,4,"{""l2_regularization"": 10.0, ""learning_rate"": 0.03, ""max_leaf_nodes"": 5}"
fold_municipality_grouped,3,meta_tuning,HistGBStack,,2,1.104532442727839,0.11969304252690187,1,"{""l2_regularization"": 10.0, ""learning_rate"": 0.05, ""max_leaf_nodes"": 3}"
fold_municipality_grouped,3,meta_tuning,HistGBStack,,3,1.1120808068404613,0.16256651898689703,2,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_leaf_nodes"": 5}"
fold_municipality_grouped,4,meta_tuning,RidgeStack,,0,1.5025847765291047,1.1314164468925765,5,"{""model__alpha"": 0.001}"
fold_municipality_grouped,4,meta_tuning,RidgeStack,,1,1.5168238162953755,1.0951871246356888,6,"{""model__alpha"": 0.01}"
fold_municipality_grouped,4,meta_tuning,RidgeStack,,2,1.5266212468296831,1.025875661184723,7,"{""model__alpha"": 0.1}"
fold_municipality_grouped,4,meta_tuning,RidgeStack,,3,1.427919770885536,0.9630994418836603,4,"{""model__alpha"": 1.0}"
fold_municipality_grouped,4,meta_tuning,RidgeStack,,4,1.1648752903000148,0.731108358483268,3,"{""model__alpha"": 10.0}"
fold_municipality_grouped,4,meta_tuning,RidgeStack,,5,1.0111995403909706,0.4549936962334608,2,"{""model__alpha"": 100.0}"
fold_municipality_grouped,4,meta_tuning,RidgeStack,,6,0.9130253657932311,0.40954613864688155,1,"{""model__alpha"": 1000.0}"
fold_municipality_grouped,4,meta_tuning,ElasticNetStack,,0,1.5212965589243101,1.039374885779446,9,"{""model__alpha"": 0.001, ""model__l1_ratio"": 0.1}"
fold_municipality_grouped,4,meta_tuning,ElasticNetStack,,1,1.5173049748171448,1.0036438466566928,8,"{""model__alpha"": 0.001, ""model__l1_ratio"": 0.5}"
fold_municipality_grouped,4,meta_tuning,ElasticNetStack,,2,1.5137235566710239,1.0026146489924805,7,"{""model__alpha"": 0.001, ""model__l1_ratio"": 0.9}"
fold_municipality_grouped,4,meta_tuning,ElasticNetStack,,3,1.4777005968822579,0.9552917004041785,6,"{""model__alpha"": 0.01, ""model__l1_ratio"": 0.1}"
fold_municipality_grouped,4,meta_tuning,ElasticNetStack,,4,1.4121655153932788,0.8990520933776696,5,"{""model__alpha"": 0.01, ""model__l1_ratio"": 0.5}"
fold_municipality_grouped,4,meta_tuning,ElasticNetStack,,5,1.4007553611877066,0.7883018910539911,4,"{""model__alpha"": 0.01, ""model__l1_ratio"": 0.9}"
fold_municipality_grouped,4,meta_tuning,ElasticNetStack,,6,1.1520898397711383,0.7221119666396474,3,"{""model__alpha"": 0.1, ""model__l1_ratio"": 0.1}"
fold_municipality_grouped,4,meta_tuning,ElasticNetStack,,7,0.9698291406372513,0.44354468551178683,2,"{""model__alpha"": 0.1, ""model__l1_ratio"": 0.5}"
fold_municipality_grouped,4,meta_tuning,ElasticNetStack,,8,0.9653116919076296,0.37023040120237705,1,"{""model__alpha"": 0.1, ""model__l1_ratio"": 0.9}"
fold_municipality_grouped,4,meta_tuning,HuberStack,,0,1.7407356169711214,0.9202982866446405,6,"{""model__alpha"": 0.001, ""model__epsilon"": 1.2}"
fold_municipality_grouped,4,meta_tuning,HuberStack,,1,1.5990512281434777,0.9020997977365344,3,"{""model__alpha"": 0.1, ""model__epsilon"": 1.2}"
fold_municipality_grouped,4,meta_tuning,HuberStack,,2,1.7219327195787393,0.9820560126728424,5,"{""model__alpha"": 0.001, ""model__epsilon"": 1.35}"
fold_municipality_grouped,4,meta_tuning,HuberStack,,3,1.571039905805273,0.9506616033654874,2,"{""model__alpha"": 0.1, ""model__epsilon"": 1.35}"
fold_municipality_grouped,4,meta_tuning,HuberStack,,4,1.6846000317219538,1.0865245814688087,4,"{""model__alpha"": 0.001, ""model__epsilon"": 1.5}"
fold_municipality_grouped,4,meta_tuning,HuberStack,,5,1.5451204582998475,1.0445935608570684,1,"{""model__alpha"": 0.1, ""model__epsilon"": 1.5}"
fold_municipality_grouped,4,meta_tuning,ExtraTreesStack,,0,0.9059706075528045,0.4780461292978702,6,"{""max_features"": 0.5, ""min_samples_leaf"": 3}"
fold_municipality_grouped,4,meta_tuning,ExtraTreesStack,,1,0.9045225280267898,0.44803999685887824,5,"{""max_features"": 0.5, ""min_samples_leaf"": 5}"
fold_municipality_grouped,4,meta_tuning,ExtraTreesStack,,2,0.8933823717764212,0.44227277148916,4,"{""max_features"": 0.5, ""min_samples_leaf"": 8}"
fold_municipality_grouped,4,meta_tuning,ExtraTreesStack,,3,0.8547494381674753,0.5207766838939701,2,"{""max_features"": 1.0, ""min_samples_leaf"": 3}"
fold_municipality_grouped,4,meta_tuning,ExtraTreesStack,,4,0.8599896311911603,0.4891316062331856,3,"{""max_features"": 1.0, ""min_samples_leaf"": 5}"
fold_municipality_grouped,4,meta_tuning,ExtraTreesStack,,5,0.851123734764948,0.4816093838336035,1,"{""max_features"": 1.0, ""min_samples_leaf"": 8}"
fold_municipality_grouped,4,meta_tuning,HistGBStack,,0,0.8813415967420388,0.6053264729201553,3,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_leaf_nodes"": 3}"
fold_municipality_grouped,4,meta_tuning,HistGBStack,,1,0.8804966300305891,0.6015565506320516,2,"{""l2_regularization"": 10.0, ""learning_rate"": 0.03, ""max_leaf_nodes"": 5}"
fold_municipality_grouped,4,meta_tuning,HistGBStack,,2,0.8742672344906932,0.6022791328816526,1,"{""l2_regularization"": 10.0, ""learning_rate"": 0.05, ""max_leaf_nodes"": 3}"
fold_municipality_grouped,4,meta_tuning,HistGBStack,,3,0.9023410371337138,0.6500015593902705,4,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_leaf_nodes"": 5}"
fold_municipality_grouped,5,meta_tuning,RidgeStack,,0,1.2656248159641137,0.1308901678405492,5,"{""model__alpha"": 0.001}"
fold_municipality_grouped,5,meta_tuning,RidgeStack,,1,1.260372103849004,0.12766285557104753,4,"{""model__alpha"": 0.01}"
fold_municipality_grouped,5,meta_tuning,RidgeStack,,2,1.242265750989805,0.12018108083428232,2,"{""model__alpha"": 0.1}"
fold_municipality_grouped,5,meta_tuning,RidgeStack,,3,1.2737337335796057,0.1217778675971277,6,"{""model__alpha"": 1.0}"
fold_municipality_grouped,5,meta_tuning,RidgeStack,,4,1.3084741321342717,0.1340149733119686,7,"{""model__alpha"": 10.0}"
fold_municipality_grouped,5,meta_tuning,RidgeStack,,5,1.2499040272363242,0.14524824232047587,3,"{""model__alpha"": 100.0}"
fold_municipality_grouped,5,meta_tuning,RidgeStack,,6,1.1637624406080367,0.19817383776521533,1,"{""model__alpha"": 1000.0}"
fold_municipality_grouped,5,meta_tuning,ElasticNetStack,,0,1.2490174168237484,0.12299599109891356,2,"{""model__alpha"": 0.001, ""model__l1_ratio"": 0.1}"
fold_municipality_grouped,5,meta_tuning,ElasticNetStack,,1,1.2497164526168476,0.11762282042331555,3,"{""model__alpha"": 0.001, ""model__l1_ratio"": 0.5}"
fold_municipality_grouped,5,meta_tuning,ElasticNetStack,,2,1.2511646095689157,0.11016627088573683,4,"{""model__alpha"": 0.001, ""model__l1_ratio"": 0.9}"
fold_municipality_grouped,5,meta_tuning,ElasticNetStack,,3,1.2702611364089524,0.12601052291232928,5,"{""model__alpha"": 0.01, ""model__l1_ratio"": 0.1}"
fold_municipality_grouped,5,meta_tuning,ElasticNetStack,,4,1.270530443342466,0.13632676408506442,6,"{""model__alpha"": 0.01, ""model__l1_ratio"": 0.5}"
fold_municipality_grouped,5,meta_tuning,ElasticNetStack,,5,1.276537625418834,0.13715555871948326,7,"{""model__alpha"": 0.01, ""model__l1_ratio"": 0.9}"
fold_municipality_grouped,5,meta_tuning,ElasticNetStack,,6,1.3035396480351453,0.12083311717745929,9,"{""model__alpha"": 0.1, ""model__l1_ratio"": 0.1}"
fold_municipality_grouped,5,meta_tuning,ElasticNetStack,,7,1.2883073505146936,0.1134498354332489,8,"{""model__alpha"": 0.1, ""model__l1_ratio"": 0.5}"
fold_municipality_grouped,5,meta_tuning,ElasticNetStack,,8,1.246757828764763,0.1114574681729274,1,"{""model__alpha"": 0.1, ""model__l1_ratio"": 0.9}"
fold_municipality_grouped,5,meta_tuning,HuberStack,,0,1.1484864658006235,0.12696093013538134,2,"{""model__alpha"": 0.001, ""model__epsilon"": 1.2}"
fold_municipality_grouped,5,meta_tuning,HuberStack,,1,1.1471683470972673,0.12439417633829376,1,"{""model__alpha"": 0.1, ""model__epsilon"": 1.2}"
fold_municipality_grouped,5,meta_tuning,HuberStack,,2,1.1908533056091546,0.15721144510104967,4,"{""model__alpha"": 0.001, ""model__epsilon"": 1.35}"
fold_municipality_grouped,5,meta_tuning,HuberStack,,3,1.1771487715219429,0.14360615744096136,3,"{""model__alpha"": 0.1, ""model__epsilon"": 1.35}"
fold_municipality_grouped,5,meta_tuning,HuberStack,,4,1.220309068958896,0.16734787863740083,6,"{""model__alpha"": 0.001, ""model__epsilon"": 1.5}"
fold_municipality_grouped,5,meta_tuning,HuberStack,,5,1.2062914976689292,0.15158119409098153,5,"{""model__alpha"": 0.1, ""model__epsilon"": 1.5}"
fold_municipality_grouped,5,meta_tuning,ExtraTreesStack,,0,1.1308258919193839,0.12227827927868519,2,"{""max_features"": 0.5, ""min_samples_leaf"": 3}"
fold_municipality_grouped,5,meta_tuning,ExtraTreesStack,,1,1.149644516266348,0.13527997850323648,4,"{""max_features"": 0.5, ""min_samples_leaf"": 5}"
fold_municipality_grouped,5,meta_tuning,ExtraTreesStack,,2,1.166148634574385,0.15024215874473512,6,"{""max_features"": 0.5, ""min_samples_leaf"": 8}"
fold_municipality_grouped,5,meta_tuning,ExtraTreesStack,,3,1.1300612823409002,0.1172219312027433,1,"{""max_features"": 1.0, ""min_samples_leaf"": 3}"
fold_municipality_grouped,5,meta_tuning,ExtraTreesStack,,4,1.1425857171587734,0.11556065291148317,3,"{""max_features"": 1.0, ""min_samples_leaf"": 5}"
fold_municipality_grouped,5,meta_tuning,ExtraTreesStack,,5,1.156558008129907,0.138518377701767,5,"{""max_features"": 1.0, ""min_samples_leaf"": 8}"
fold_municipality_grouped,5,meta_tuning,HistGBStack,,0,1.1336164373627946,0.06363308537820336,4,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_leaf_nodes"": 3}"
fold_municipality_grouped,5,meta_tuning,HistGBStack,,1,1.0958799859018442,0.07351303084261751,1,"{""l2_regularization"": 10.0, ""learning_rate"": 0.03, ""max_leaf_nodes"": 5}"
fold_municipality_grouped,5,meta_tuning,HistGBStack,,2,1.1270235888757656,0.06106844195406988,3,"{""l2_regularization"": 10.0, ""learning_rate"": 0.05, ""max_leaf_nodes"": 3}"
fold_municipality_grouped,5,meta_tuning,HistGBStack,,3,1.1112903791370925,0.06567171333326885,2,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_leaf_nodes"": 5}"
