protocol,outer_fold,meta_model,feature,value_kind,value
fold_state_stratified,5,ElasticNetStack,pred__B07_C1_ExtraTrees,coefficient,0.08368808162899817
fold_state_stratified,5,ElasticNetStack,pred__B08_C1_PLS,coefficient,0.13564862732719823
fold_state_stratified,5,ElasticNetStack,pred__B09_C0_PCA_Ridge,coefficient,0.0
fold_state_stratified,5,ElasticNetStack,pred__B10_C1_PCA_Ridge,coefficient,0.003862414162471992
fold_state_stratified,5,ElasticNetStack,pred_mean_all,coefficient,0.05306953934968178
fold_state_stratified,5,ElasticNetStack,pred_std_all,coefficient,0.015410665140999329
fold_state_stratified,5,ElasticNetStack,pred_range_all,coefficient,0.05347740487068406
fold_state_stratified,5,ElasticNetStack,pred_mean_top3,coefficient,0.06434515449627085
fold_state_stratified,5,ElasticNetStack,pred_std_top3,coefficient,-0.01364173218731797
fold_state_stratified,5,HuberStack,pred__B01_C0_PLS,coefficient,-0.6673813317603345
fold_state_stratified,5,HuberStack,pred__B02_C3_Ridge,coefficient,-1.7056544979018777
fold_state_stratified,5,HuberStack,pred__B03_C1_CatBoost,coefficient,0.503654529042579
fold_state_stratified,5,HuberStack,pred__B04_C0_Ridge,coefficient,2.8076898674496977
fold_state_stratified,5,HuberStack,pred__B05_C3_PLS,coefficient,1.5814158947128523
fold_state_stratified,5,HuberStack,pred__B06_C2_PLS,coefficient,-0.7003783838739491
fold_state_stratified,5,HuberStack,pred__B07_C1_ExtraTrees,coefficient,0.088751912183695
fold_state_stratified,5,HuberStack,pred__B08_C1_PLS,coefficient,0.47124904341905216
fold_state_stratified,5,HuberStack,pred__B09_C0_PCA_Ridge,coefficient,-0.9513302112411219
fold_state_stratified,5,HuberStack,pred__B10_C1_PCA_Ridge,coefficient,-0.2022547136996498
fold_state_stratified,5,HuberStack,pred_mean_all,coefficient,0.11615131634155981
fold_state_stratified,5,HuberStack,pred_std_all,coefficient,0.03245918869239594
fold_state_stratified,5,HuberStack,pred_range_all,coefficient,0.12211497881004717
fold_state_stratified,5,HuberStack,pred_mean_top3,coefficient,-0.6277245942264406
fold_state_stratified,5,HuberStack,pred_std_top3,coefficient,-0.12129527956015407
fold_state_stratified,5,ExtraTreesStack,pred__B01_C0_PLS,importance,0.05191580091919571
fold_state_stratified,5,ExtraTreesStack,pred__B02_C3_Ridge,importance,0.0649690685865597
fold_state_stratified,5,ExtraTreesStack,pred__B03_C1_CatBoost,importance,0.11885400425684628
fold_state_stratified,5,ExtraTreesStack,pred__B04_C0_Ridge,importance,0.10121668613867496
fold_state_stratified,5,ExtraTreesStack,pred__B05_C3_PLS,importance,0.055867290848795194
fold_state_stratified,5,ExtraTreesStack,pred__B06_C2_PLS,importance,0.052593717534815156
fold_state_stratified,5,ExtraTreesStack,pred__B07_C1_ExtraTrees,importance,0.10203528705486813
fold_state_stratified,5,ExtraTreesStack,pred__B08_C1_PLS,importance,0.05975173569510613
fold_state_stratified,5,ExtraTreesStack,pred__B09_C0_PCA_Ridge,importance,0.08158865168833022
fold_state_stratified,5,ExtraTreesStack,pred__B10_C1_PCA_Ridge,importance,0.055105598079634145
fold_state_stratified,5,ExtraTreesStack,pred_mean_all,importance,0.12614727916790552
fold_state_stratified,5,ExtraTreesStack,pred_std_all,importance,0.0031224339885075657
fold_state_stratified,5,ExtraTreesStack,pred_range_all,importance,0.00307186589277669
fold_state_stratified,5,ExtraTreesStack,pred_mean_top3,importance,0.12032411492073795
fold_state_stratified,5,ExtraTreesStack,pred_std_top3,importance,0.003436465227246783
fold_municipality_grouped,1,ConvexAll,B01_C0_PLS,convex_weight,0.5736775639773022
fold_municipality_grouped,1,ConvexAll,B02_C3_Ridge,convex_weight,1.5588794361268137e-17
fold_municipality_grouped,1,ConvexAll,B03_C1_CatBoost,convex_weight,1.814683386197612e-17
fold_municipality_grouped,1,ConvexAll,B04_C0_Ridge,convex_weight,7.335982949580041e-17
fold_municipality_grouped,1,ConvexAll,B05_C3_PLS,convex_weight,8.524912275664067e-16
fold_municipality_grouped,1,ConvexAll,B06_C2_PLS,convex_weight,0.0
fold_municipality_grouped,1,ConvexAll,B07_C1_ExtraTrees,convex_weight,1.6462932362834575e-17
fold_municipality_grouped,1,ConvexAll,B08_C1_PLS,convex_weight,0.1550441341933964
fold_municipality_grouped,1,ConvexAll,B09_C0_PCA_Ridge,convex_weight,0.0
fold_municipality_grouped,1,ConvexAll,B10_C1_PCA_Ridge,convex_weight,0.27127830182930035
fold_municipality_grouped,1,RidgeStack,pred__B01_C0_PLS,coefficient,0.14919726068396783
fold_municipality_grouped,1,RidgeStack,pred__B02_C3_Ridge,coefficient,-0.16634846981912552
fold_municipality_grouped,1,RidgeStack,pred__B03_C1_CatBoost,coefficient,-0.12342326098402517
fold_municipality_grouped,1,RidgeStack,pred__B04_C0_Ridge,coefficient,-0.0573233313652896
fold_municipality_grouped,1,RidgeStack,pred__B05_C3_PLS,coefficient,0.21532414237938663
fold_municipality_grouped,1,RidgeStack,pred__B06_C2_PLS,coefficient,0.015514783791447844
fold_municipality_grouped,1,RidgeStack,pred__B07_C1_ExtraTrees,coefficient,-0.16132088104990808
fold_municipality_grouped,1,RidgeStack,pred__B08_C1_PLS,coefficient,0.12183465222423256
fold_municipality_grouped,1,RidgeStack,pred__B09_C0_PCA_Ridge,coefficient,-0.030136884122556773
fold_municipality_grouped,1,RidgeStack,pred__B10_C1_PCA_Ridge,coefficient,0.0379389710412617
fold_municipality_grouped,1,RidgeStack,pred_mean_all,coefficient,0.03322296761689955
fold_municipality_grouped,1,RidgeStack,pred_std_all,coefficient,0.07563308986365211
fold_municipality_grouped,1,RidgeStack,pred_range_all,coefficient,-0.19070970645850102
fold_municipality_grouped,1,RidgeStack,pred_mean_top3,coefficient,-0.028474289041995865
fold_municipality_grouped,1,RidgeStack,pred_std_top3,coefficient,0.001588946061820409
fold_municipality_grouped,1,ElasticNetStack,pred__B01_C0_PLS,coefficient,0.09568797998575271
fold_municipality_grouped,1,ElasticNetStack,pred__B02_C3_Ridge,coefficient,-0.15702840290780823
fold_municipality_grouped,1,ElasticNetStack,pred__B03_C1_CatBoost,coefficient,-0.051983779418192474
fold_municipality_grouped,1,ElasticNetStack,pred__B04_C0_Ridge,coefficient,-0.0
fold_municipality_grouped,1,ElasticNetStack,pred__B05_C3_PLS,coefficient,0.2060172926547746
fold_municipality_grouped,1,ElasticNetStack,pred__B06_C2_PLS,coefficient,0.0
fold_municipality_grouped,1,ElasticNetStack,pred__B07_C1_ExtraTrees,coefficient,-0.16272089367287337
fold_municipality_grouped,1,ElasticNetStack,pred__B08_C1_PLS,coefficient,0.07093588467613367
fold_municipality_grouped,1,ElasticNetStack,pred__B09_C0_PCA_Ridge,coefficient,-0.0
fold_municipality_grouped,1,ElasticNetStack,pred__B10_C1_PCA_Ridge,coefficient,0.0
fold_municipality_grouped,1,ElasticNetStack,pred_mean_all,coefficient,0.0
fold_municipality_grouped,1,ElasticNetStack,pred_std_all,coefficient,-0.0
fold_municipality_grouped,1,ElasticNetStack,pred_range_all,coefficient,-0.0
fold_municipality_grouped,1,ElasticNetStack,pred_mean_top3,coefficient,-0.0
fold_municipality_grouped,1,ElasticNetStack,pred_std_top3,coefficient,-0.0
fold_municipality_grouped,1,HuberStack,pred__B01_C0_PLS,coefficient,0.02090095152986315
fold_municipality_grouped,1,HuberStack,pred__B02_C3_Ridge,coefficient,-0.32277133761647836
fold_municipality_grouped,1,HuberStack,pred__B03_C1_CatBoost,coefficient,-0.03190817363094439
fold_municipality_grouped,1,HuberStack,pred__B04_C0_Ridge,coefficient,0.19406291801746955
fold_municipality_grouped,1,HuberStack,pred__B05_C3_PLS,coefficient,1.1951107526521838
fold_municipality_grouped,1,HuberStack,pred__B06_C2_PLS,coefficient,-0.9025945388420368
fold_municipality_grouped,1,HuberStack,pred__B07_C1_ExtraTrees,coefficient,-0.1737427370117474
fold_municipality_grouped,1,HuberStack,pred__B08_C1_PLS,coefficient,0.1422718547916394
fold_municipality_grouped,1,HuberStack,pred__B09_C0_PCA_Ridge,coefficient,-0.06315225820453937
fold_municipality_grouped,1,HuberStack,pred__B10_C1_PCA_Ridge,coefficient,0.051273131915311465
fold_municipality_grouped,1,HuberStack,pred_mean_all,coefficient,0.04100724440451007
fold_municipality_grouped,1,HuberStack,pred_std_all,coefficient,0.33762364798911926
fold_municipality_grouped,1,HuberStack,pred_range_all,coefficient,-0.4287560357212186
fold_municipality_grouped,1,HuberStack,pred_mean_top3,coefficient,-0.10432407161243888
fold_municipality_grouped,1,HuberStack,pred_std_top3,coefficient,0.0636984190489777
fold_municipality_grouped,1,ExtraTreesStack,pred__B01_C0_PLS,importance,0.07473095048516776
fold_municipality_grouped,1,ExtraTreesStack,pred__B02_C3_Ridge,importance,0.19539291536092826
fold_municipality_grouped,1,ExtraTreesStack,pred__B03_C1_CatBoost,importance,0.054308560526698836
fold_municipality_grouped,1,ExtraTreesStack,pred__B04_C0_Ridge,importance,0.0445329074236946
fold_municipality_grouped,1,ExtraTreesStack,pred__B05_C3_PLS,importance,0.10112943734837161
fold_municipality_grouped,1,ExtraTreesStack,pred__B06_C2_PLS,importance,0.056711351105547064
fold_municipality_grouped,1,ExtraTreesStack,pred__B07_C1_ExtraTrees,importance,0.2471346146261617
fold_municipality_grouped,1,ExtraTreesStack,pred__B08_C1_PLS,importance,0.02925635273702399
fold_municipality_grouped,1,ExtraTreesStack,pred__B09_C0_PCA_Ridge,importance,0.04279717317329904
fold_municipality_grouped,1,ExtraTreesStack,pred__B10_C1_PCA_Ridge,importance,0.04764597545705173
fold_municipality_grouped,1,ExtraTreesStack,pred_mean_all,importance,0.0363909173423575
fold_municipality_grouped,1,ExtraTreesStack,pred_std_all,importance,0.011810227224886265
fold_municipality_grouped,1,ExtraTreesStack,pred_range_all,importance,0.011441624848335448
fold_municipality_grouped,1,ExtraTreesStack,pred_mean_top3,importance,0.029176968759199052
fold_municipality_grouped,1,ExtraTreesStack,pred_std_top3,importance,0.017540023581277122
fold_municipality_grouped,2,ConvexAll,B01_C0_PLS,convex_weight,0.0
fold_municipality_grouped,2,ConvexAll,B02_C3_Ridge,convex_weight,0.040192910903419754
fold_municipality_grouped,2,ConvexAll,B03_C1_CatBoost,convex_weight,1.5960904985790265e-16
fold_municipality_grouped,2,ConvexAll,B04_C0_Ridge,convex_weight,0.0
fold_municipality_grouped,2,ConvexAll,B05_C3_PLS,convex_weight,0.4638847673390209
fold_municipality_grouped,2,ConvexAll,B06_C2_PLS,convex_weight,4.5887748276887344e-17
fold_municipality_grouped,2,ConvexAll,B07_C1_ExtraTrees,convex_weight,0.4959223217575591
fold_municipality_grouped,2,ConvexAll,B08_C1_PLS,convex_weight,0.0
fold_municipality_grouped,2,ConvexAll,B09_C0_PCA_Ridge,convex_weight,6.420834746845797e-17
fold_municipality_grouped,2,ConvexAll,B10_C1_PCA_Ridge,convex_weight,4.890358706752985e-17
fold_municipality_grouped,2,RidgeStack,pred__B01_C0_PLS,coefficient,0.12013687108041743
fold_municipality_grouped,2,RidgeStack,pred__B02_C3_Ridge,coefficient,0.13693417013321543
fold_municipality_grouped,2,RidgeStack,pred__B03_C1_CatBoost,coefficient,0.000842347046697178
fold_municipality_grouped,2,RidgeStack,pred__B04_C0_Ridge,coefficient,0.15398260819555884
fold_municipality_grouped,2,RidgeStack,pred__B05_C3_PLS,coefficient,0.15818754015456765
fold_municipality_grouped,2,RidgeStack,pred__B06_C2_PLS,coefficient,-0.16694849565562997
fold_municipality_grouped,2,RidgeStack,pred__B07_C1_ExtraTrees,coefficient,0.18745344844409761
fold_municipality_grouped,2,RidgeStack,pred__B08_C1_PLS,coefficient,0.031158917344095035
fold_municipality_grouped,2,RidgeStack,pred__B09_C0_PCA_Ridge,coefficient,-0.00047517323354244977
fold_municipality_grouped,2,RidgeStack,pred__B10_C1_PCA_Ridge,coefficient,-0.229772158021527
fold_municipality_grouped,2,RidgeStack,pred_mean_all,coefficient,0.03908744467023877
fold_municipality_grouped,2,RidgeStack,pred_std_all,coefficient,0.04345857266765736
fold_municipality_grouped,2,RidgeStack,pred_range_all,coefficient,0.15115018509044673
fold_municipality_grouped,2,RidgeStack,pred_mean_top3,coefficient,0.09778887044375649
fold_municipality_grouped,2,RidgeStack,pred_std_top3,coefficient,-0.08257091507788152
fold_municipality_grouped,2,ElasticNetStack,pred__B01_C0_PLS,coefficient,0.1257308322765669
fold_municipality_grouped,2,ElasticNetStack,pred__B02_C3_Ridge,coefficient,0.1056938424938257
fold_municipality_grouped,2,ElasticNetStack,pred__B03_C1_CatBoost,coefficient,0.0
fold_municipality_grouped,2,ElasticNetStack,pred__B04_C0_Ridge,coefficient,0.1356286388809812
fold_municipality_grouped,2,ElasticNetStack,pred__B05_C3_PLS,coefficient,0.15846651279512272
fold_municipality_grouped,2,ElasticNetStack,pred__B06_C2_PLS,coefficient,-0.0837834941609427
fold_municipality_grouped,2,ElasticNetStack,pred__B07_C1_ExtraTrees,coefficient,0.17574914942919592
fold_municipality_grouped,2,ElasticNetStack,pred__B08_C1_PLS,coefficient,0.0
fold_municipality_grouped,2,ElasticNetStack,pred__B09_C0_PCA_Ridge,coefficient,0.0
fold_municipality_grouped,2,ElasticNetStack,pred__B10_C1_PCA_Ridge,coefficient,-0.14021015091626982
fold_municipality_grouped,2,ElasticNetStack,pred_mean_all,coefficient,0.0
fold_municipality_grouped,2,ElasticNetStack,pred_std_all,coefficient,0.01318740124577616
fold_municipality_grouped,2,ElasticNetStack,pred_range_all,coefficient,0.15445341045224575
fold_municipality_grouped,2,ElasticNetStack,pred_mean_top3,coefficient,0.06766477303834359
fold_municipality_grouped,2,ElasticNetStack,pred_std_top3,coefficient,-0.059969361758699505
fold_municipality_grouped,2,HuberStack,pred__B01_C0_PLS,coefficient,-0.8891209163148355
fold_municipality_grouped,2,HuberStack,pred__B02_C3_Ridge,coefficient,-0.3842174331590849
fold_municipality_grouped,2,HuberStack,pred__B03_C1_CatBoost,coefficient,0.08208202442709105
fold_municipality_grouped,2,HuberStack,pred__B04_C0_Ridge,coefficient,1.2815263209116046
fold_municipality_grouped,2,HuberStack,pred__B05_C3_PLS,coefficient,1.3219646478280176
fold_municipality_grouped,2,HuberStack,pred__B06_C2_PLS,coefficient,-0.3442388978247021
fold_municipality_grouped,2,HuberStack,pred__B07_C1_ExtraTrees,coefficient,0.23483238047868749
fold_municipality_grouped,2,HuberStack,pred__B08_C1_PLS,coefficient,0.7243399283976175
fold_municipality_grouped,2,HuberStack,pred__B09_C0_PCA_Ridge,coefficient,-0.32029062128985036
fold_municipality_grouped,2,HuberStack,pred__B10_C1_PCA_Ridge,coefficient,-0.7697460652121606
fold_municipality_grouped,2,HuberStack,pred_mean_all,coefficient,0.10465504246235706
fold_municipality_grouped,2,HuberStack,pred_std_all,coefficient,-0.022192209904024256
fold_municipality_grouped,2,HuberStack,pred_range_all,coefficient,0.11851569270595728
fold_municipality_grouped,2,HuberStack,pred_mean_top3,coefficient,-0.4502833637048883
fold_municipality_grouped,2,HuberStack,pred_std_top3,coefficient,0.001626996318962753
fold_municipality_grouped,2,ExtraTreesStack,pred__B01_C0_PLS,importance,0.06055060082339086
fold_municipality_grouped,2,ExtraTreesStack,pred__B02_C3_Ridge,importance,0.087997399699942
fold_municipality_grouped,2,ExtraTreesStack,pred__B03_C1_CatBoost,importance,0.015513009806565026
fold_municipality_grouped,2,ExtraTreesStack,pred__B04_C0_Ridge,importance,0.10768947130239859
fold_municipality_grouped,2,ExtraTreesStack,pred__B05_C3_PLS,importance,0.10734644489462132
fold_municipality_grouped,2,ExtraTreesStack,pred__B06_C2_PLS,importance,0.042234972734598066
fold_municipality_grouped,2,ExtraTreesStack,pred__B07_C1_ExtraTrees,importance,0.14432106290802
fold_municipality_grouped,2,ExtraTreesStack,pred__B08_C1_PLS,importance,0.06325289699025377
fold_municipality_grouped,2,ExtraTreesStack,pred__B09_C0_PCA_Ridge,importance,0.030644413879982905
fold_municipality_grouped,2,ExtraTreesStack,pred__B10_C1_PCA_Ridge,importance,0.04398206699421692
fold_municipality_grouped,2,ExtraTreesStack,pred_mean_all,importance,0.13653962052074414
fold_municipality_grouped,2,ExtraTreesStack,pred_std_all,importance,0.00960071419672838
fold_municipality_grouped,2,ExtraTreesStack,pred_range_all,importance,0.01419843888865602
fold_municipality_grouped,2,ExtraTreesStack,pred_mean_top3,importance,0.12327377493418315
fold_municipality_grouped,2,ExtraTreesStack,pred_std_top3,importance,0.01285511142569882
fold_municipality_grouped,3,ConvexAll,B01_C0_PLS,convex_weight,0.0
fold_municipality_grouped,3,ConvexAll,B02_C3_Ridge,convex_weight,0.0
fold_municipality_grouped,3,ConvexAll,B03_C1_CatBoost,convex_weight,0.0
fold_municipality_grouped,3,ConvexAll,B04_C0_Ridge,convex_weight,0.0
fold_municipality_grouped,3,ConvexAll,B05_C3_PLS,convex_weight,6.661338147750935e-16
fold_municipality_grouped,3,ConvexAll,B06_C2_PLS,convex_weight,6.517736552091786e-17
fold_municipality_grouped,3,ConvexAll,B07_C1_ExtraTrees,convex_weight,0.9999999999999992
fold_municipality_grouped,3,ConvexAll,B08_C1_PLS,convex_weight,6.263044750719171e-17
fold_municipality_grouped,3,ConvexAll,B09_C0_PCA_Ridge,convex_weight,0.0
fold_municipality_grouped,3,ConvexAll,B10_C1_PCA_Ridge,convex_weight,0.0
fold_municipality_grouped,3,RidgeStack,pred__B01_C0_PLS,coefficient,0.19715904018942146
fold_municipality_grouped,3,RidgeStack,pred__B02_C3_Ridge,coefficient,-0.016983468949952875
fold_municipality_grouped,3,RidgeStack,pred__B03_C1_CatBoost,coefficient,-0.1475740500430539
fold_municipality_grouped,3,RidgeStack,pred__B04_C0_Ridge,coefficient,-0.24490306195357392
fold_municipality_grouped,3,RidgeStack,pred__B05_C3_PLS,coefficient,0.3151875085351185
fold_municipality_grouped,3,RidgeStack,pred__B06_C2_PLS,coefficient,0.08928912060927355
fold_municipality_grouped,3,RidgeStack,pred__B07_C1_ExtraTrees,coefficient,0.4205740466283812
fold_municipality_grouped,3,RidgeStack,pred__B08_C1_PLS,coefficient,-0.20166154111626985
fold_municipality_grouped,3,RidgeStack,pred__B09_C0_PCA_Ridge,coefficient,0.016948733040823786
fold_municipality_grouped,3,RidgeStack,pred__B10_C1_PCA_Ridge,coefficient,-0.1652780061709883
fold_municipality_grouped,3,RidgeStack,pred_mean_all,coefficient,0.04653408326652276
fold_municipality_grouped,3,RidgeStack,pred_std_all,coefficient,-0.10352943718876416
fold_municipality_grouped,3,RidgeStack,pred_range_all,coefficient,0.18202363745759684
fold_municipality_grouped,3,RidgeStack,pred_mean_top3,coefficient,0.045362833535093613
fold_municipality_grouped,3,RidgeStack,pred_std_top3,coefficient,-0.023088602310711265
fold_municipality_grouped,3,ElasticNetStack,pred__B01_C0_PLS,coefficient,0.19248401551352823
fold_municipality_grouped,3,ElasticNetStack,pred__B02_C3_Ridge,coefficient,-0.0
fold_municipality_grouped,3,ElasticNetStack,pred__B03_C1_CatBoost,coefficient,-0.10086351859034418
fold_municipality_grouped,3,ElasticNetStack,pred__B04_C0_Ridge,coefficient,-0.19188533194673804
fold_municipality_grouped,3,ElasticNetStack,pred__B05_C3_PLS,coefficient,0.3092245230316819
fold_municipality_grouped,3,ElasticNetStack,pred__B06_C2_PLS,coefficient,0.028316470745598194
fold_municipality_grouped,3,ElasticNetStack,pred__B07_C1_ExtraTrees,coefficient,0.38920564556068465
fold_municipality_grouped,3,ElasticNetStack,pred__B08_C1_PLS,coefficient,-0.11647777736936302
fold_municipality_grouped,3,ElasticNetStack,pred__B09_C0_PCA_Ridge,coefficient,0.0
fold_municipality_grouped,3,ElasticNetStack,pred__B10_C1_PCA_Ridge,coefficient,-0.14840027111774345
fold_municipality_grouped,3,ElasticNetStack,pred_mean_all,coefficient,0.0
fold_municipality_grouped,3,ElasticNetStack,pred_std_all,coefficient,-0.027688398273034924
fold_municipality_grouped,3,ElasticNetStack,pred_range_all,coefficient,0.11247411897211494
fold_municipality_grouped,3,ElasticNetStack,pred_mean_top3,coefficient,0.0
fold_municipality_grouped,3,ElasticNetStack,pred_std_top3,coefficient,-0.005499555813492958
fold_municipality_grouped,3,HuberStack,pred__B01_C0_PLS,coefficient,0.12160399292421684
fold_municipality_grouped,3,HuberStack,pred__B02_C3_Ridge,coefficient,0.12492356263869434
fold_municipality_grouped,3,HuberStack,pred__B03_C1_CatBoost,coefficient,-0.11281968591843651
fold_municipality_grouped,3,HuberStack,pred__B04_C0_Ridge,coefficient,-0.45806938217935134
fold_municipality_grouped,3,HuberStack,pred__B05_C3_PLS,coefficient,0.4063084754085083
fold_municipality_grouped,3,HuberStack,pred__B06_C2_PLS,coefficient,0.14551157248128047
fold_municipality_grouped,3,HuberStack,pred__B07_C1_ExtraTrees,coefficient,0.43484072043157856
fold_municipality_grouped,3,HuberStack,pred__B08_C1_PLS,coefficient,-0.2626838146787518
fold_municipality_grouped,3,HuberStack,pred__B09_C0_PCA_Ridge,coefficient,0.02344692666302361
fold_municipality_grouped,3,HuberStack,pred__B10_C1_PCA_Ridge,coefficient,-0.21460206107029506
fold_municipality_grouped,3,HuberStack,pred_mean_all,coefficient,0.0413970453170534
fold_municipality_grouped,3,HuberStack,pred_std_all,coefficient,-0.15438744611590705
fold_municipality_grouped,3,HuberStack,pred_range_all,coefficient,0.2763169939155701
fold_municipality_grouped,3,HuberStack,pred_mean_top3,coefficient,0.06818594075219496
fold_municipality_grouped,3,HuberStack,pred_std_top3,coefficient,-0.07794703758485459
fold_municipality_grouped,3,ExtraTreesStack,pred__B01_C0_PLS,importance,0.07355761478438223
fold_municipality_grouped,3,ExtraTreesStack,pred__B02_C3_Ridge,importance,0.07233266267255906
fold_municipality_grouped,3,ExtraTreesStack,pred__B03_C1_CatBoost,importance,0.043148012401853064
fold_municipality_grouped,3,ExtraTreesStack,pred__B04_C0_Ridge,importance,0.12083130428597298
fold_municipality_grouped,3,ExtraTreesStack,pred__B05_C3_PLS,importance,0.11044970482620214
fold_municipality_grouped,3,ExtraTreesStack,pred__B06_C2_PLS,importance,0.027758311525467226
fold_municipality_grouped,3,ExtraTreesStack,pred__B07_C1_ExtraTrees,importance,0.24462491346036175
fold_municipality_grouped,3,ExtraTreesStack,pred__B08_C1_PLS,importance,0.02203991158092363
fold_municipality_grouped,3,ExtraTreesStack,pred__B09_C0_PCA_Ridge,importance,0.03908590653961228
fold_municipality_grouped,3,ExtraTreesStack,pred__B10_C1_PCA_Ridge,importance,0.06584928079181178
fold_municipality_grouped,3,ExtraTreesStack,pred_mean_all,importance,0.04186400399100784
fold_municipality_grouped,3,ExtraTreesStack,pred_std_all,importance,0.025691773823276164
fold_municipality_grouped,3,ExtraTreesStack,pred_range_all,importance,0.03338373084107928
fold_municipality_grouped,3,ExtraTreesStack,pred_mean_top3,importance,0.04509825875163901
fold_municipality_grouped,3,ExtraTreesStack,pred_std_top3,importance,0.03428460972385157
fold_municipality_grouped,4,ConvexAll,B01_C0_PLS,convex_weight,1.1025729785087529e-15
fold_municipality_grouped,4,ConvexAll,B02_C3_Ridge,convex_weight,5.68973574926161e-16
fold_municipality_grouped,4,ConvexAll,B03_C1_CatBoost,convex_weight,0.0
fold_municipality_grouped,4,ConvexAll,B04_C0_Ridge,convex_weight,0.710089695491351
fold_municipality_grouped,4,ConvexAll,B05_C3_PLS,convex_weight,0.06734940763253694
fold_municipality_grouped,4,ConvexAll,B06_C2_PLS,convex_weight,0.0
fold_municipality_grouped,4,ConvexAll,B07_C1_ExtraTrees,convex_weight,0.0
fold_municipality_grouped,4,ConvexAll,B08_C1_PLS,convex_weight,0.22256089687611041
fold_municipality_grouped,4,ConvexAll,B09_C0_PCA_Ridge,convex_weight,0.0
fold_municipality_grouped,4,ConvexAll,B10_C1_PCA_Ridge,convex_weight,0.0
fold_municipality_grouped,4,RidgeStack,pred__B01_C0_PLS,coefficient,-0.009521647185056058
fold_municipality_grouped,4,RidgeStack,pred__B02_C3_Ridge,coefficient,-0.022957705602417187
fold_municipality_grouped,4,RidgeStack,pred__B03_C1_CatBoost,coefficient,-0.015595497778361946
fold_municipality_grouped,4,RidgeStack,pred__B04_C0_Ridge,coefficient,-0.025454569718307844
fold_municipality_grouped,4,RidgeStack,pred__B05_C3_PLS,coefficient,-0.005470976179791241
fold_municipality_grouped,4,RidgeStack,pred__B06_C2_PLS,coefficient,-0.00978516706651387
fold_municipality_grouped,4,RidgeStack,pred__B07_C1_ExtraTrees,coefficient,-0.01670930305732552
fold_municipality_grouped,4,RidgeStack,pred__B08_C1_PLS,coefficient,0.006537221913984246
fold_municipality_grouped,4,RidgeStack,pred__B09_C0_PCA_Ridge,coefficient,-0.012410825864910387
fold_municipality_grouped,4,RidgeStack,pred__B10_C1_PCA_Ridge,coefficient,-0.014254881710882917
fold_municipality_grouped,4,RidgeStack,pred_mean_all,coefficient,-0.011124828307465728
fold_municipality_grouped,4,RidgeStack,pred_std_all,coefficient,-0.015834141465745483
fold_municipality_grouped,4,RidgeStack,pred_range_all,coefficient,-0.014850942733843554
fold_municipality_grouped,4,RidgeStack,pred_mean_top3,coefficient,-0.01619578752907982
fold_municipality_grouped,4,RidgeStack,pred_std_top3,coefficient,-0.008143343126066196
fold_municipality_grouped,4,ElasticNetStack,pred__B01_C0_PLS,coefficient,0.0
fold_municipality_grouped,4,ElasticNetStack,pred__B02_C3_Ridge,coefficient,-0.0
fold_municipality_grouped,4,ElasticNetStack,pred__B03_C1_CatBoost,coefficient,-0.0
fold_municipality_grouped,4,ElasticNetStack,pred__B04_C0_Ridge,coefficient,-0.42347410204722885
fold_municipality_grouped,4,ElasticNetStack,pred__B05_C3_PLS,coefficient,0.0
fold_municipality_grouped,4,ElasticNetStack,pred__B06_C2_PLS,coefficient,0.0
fold_municipality_grouped,4,ElasticNetStack,pred__B07_C1_ExtraTrees,coefficient,-0.0
fold_municipality_grouped,4,ElasticNetStack,pred__B08_C1_PLS,coefficient,0.0
fold_municipality_grouped,4,ElasticNetStack,pred__B09_C0_PCA_Ridge,coefficient,0.0
fold_municipality_grouped,4,ElasticNetStack,pred__B10_C1_PCA_Ridge,coefficient,-0.0
fold_municipality_grouped,4,ElasticNetStack,pred_mean_all,coefficient,0.0
fold_municipality_grouped,4,ElasticNetStack,pred_std_all,coefficient,-0.07133354255014947
fold_municipality_grouped,4,ElasticNetStack,pred_range_all,coefficient,-0.0
fold_municipality_grouped,4,ElasticNetStack,pred_mean_top3,coefficient,-0.0
fold_municipality_grouped,4,ElasticNetStack,pred_std_top3,coefficient,-0.0
fold_municipality_grouped,4,HuberStack,pred__B01_C0_PLS,coefficient,-0.3288009496814211
fold_municipality_grouped,4,HuberStack,pred__B02_C3_Ridge,coefficient,-0.8093116427831769
fold_municipality_grouped,4,HuberStack,pred__B03_C1_CatBoost,coefficient,0.18804005739426127
fold_municipality_grouped,4,HuberStack,pred__B04_C0_Ridge,coefficient,0.3586832902948025
fold_municipality_grouped,4,HuberStack,pred__B05_C3_PLS,coefficient,2.3476750909991426
fold_municipality_grouped,4,HuberStack,pred__B06_C2_PLS,coefficient,-1.734554223778995
fold_municipality_grouped,4,HuberStack,pred__B07_C1_ExtraTrees,coefficient,-0.41630882043434647
fold_municipality_grouped,4,HuberStack,pred__B08_C1_PLS,coefficient,-0.0792561707088606
fold_municipality_grouped,4,HuberStack,pred__B09_C0_PCA_Ridge,coefficient,0.261564516078212
fold_municipality_grouped,4,HuberStack,pred__B10_C1_PCA_Ridge,coefficient,0.18711521482843627
fold_municipality_grouped,4,HuberStack,pred_mean_all,coefficient,-0.012760836865731285
fold_municipality_grouped,4,HuberStack,pred_std_all,coefficient,-1.5168386399435052
