protocol,representation,model,fold,candidate,params_json,inner_rmse_mean,inner_rmse_std,rank
fold_state_stratified,C1_agronomic,ExtraTrees,1,1,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 3}",0.5113178372457555,0.058536488626697886,5
fold_state_stratified,C1_agronomic,ExtraTrees,1,2,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}",0.5200473575317661,0.0523140601494756,6
fold_state_stratified,C1_agronomic,ExtraTrees,1,3,"{""max_features"": 0.3, ""min_samples_leaf"": 2}",0.4924983189362271,0.051913257353866676,1
fold_state_stratified,C1_agronomic,ExtraTrees,1,4,"{""max_features"": 0.3, ""min_samples_leaf"": 3}",0.49270067607306806,0.05193823467491624,2
fold_state_stratified,C1_agronomic,ExtraTrees,1,5,"{""max_features"": 0.3, ""min_samples_leaf"": 5}",0.49987855636078354,0.04713153294088854,3
fold_state_stratified,C1_agronomic,CatBoost,1,0,"{""depth"": 4, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",0.4895933657705012,0.06676735143753391,1
fold_state_stratified,C1_agronomic,CatBoost,1,1,"{""depth"": 4, ""l2_leaf_reg"": 6.0, ""learning_rate"": 0.06}",0.49499556409334167,0.06947595801170545,3
fold_state_stratified,C1_agronomic,CatBoost,1,2,"{""depth"": 5, ""l2_leaf_reg"": 10.0, ""learning_rate"": 0.03}",0.49862884033263355,0.07798963943833717,4
fold_state_stratified,C1_agronomic,CatBoost,1,3,"{""depth"": 5, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.06}",0.49027935941876316,0.07332897673412728,2
fold_state_stratified,C1_agronomic,CatBoost,1,4,"{""depth"": 6, ""l2_leaf_reg"": 6.0, ""learning_rate"": 0.03}",0.513410941037038,0.07906188740112069,6
fold_state_stratified,C1_agronomic,CatBoost,1,5,"{""depth"": 6, ""l2_leaf_reg"": 10.0, ""learning_rate"": 0.06}",0.510014438886098,0.0814581997207279,5
fold_state_stratified,C1_agronomic,PLS,1,0,"{""n_components"": 2}",0.5461951955169856,0.0668483551956461,1
fold_state_stratified,C1_agronomic,PLS,1,1,"{""n_components"": 4}",0.5553385136763268,0.05109774508336291,2
fold_state_stratified,C1_agronomic,PLS,1,2,"{""n_components"": 8}",0.6749127990456398,0.02159533676402897,3
fold_state_stratified,C1_agronomic,PLS,1,3,"{""n_components"": 12}",0.8111327286067608,0.05034810170068276,4
fold_state_stratified,C1_agronomic,PLS,1,4,"{""n_components"": 20}",0.9299980237500715,0.07053656229799914,5
fold_state_stratified,C1_agronomic,PCA_RBF,1,0,"{""alpha"": 1.0, ""gamma"": 0.1, ""n_components"": 8}",3.94212382224962,0.11840291515271412,4
fold_state_stratified,C1_agronomic,PCA_RBF,1,1,"{""alpha"": 1.0, ""gamma"": 0.05, ""n_components"": 16}",3.9308024273318165,0.11948378903961605,3
fold_state_stratified,C1_agronomic,PCA_RBF,1,2,"{""alpha"": 1.0, ""gamma"": 0.02, ""n_components"": 24}",3.4719786508638717,0.1364835239801723,1
fold_state_stratified,C1_agronomic,PCA_RBF,1,3,"{""alpha"": 0.1, ""gamma"": 0.05, ""n_components"": 16}",3.8446990535457357,0.12906212154743035,2
fold_state_stratified,C1_agronomic,PCA_RBF,1,4,"{""alpha"": 10.0, ""gamma"": 0.05, ""n_components"": 16}",4.031471414960566,0.10851620560794616,5
fold_state_stratified,C1_agronomic,PCA_RBF,1,5,"{""alpha"": 1.0, ""gamma"": 0.1, ""n_components"": 24}",4.049032380595535,0.1060241961456162,6
fold_state_stratified,C1_agronomic,PCA_Poly2,1,0,"{""alpha"": 1.0, ""gamma"": 0.1, ""n_components"": 8}",0.9465762846629238,0.06277753748199065,1
fold_state_stratified,C1_agronomic,PCA_Poly2,1,1,"{""alpha"": 1.0, ""gamma"": 0.05, ""n_components"": 16}",1.5144002726178591,0.05315810129538051,5
fold_state_stratified,C1_agronomic,PCA_Poly2,1,2,"{""alpha"": 1.0, ""gamma"": 0.02, ""n_components"": 24}",0.9601234710451078,0.08671162579161591,2
fold_state_stratified,C1_agronomic,PCA_Poly2,1,3,"{""alpha"": 0.1, ""gamma"": 0.05, ""n_components"": 16}",1.642420856544363,0.0713782529376924,6
fold_state_stratified,C1_agronomic,PCA_Poly2,1,4,"{""alpha"": 10.0, ""gamma"": 0.05, ""n_components"": 16}",1.2936036030358216,0.07783958200648791,3
fold_state_stratified,C1_agronomic,PCA_Poly2,1,5,"{""alpha"": 1.0, ""gamma"": 0.1, ""n_components"": 24}",1.440606017261963,0.13201412961070672,4
fold_state_stratified,C1_agronomic,Ridge,2,0,"{""alpha"": 0.1}",1.080354293187205,0.09216970513622515,6
fold_state_stratified,C1_agronomic,Ridge,2,1,"{""alpha"": 1.0}",0.9778603685860318,0.07582876775699005,5
fold_state_stratified,C1_agronomic,Ridge,2,2,"{""alpha"": 10.0}",0.7472751736579952,0.0516857784560909,4
fold_state_stratified,C1_agronomic,Ridge,2,3,"{""alpha"": 100.0}",0.5775556099844309,0.10401069028916829,2
fold_state_stratified,C1_agronomic,Ridge,2,4,"{""alpha"": 1000.0}",0.5485935232170599,0.12509962974046301,1
fold_state_stratified,C1_agronomic,Ridge,2,5,"{""alpha"": 10000.0}",0.7178716468124225,0.09444456544500367,3
fold_state_stratified,C1_agronomic,ElasticNet,2,0,"{""alpha"": 0.001, ""l1_ratio"": 0.1}",1.1060014355411292,0.08850483061309454,6
fold_state_stratified,C1_agronomic,ElasticNet,2,1,"{""alpha"": 0.01, ""l1_ratio"": 0.1}",0.9617896744807215,0.05753665740842236,5
fold_state_stratified,C1_agronomic,ElasticNet,2,2,"{""alpha"": 0.01, ""l1_ratio"": 0.5}",0.807311061420755,0.00653684993743346,3
fold_state_stratified,C1_agronomic,ElasticNet,2,3,"{""alpha"": 0.1, ""l1_ratio"": 0.5}",0.5207118701597881,0.1300381723707781,2
fold_state_stratified,C1_agronomic,ElasticNet,2,4,"{""alpha"": 0.1, ""l1_ratio"": 0.9}",0.5118894618052869,0.13273619463248018,1
fold_state_stratified,C1_agronomic,ElasticNet,2,5,"{""alpha"": 1.0, ""l1_ratio"": 0.9}",0.8594571022055018,0.08538227362671344,4
fold_state_stratified,C1_agronomic,ExtraTrees,2,0,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",0.5204598270461472,0.10812266430731939,4
fold_state_stratified,C1_agronomic,ExtraTrees,2,1,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 3}",0.5247326271481398,0.10648072580007135,5
fold_state_stratified,C1_agronomic,ExtraTrees,2,2,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}",0.5312877784081138,0.11223383063363068,6
fold_state_stratified,C1_agronomic,ExtraTrees,2,3,"{""max_features"": 0.3, ""min_samples_leaf"": 2}",0.5182280174363195,0.1199488305717123,3
fold_state_stratified,C1_agronomic,ExtraTrees,2,4,"{""max_features"": 0.3, ""min_samples_leaf"": 3}",0.5119162867628771,0.11951918552090185,1
fold_state_stratified,C1_agronomic,ExtraTrees,2,5,"{""max_features"": 0.3, ""min_samples_leaf"": 5}",0.5177238849310769,0.11778541904070382,2
fold_state_stratified,C1_agronomic,CatBoost,2,0,"{""depth"": 4, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",0.5172174506026135,0.12501845064727352,1
fold_state_stratified,C1_agronomic,CatBoost,2,1,"{""depth"": 4, ""l2_leaf_reg"": 6.0, ""learning_rate"": 0.06}",0.5282039874652266,0.11367889283763441,6
fold_state_stratified,C1_agronomic,CatBoost,2,2,"{""depth"": 5, ""l2_leaf_reg"": 10.0, ""learning_rate"": 0.03}",0.5204615866442786,0.1123240838503033,4
fold_state_stratified,C1_agronomic,CatBoost,2,3,"{""depth"": 5, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.06}",0.5278341539966916,0.10481629748486723,5
fold_state_stratified,C1_agronomic,CatBoost,2,4,"{""depth"": 6, ""l2_leaf_reg"": 6.0, ""learning_rate"": 0.03}",0.5200940996098432,0.11822978381682238,3
fold_state_stratified,C1_agronomic,CatBoost,2,5,"{""depth"": 6, ""l2_leaf_reg"": 10.0, ""learning_rate"": 0.06}",0.5193991458441541,0.11171730103963101,2
fold_state_stratified,C1_agronomic,PLS,2,0,"{""n_components"": 2}",0.5292831015912407,0.1442989567183388,1
fold_state_stratified,C1_agronomic,PLS,2,1,"{""n_components"": 4}",0.5768647724990906,0.11771889446565499,2
fold_state_stratified,C1_agronomic,PLS,2,2,"{""n_components"": 8}",0.7204708750154764,0.03396969266875549,3
fold_state_stratified,C1_agronomic,PLS,2,3,"{""n_components"": 12}",0.8705452071083378,0.043287580238633765,4
fold_state_stratified,C1_agronomic,PLS,2,4,"{""n_components"": 20}",1.0215521886002146,0.04866107654272911,5
fold_state_stratified,C1_agronomic,PCA_RBF,2,0,"{""alpha"": 1.0, ""gamma"": 0.1, ""n_components"": 8}",3.880304531633582,0.1182923666927763,4
fold_state_stratified,C1_agronomic,PCA_RBF,2,1,"{""alpha"": 1.0, ""gamma"": 0.05, ""n_components"": 16}",3.8625833084449095,0.11835689589043041,3
fold_state_stratified,C1_agronomic,PCA_RBF,2,2,"{""alpha"": 1.0, ""gamma"": 0.02, ""n_components"": 24}",3.394264423219173,0.2130955137422266,1
fold_state_stratified,C1_agronomic,PCA_RBF,2,3,"{""alpha"": 0.1, ""gamma"": 0.05, ""n_components"": 16}",3.7538063730975444,0.14232356725876413,2
fold_state_stratified,C1_agronomic,PCA_RBF,2,4,"{""alpha"": 10.0, ""gamma"": 0.05, ""n_components"": 16}",3.9909594574068588,0.09056032828607173,5
fold_state_stratified,C1_agronomic,PCA_RBF,2,5,"{""alpha"": 1.0, ""gamma"": 0.1, ""n_components"": 24}",4.009301283563424,0.08798002912500016,6
fold_state_stratified,C1_agronomic,PCA_Poly2,2,0,"{""alpha"": 1.0, ""gamma"": 0.1, ""n_components"": 8}",1.1253882717835226,0.14171441672293902,2
fold_state_stratified,C1_agronomic,PCA_Poly2,2,1,"{""alpha"": 1.0, ""gamma"": 0.05, ""n_components"": 16}",1.7620306231688303,0.29365593994956946,5
fold_state_stratified,C1_agronomic,PCA_Poly2,2,2,"{""alpha"": 1.0, ""gamma"": 0.02, ""n_components"": 24}",0.9739055130546737,0.09450352209527924,1
fold_state_stratified,C1_agronomic,PCA_Poly2,2,3,"{""alpha"": 0.1, ""gamma"": 0.05, ""n_components"": 16}",1.9315215269662913,0.3626823600005794,6
fold_state_stratified,C1_agronomic,PCA_Poly2,2,4,"{""alpha"": 10.0, ""gamma"": 0.05, ""n_components"": 16}",1.366107565275538,0.166917761183134,3
fold_state_stratified,C1_agronomic,PCA_Poly2,2,5,"{""alpha"": 1.0, ""gamma"": 0.1, ""n_components"": 24}",1.6536774444908957,0.08539926250432303,4
fold_state_stratified,C1_agronomic,Ridge,3,0,"{""alpha"": 0.1}",1.1193775952159866,0.20365447981659515,6
fold_state_stratified,C1_agronomic,Ridge,3,1,"{""alpha"": 1.0}",1.00260781093256,0.11786731209051471,5
fold_state_stratified,C1_agronomic,Ridge,3,2,"{""alpha"": 10.0}",0.7215453253072615,0.05930144730089071,4
fold_state_stratified,C1_agronomic,Ridge,3,3,"{""alpha"": 100.0}",0.5828369051748297,0.12879856573259485,2
fold_state_stratified,C1_agronomic,Ridge,3,4,"{""alpha"": 1000.0}",0.5802920773092768,0.16814809538685171,1
fold_state_stratified,C1_agronomic,Ridge,3,5,"{""alpha"": 10000.0}",0.7196209006075188,0.16436127497060937,3
fold_state_stratified,C1_agronomic,ElasticNet,3,0,"{""alpha"": 0.001, ""l1_ratio"": 0.1}",1.2243345622467132,0.315766578643817,6
fold_state_stratified,C1_agronomic,ElasticNet,3,1,"{""alpha"": 0.01, ""l1_ratio"": 0.1}",1.0733408532862099,0.23225029170524833,5
fold_state_stratified,C1_agronomic,ElasticNet,3,2,"{""alpha"": 0.01, ""l1_ratio"": 0.5}",1.018510835438686,0.3015677105461501,4
fold_state_stratified,C1_agronomic,ElasticNet,3,3,"{""alpha"": 0.1, ""l1_ratio"": 0.5}",0.5869765972939681,0.14116965020619682,1
fold_state_stratified,C1_agronomic,ElasticNet,3,4,"{""alpha"": 0.1, ""l1_ratio"": 0.9}",0.5937373078771313,0.154346782025762,2
fold_state_stratified,C1_agronomic,ElasticNet,3,5,"{""alpha"": 1.0, ""l1_ratio"": 0.9}",0.842644396464299,0.1457396973275253,3
fold_state_stratified,C1_agronomic,ExtraTrees,3,0,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",0.5240886559515506,0.1630708087348337,4
fold_state_stratified,C1_agronomic,ExtraTrees,3,1,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 3}",0.5261884840428189,0.17202607282986115,5
fold_state_stratified,C1_agronomic,ExtraTrees,3,2,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}",0.5455902367141053,0.18324590821117503,6
fold_state_stratified,C1_agronomic,ExtraTrees,3,3,"{""max_features"": 0.3, ""min_samples_leaf"": 2}",0.5229103476681283,0.15816740316908592,2
fold_state_stratified,C1_agronomic,ExtraTrees,3,4,"{""max_features"": 0.3, ""min_samples_leaf"": 3}",0.5217444008391748,0.162540256797537,1
fold_state_stratified,C1_agronomic,ExtraTrees,3,5,"{""max_features"": 0.3, ""min_samples_leaf"": 5}",0.5231229098897415,0.18224058687565012,3
fold_state_stratified,C1_agronomic,CatBoost,3,0,"{""depth"": 4, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",0.5389474162054722,0.16628259628679967,1
fold_state_stratified,C1_agronomic,CatBoost,3,1,"{""depth"": 4, ""l2_leaf_reg"": 6.0, ""learning_rate"": 0.06}",0.5494915316647774,0.17286907807593527,6
fold_state_stratified,C1_agronomic,CatBoost,3,2,"{""depth"": 5, ""l2_leaf_reg"": 10.0, ""learning_rate"": 0.03}",0.5482237581174679,0.16564554870867682,5
fold_state_stratified,C1_agronomic,CatBoost,3,3,"{""depth"": 5, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.06}",0.5450843246531805,0.16362581091206982,4
fold_state_stratified,C1_agronomic,CatBoost,3,4,"{""depth"": 6, ""l2_leaf_reg"": 6.0, ""learning_rate"": 0.03}",0.53928663284127,0.1717103872248696,2
fold_state_stratified,C1_agronomic,CatBoost,3,5,"{""depth"": 6, ""l2_leaf_reg"": 10.0, ""learning_rate"": 0.06}",0.5444141953931517,0.16876440818712063,3
fold_state_stratified,C1_agronomic,PLS,3,0,"{""n_components"": 2}",0.5887567659543838,0.15581105605628526,1
fold_state_stratified,C1_agronomic,PLS,3,1,"{""n_components"": 4}",0.598386844065441,0.12621100227784535,2
fold_state_stratified,C1_agronomic,PLS,3,2,"{""n_components"": 8}",0.6874412728123483,0.07023199450189488,3
fold_state_stratified,C1_agronomic,PLS,3,3,"{""n_components"": 12}",0.819671433937526,0.011187623904780048,4
fold_state_stratified,C1_agronomic,PLS,3,4,"{""n_components"": 20}",1.0626653783301432,0.14121166913671762,5
fold_state_stratified,C1_agronomic,PCA_RBF,3,0,"{""alpha"": 1.0, ""gamma"": 0.1, ""n_components"": 8}",3.8966967772819276,0.08111004738640959,4
fold_state_stratified,C1_agronomic,PCA_RBF,3,1,"{""alpha"": 1.0, ""gamma"": 0.05, ""n_components"": 16}",3.891803151650087,0.08412108193107772,3
fold_state_stratified,C1_agronomic,PCA_RBF,3,2,"{""alpha"": 1.0, ""gamma"": 0.02, ""n_components"": 24}",3.4159646501455145,0.1329827674846678,1
fold_state_stratified,C1_agronomic,PCA_RBF,3,3,"{""alpha"": 0.1, ""gamma"": 0.05, ""n_components"": 16}",3.7834221872706943,0.09600454941951682,2
fold_state_stratified,C1_agronomic,PCA_RBF,3,4,"{""alpha"": 10.0, ""gamma"": 0.05, ""n_components"": 16}",4.015990328121101,0.07591508744603154,5
fold_state_stratified,C1_agronomic,PCA_RBF,3,5,"{""alpha"": 1.0, ""gamma"": 0.1, ""n_components"": 24}",4.037002754081135,0.07419347537186892,6
fold_state_stratified,C1_agronomic,PCA_Poly2,3,0,"{""alpha"": 1.0, ""gamma"": 0.1, ""n_components"": 8}",1.217428634973259,0.31943600461937877,1
fold_state_stratified,C1_agronomic,PCA_Poly2,3,1,"{""alpha"": 1.0, ""gamma"": 0.05, ""n_components"": 16}",1.8340598500917806,0.6710032895924977,5
fold_state_stratified,C1_agronomic,PCA_Poly2,3,2,"{""alpha"": 1.0, ""gamma"": 0.02, ""n_components"": 24}",1.2192547225507202,0.37195319482839806,2
fold_state_stratified,C1_agronomic,PCA_Poly2,3,3,"{""alpha"": 0.1, ""gamma"": 0.05, ""n_components"": 16}",2.016864509069651,0.738111772172468,6
fold_state_stratified,C1_agronomic,PCA_Poly2,3,4,"{""alpha"": 10.0, ""gamma"": 0.05, ""n_components"": 16}",1.4745422317575896,0.4974288191783922,3
fold_state_stratified,C1_agronomic,PCA_Poly2,3,5,"{""alpha"": 1.0, ""gamma"": 0.1, ""n_components"": 24}",1.8252220646081427,0.5274830652627615,4
fold_state_stratified,C1_agronomic,Ridge,4,0,"{""alpha"": 0.1}",0.9686801634534383,0.1352288341446712,6
fold_state_stratified,C1_agronomic,Ridge,4,1,"{""alpha"": 1.0}",0.888693769568878,0.10541857990972166,5
fold_state_stratified,C1_agronomic,Ridge,4,2,"{""alpha"": 10.0}",0.7198339731819834,0.050309729393202045,4
fold_state_stratified,C1_agronomic,Ridge,4,3,"{""alpha"": 100.0}",0.56969629111542,0.025237370692042207,2
fold_state_stratified,C1_agronomic,Ridge,4,4,"{""alpha"": 1000.0}",0.5378439530547877,0.07099789340137479,1
fold_state_stratified,C1_agronomic,Ridge,4,5,"{""alpha"": 10000.0}",0.71073600360574,0.023139899009026577,3
fold_state_stratified,C1_agronomic,ElasticNet,4,0,"{""alpha"": 0.001, ""l1_ratio"": 0.1}",0.9874724688856401,0.13790669843460007,6
fold_state_stratified,C1_agronomic,ElasticNet,4,1,"{""alpha"": 0.01, ""l1_ratio"": 0.1}",0.8949549241376555,0.10994447374426215,5
fold_state_stratified,C1_agronomic,ElasticNet,4,2,"{""alpha"": 0.01, ""l1_ratio"": 0.5}",0.8328249814893119,0.10869213912516226,3
fold_state_stratified,C1_agronomic,ElasticNet,4,3,"{""alpha"": 0.1, ""l1_ratio"": 0.5}",0.5286868578173021,0.048843463310517775,2
fold_state_stratified,C1_agronomic,ElasticNet,4,4,"{""alpha"": 0.1, ""l1_ratio"": 0.9}",0.5131328003973836,0.05418160385196071,1
fold_state_stratified,C1_agronomic,ElasticNet,4,5,"{""alpha"": 1.0, ""l1_ratio"": 0.9}",0.844168668535239,0.015884114153259608,4
fold_state_stratified,C1_agronomic,ExtraTrees,4,0,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",0.5006036205345328,0.05162805460279074,4
fold_state_stratified,C1_agronomic,ExtraTrees,4,1,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 3}",0.5042839750882162,0.04822327607229215,5
fold_state_stratified,C1_agronomic,ExtraTrees,4,2,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}",0.5266244741417486,0.03998365519267833,6
fold_state_stratified,C1_agronomic,ExtraTrees,4,3,"{""max_features"": 0.3, ""min_samples_leaf"": 2}",0.4984982227883823,0.06284108512416847,3
fold_state_stratified,C1_agronomic,ExtraTrees,4,4,"{""max_features"": 0.3, ""min_samples_leaf"": 3}",0.4941033308967116,0.06420208037652879,1
fold_state_stratified,C1_agronomic,ExtraTrees,4,5,"{""max_features"": 0.3, ""min_samples_leaf"": 5}",0.49674357471985636,0.061320387936072585,2
fold_state_stratified,C1_agronomic,CatBoost,4,0,"{""depth"": 4, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",0.5027245192185658,0.05915838597127889,4
fold_state_stratified,C1_agronomic,CatBoost,4,1,"{""depth"": 4, ""l2_leaf_reg"": 6.0, ""learning_rate"": 0.06}",0.495721680940787,0.05997951650685431,1
fold_state_stratified,C1_agronomic,CatBoost,4,2,"{""depth"": 5, ""l2_leaf_reg"": 10.0, ""learning_rate"": 0.03}",0.49945621941793483,0.05833194727600905,2
fold_state_stratified,C1_agronomic,CatBoost,4,3,"{""depth"": 5, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.06}",0.5141901707096479,0.0682077694069161,6
fold_state_stratified,C1_agronomic,CatBoost,4,4,"{""depth"": 6, ""l2_leaf_reg"": 6.0, ""learning_rate"": 0.03}",0.506730938733664,0.05087447944875795,5
fold_state_stratified,C1_agronomic,CatBoost,4,5,"{""depth"": 6, ""l2_leaf_reg"": 10.0, ""learning_rate"": 0.06}",0.501851340025751,0.05555193519498345,3
fold_state_stratified,C1_agronomic,PLS,4,0,"{""n_components"": 2}",0.5248203205467942,0.07578798473271948,1
fold_state_stratified,C1_agronomic,PLS,4,1,"{""n_components"": 4}",0.5753346377651868,0.020487327840061274,2
fold_state_stratified,C1_agronomic,PLS,4,2,"{""n_components"": 8}",0.7573564077112648,0.0765503050383504,3
fold_state_stratified,C1_agronomic,PLS,4,3,"{""n_components"": 12}",0.8341073579066967,0.09498622061151797,4
fold_state_stratified,C1_agronomic,PLS,4,4,"{""n_components"": 20}",0.9025489128646157,0.10779197028830483,5
fold_state_stratified,C1_agronomic,PCA_RBF,4,0,"{""alpha"": 1.0, ""gamma"": 0.1, ""n_components"": 8}",3.934559516945127,0.05274281864918165,4
fold_state_stratified,C1_agronomic,PCA_RBF,4,1,"{""alpha"": 1.0, ""gamma"": 0.05, ""n_components"": 16}",3.9076358031238008,0.05893014527367649,3
fold_state_stratified,C1_agronomic,PCA_RBF,4,2,"{""alpha"": 1.0, ""gamma"": 0.02, ""n_components"": 24}",3.4670407178559675,0.07139054754704856,1
fold_state_stratified,C1_agronomic,PCA_RBF,4,3,"{""alpha"": 0.1, ""gamma"": 0.05, ""n_components"": 16}",3.792013674102373,0.05815340382603982,2
fold_state_stratified,C1_agronomic,PCA_RBF,4,4,"{""alpha"": 10.0, ""gamma"": 0.05, ""n_components"": 16}",4.043227485085341,0.061952757348839455,5
fold_state_stratified,C1_agronomic,PCA_RBF,4,5,"{""alpha"": 1.0, ""gamma"": 0.1, ""n_components"": 24}",4.04635442251791,0.0613337054014688,6
fold_state_stratified,C1_agronomic,PCA_Poly2,4,0,"{""alpha"": 1.0, ""gamma"": 0.1, ""n_components"": 8}",1.170180935133634,0.2635050467359419,1
fold_state_stratified,C1_agronomic,PCA_Poly2,4,1,"{""alpha"": 1.0, ""gamma"": 0.05, ""n_components"": 16}",2.0096310696535173,0.9401026803354422,5
fold_state_stratified,C1_agronomic,PCA_Poly2,4,2,"{""alpha"": 1.0, ""gamma"": 0.02, ""n_components"": 24}",1.1928606353137747,0.36443308690167864,2
fold_state_stratified,C1_agronomic,PCA_Poly2,4,3,"{""alpha"": 0.1, ""gamma"": 0.05, ""n_components"": 16}",2.2051807300195083,1.1339693170628886,6
fold_state_stratified,C1_agronomic,PCA_Poly2,4,4,"{""alpha"": 10.0, ""gamma"": 0.05, ""n_components"": 16}",1.5604787115210952,0.41218992188522535,3
fold_state_stratified,C1_agronomic,PCA_Poly2,4,5,"{""alpha"": 1.0, ""gamma"": 0.1, ""n_components"": 24}",1.7356638344577924,0.5027379316420151,4
fold_state_stratified,C1_agronomic,Ridge,5,0,"{""alpha"": 0.1}",0.9493381470413332,0.07508432505080945,6
fold_state_stratified,C1_agronomic,Ridge,5,1,"{""alpha"": 1.0}",0.8431942488001605,0.016645448835824656,5
fold_state_stratified,C1_agronomic,Ridge,5,2,"{""alpha"": 10.0}",0.6519252931823708,0.1272874153059634,3
fold_state_stratified,C1_agronomic,Ridge,5,3,"{""alpha"": 100.0}",0.563015372875707,0.11214606482866853,1
fold_state_stratified,C1_agronomic,Ridge,5,4,"{""alpha"": 1000.0}",0.5736015685762507,0.08986470294616263,2
fold_state_stratified,C1_agronomic,Ridge,5,5,"{""alpha"": 10000.0}",0.7319333455939366,0.058622591767440085,4
fold_state_stratified,C1_agronomic,ElasticNet,5,0,"{""alpha"": 0.001, ""l1_ratio"": 0.1}",0.9678619721580396,0.05692841205910939,6
fold_state_stratified,C1_agronomic,ElasticNet,5,1,"{""alpha"": 0.01, ""l1_ratio"": 0.1}",0.8193032499676717,0.05553395935034988,4
fold_state_stratified,C1_agronomic,ElasticNet,5,2,"{""alpha"": 0.01, ""l1_ratio"": 0.5}",0.7495746788181812,0.1078228425000976,3
fold_state_stratified,C1_agronomic,ElasticNet,5,3,"{""alpha"": 0.1, ""l1_ratio"": 0.5}",0.534982698622064,0.1037537904651657,1
fold_state_stratified,C1_agronomic,ElasticNet,5,4,"{""alpha"": 0.1, ""l1_ratio"": 0.9}",0.5377584537029697,0.10130157070495505,2
fold_state_stratified,C1_agronomic,ElasticNet,5,5,"{""alpha"": 1.0, ""l1_ratio"": 0.9}",0.8561832698708187,0.050846034061419715,5
fold_state_stratified,C1_agronomic,ExtraTrees,5,0,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",0.5425723402049276,0.11721346903967161,2
fold_state_stratified,C1_agronomic,ExtraTrees,5,1,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 3}",0.5431493647008159,0.1208562423495693,4
fold_state_stratified,C1_agronomic,ExtraTrees,5,2,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}",0.5607626932787054,0.12764338175709825,6
fold_state_stratified,C1_agronomic,ExtraTrees,5,3,"{""max_features"": 0.3, ""min_samples_leaf"": 2}",0.5414849303563669,0.11483853962429245,1
fold_state_stratified,C1_agronomic,ExtraTrees,5,4,"{""max_features"": 0.3, ""min_samples_leaf"": 3}",0.5428489436887148,0.12067728354793171,3
fold_state_stratified,C1_agronomic,ExtraTrees,5,5,"{""max_features"": 0.3, ""min_samples_leaf"": 5}",0.5512561706771236,0.135415555150943,5
fold_state_stratified,C1_agronomic,CatBoost,5,0,"{""depth"": 4, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",0.5493519599131597,0.10717675561889728,4
fold_state_stratified,C1_agronomic,CatBoost,5,1,"{""depth"": 4, ""l2_leaf_reg"": 6.0, ""learning_rate"": 0.06}",0.5444476794130911,0.10424820156446675,2
fold_state_stratified,C1_agronomic,CatBoost,5,2,"{""depth"": 5, ""l2_leaf_reg"": 10.0, ""learning_rate"": 0.03}",0.5483922973751504,0.10620031324988577,3
fold_state_stratified,C1_agronomic,CatBoost,5,3,"{""depth"": 5, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.06}",0.5434210671595988,0.10343004156129688,1
fold_state_stratified,C1_agronomic,CatBoost,5,4,"{""depth"": 6, ""l2_leaf_reg"": 6.0, ""learning_rate"": 0.03}",0.5502219738915642,0.10807198327519463,5
fold_state_stratified,C1_agronomic,CatBoost,5,5,"{""depth"": 6, ""l2_leaf_reg"": 10.0, ""learning_rate"": 0.06}",0.5510385316467465,0.10013875735597946,6
fold_state_stratified,C1_agronomic,PLS,5,0,"{""n_components"": 2}",0.5579379681254961,0.09775805913063268,2
fold_state_stratified,C1_agronomic,PLS,5,1,"{""n_components"": 4}",0.5518200265191587,0.12121557694692346,1
fold_state_stratified,C1_agronomic,PLS,5,2,"{""n_components"": 8}",0.6641374726286106,0.12279009713370705,3
fold_state_stratified,C1_agronomic,PLS,5,3,"{""n_components"": 12}",0.728971886640109,0.14617639031650703,4
fold_state_stratified,C1_agronomic,PLS,5,4,"{""n_components"": 20}",0.9092372010897186,0.04871494518090714,5
fold_state_stratified,C1_agronomic,PCA_RBF,5,0,"{""alpha"": 1.0, ""gamma"": 0.1, ""n_components"": 8}",3.908866849525937,0.12003650620847638,4
fold_state_stratified,C1_agronomic,PCA_RBF,5,1,"{""alpha"": 1.0, ""gamma"": 0.05, ""n_components"": 16}",3.8697821545152227,0.11183335196815314,3
