protocol,representation,model,fold,n_features,n_primitives,n_discovered,n_train,n_validation,inner_best_rmse,best_params_json,catboost_task_type,elapsed_seconds,rmse,mae,r2
fold_municipality_grouped,C1_agronomic,PCA_RBF,3,350,0,0,128,10,3.626658041973567,"{""alpha"": 1.0, ""gamma"": 0.02, ""n_components"": 24}",,0.5238067999016494,4.397354563981418,4.388032545763968,-603.8586806396254
fold_municipality_grouped,C1_agronomic,PCA_Poly2,3,350,0,0,128,10,1.4408345710486732,"{""alpha"": 1.0, ""gamma"": 0.02, ""n_components"": 24}",,0.5043760999105871,1.2964531800993826,1.0203821663091688,-51.575646663636654
fold_municipality_grouped,C1_agronomic,Ridge,4,350,0,0,65,73,0.9694680603797071,"{""alpha"": 10000.0}",,0.16083510010503232,1.1235803090803616,1.0397963460803408,-2.536577423885002
fold_municipality_grouped,C1_agronomic,ElasticNet,4,350,0,0,65,73,0.9562594973256234,"{""alpha"": 1.0, ""l1_ratio"": 0.9}",,1.126295299967751,1.220623514356475,1.1397260273972605,-3.1738649731530115
fold_municipality_grouped,C1_agronomic,ExtraTrees,4,350,0,0,65,73,1.1078580718231887,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",,3.5095850999932736,0.7345484645071232,0.6218914668949773,-0.5115267646953194
fold_municipality_grouped,C1_agronomic,CatBoost,4,350,0,0,65,73,1.0461179684938096,"{""depth"": 5, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.06}",GPU,25.28592519997619,0.7515143663207855,0.631244473373146,-0.5821567396583374
fold_municipality_grouped,C1_agronomic,PLS,4,350,0,0,65,73,0.9850512026654018,"{""n_components"": 2}",,0.14068119996227324,0.8490271632702318,0.7299309241628316,-1.0193802351512953
fold_municipality_grouped,C1_agronomic,PCA_RBF,4,350,0,0,65,73,3.47308308284189,"{""alpha"": 1.0, ""gamma"": 0.02, ""n_components"": 24}",,0.2695367999840528,4.4193369292623235,4.371024868229764,-53.71282732993272
fold_municipality_grouped,C1_agronomic,PCA_Poly2,4,350,0,0,65,73,1.2673886808203199,"{""alpha"": 1.0, ""gamma"": 0.02, ""n_components"": 24}",,0.26282969978637993,1.5984098295943523,1.4264457402020532,-6.1573328503506115
fold_municipality_grouped,C1_agronomic,Ridge,5,350,0,0,132,6,0.9313451436600694,"{""alpha"": 1000.0}",,0.16695320000872016,0.6189903081544802,0.5276557860787617,0.38837784254191765
fold_municipality_grouped,C1_agronomic,ElasticNet,5,350,0,0,132,6,0.9076640830782993,"{""alpha"": 0.1, ""l1_ratio"": 0.9}",,2.6730984000023454,0.5686310709033585,0.47086703584753736,0.4838491043990931
fold_municipality_grouped,C1_agronomic,ExtraTrees,5,350,0,0,132,6,0.9944206421665417,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",,3.597231699852273,0.51737894232042,0.44934374999999843,0.5726998852241043
fold_municipality_grouped,C1_agronomic,CatBoost,5,350,0,0,132,6,0.9219438703770414,"{""depth"": 4, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",GPU,26.079311300069094,0.597398752634926,0.4835145865543753,0.4303027342291158
fold_municipality_grouped,C1_agronomic,PLS,5,350,0,0,132,6,0.8959966796516543,"{""n_components"": 4}",,0.16713139996863902,0.6802876436245581,0.584356255139021,0.26124458429781994
fold_municipality_grouped,C1_agronomic,PCA_RBF,5,350,0,0,132,6,3.7150050611641543,"{""alpha"": 1.0, ""gamma"": 0.02, ""n_components"": 24}",,0.5324286001268774,4.010670949499367,3.902135298148735,-24.677313099254334
fold_municipality_grouped,C1_agronomic,PCA_Poly2,5,350,0,0,132,6,2.090236141563322,"{""alpha"": 1.0, ""gamma"": 0.1, ""n_components"": 8}",,0.5143994998652488,0.8543558790279264,0.7388082085625595,-0.16518030910934733
fold_state_stratified,C2_all_plus_discovery,Ridge,1,2085,24,20,110,28,0.5273040422087173,"{""alpha"": 1000.0}",,2.4803212000988424,0.5658145085270999,0.3978056711323286,0.5724681349462233
fold_state_stratified,C2_all_plus_discovery,ElasticNet,1,2085,24,20,110,28,0.5135298883246654,"{""alpha"": 0.1, ""l1_ratio"": 0.9}",,4.629761300049722,0.5818630615930374,0.40705517584775536,0.5478714766847885
fold_state_stratified,C2_all_plus_discovery,ExtraTrees,1,2085,24,20,110,28,0.47551129308645707,"{""max_features"": 0.3, ""min_samples_leaf"": 5}",,6.182588700205088,0.5777348363271345,0.4006251665249426,0.5542642769774546
fold_state_stratified,C2_all_plus_discovery,CatBoost,1,2085,24,20,110,28,0.49556485255838467,"{""depth"": 4, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",GPU,51.57159719988704,0.6001483161585611,0.43852715823652133,0.5190083750586463
fold_state_stratified,C2_all_plus_discovery,PLS,1,2085,24,20,110,28,0.5351643303083337,"{""n_components"": 2}",,2.395558499963954,0.5743353650208389,0.41998622209586206,0.5594943849416266
fold_state_stratified,C2_all_plus_discovery,PCA_RBF,1,2085,24,20,110,28,4.05214262209961,"{""alpha"": 1.0, ""gamma"": 0.02, ""n_components"": 24}",,3.1936794000212103,3.9790360387464974,3.8859024164564473,-20.14346084795976
fold_state_stratified,C2_all_plus_discovery,PCA_Poly2,1,2085,24,20,110,28,1.1062111428921795,"{""alpha"": 1.0, ""gamma"": 0.1, ""n_components"": 8}",,3.071106899995357,0.6268201965318498,0.4602989408541272,0.47530576422022075
fold_state_stratified,C2_all_plus_discovery,Ridge,2,2085,24,20,110,28,0.5372324739380228,"{""alpha"": 1000.0}",,2.567960500018671,0.5084697884245108,0.39995775267569417,0.6002447163552467
fold_state_stratified,C2_all_plus_discovery,ElasticNet,2,2085,24,20,110,28,0.5583268774058117,"{""alpha"": 0.1, ""l1_ratio"": 0.9}",,5.147321100113913,0.4883074571053866,0.3884382585460197,0.6313191174840046
fold_state_stratified,C2_all_plus_discovery,ExtraTrees,2,2085,24,20,110,28,0.5067188850955499,"{""max_features"": 0.3, ""min_samples_leaf"": 5}",,6.347264300100505,0.4730824801567954,0.36936422902494276,0.6539509708744773
fold_state_stratified,C2_all_plus_discovery,CatBoost,2,2085,24,20,110,28,0.5242377919085733,"{""depth"": 4, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",GPU,50.93038500007242,0.5080729755192755,0.3937166202629615,0.600868415784192
fold_state_stratified,C2_all_plus_discovery,PLS,2,2085,24,20,110,28,0.5360223271662544,"{""n_components"": 2}",,2.4511202999856323,0.5132801244380685,0.39558786775447446,0.5926452354430265
fold_state_stratified,C2_all_plus_discovery,PCA_RBF,2,2085,24,20,110,28,4.017590603791764,"{""alpha"": 1.0, ""gamma"": 0.02, ""n_components"": 24}",,3.367189999902621,4.116518154204673,4.037676339021913,-25.201368507061154
fold_state_stratified,C2_all_plus_discovery,PCA_Poly2,2,2085,24,20,110,28,0.9758531536857852,"{""alpha"": 1.0, ""gamma"": 0.1, ""n_components"": 8}",,3.274938900023699,0.7258090323840921,0.5635089548216715,0.18546707836358212
fold_state_stratified,C2_all_plus_discovery,Ridge,3,2085,24,20,110,28,0.535598811667245,"{""alpha"": 1000.0}",,2.5406939999666065,0.4884599196763148,0.3954115520321483,0.6639724056035374
fold_state_stratified,C2_all_plus_discovery,ElasticNet,3,2085,24,20,110,28,0.531797415064612,"{""alpha"": 0.1, ""l1_ratio"": 0.9}",,5.156683500157669,0.40617981487012983,0.3082034217372601,0.7676440756636195
fold_state_stratified,C2_all_plus_discovery,ExtraTrees,3,2085,24,20,110,28,0.5124599194925569,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 3}",,6.3579941999632865,0.3944955809849204,0.2908562500000004,0.780819778776823
fold_state_stratified,C2_all_plus_discovery,CatBoost,3,2085,24,20,110,28,0.5347011460444852,"{""depth"": 5, ""l2_leaf_reg"": 10.0, ""learning_rate"": 0.03}",GPU,52.19469579984434,0.4258917282315914,0.30970851155761736,0.744544365727263
fold_state_stratified,C2_all_plus_discovery,PLS,3,2085,24,20,110,28,0.5617351941158372,"{""n_components"": 2}",,2.3749339000787586,0.4067774629613807,0.3310090973088561,0.7669598011957408
fold_state_stratified,C2_all_plus_discovery,PCA_RBF,3,2085,24,20,110,28,4.044613478924244,"{""alpha"": 1.0, ""gamma"": 0.02, ""n_components"": 24}",,3.204872600035742,4.026735548810428,3.9385617988249852,-21.83617134550994
fold_state_stratified,C2_all_plus_discovery,PCA_Poly2,3,2085,24,20,110,28,0.9408775648008616,"{""alpha"": 1.0, ""gamma"": 0.1, ""n_components"": 8}",,3.03292250004597,0.9071754336286149,0.6694268809485154,-0.15904323757430383
fold_state_stratified,C2_all_plus_discovery,Ridge,4,2085,24,20,111,27,0.5106954204356823,"{""alpha"": 1000.0}",,2.501939699985087,0.6132933192266297,0.44036329003951535,0.4942522492259819
fold_state_stratified,C2_all_plus_discovery,ElasticNet,4,2085,24,20,111,27,0.5123741501213607,"{""alpha"": 0.1, ""l1_ratio"": 0.9}",,4.782495900057256,0.6289088386443888,0.42196105739006856,0.46816992997689666
fold_state_stratified,C2_all_plus_discovery,ExtraTrees,4,2085,24,20,111,27,0.469449169073665,"{""max_features"": 0.3, ""min_samples_leaf"": 5}",,6.23802060005255,0.5764581928572688,0.3798390105085247,0.5531794650137754
fold_state_stratified,C2_all_plus_discovery,CatBoost,4,2085,24,20,111,27,0.48682548478087323,"{""depth"": 5, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.06}",GPU,51.46437789988704,0.6096647919479798,0.39710071124014873,0.5002190215485489
fold_state_stratified,C2_all_plus_discovery,PLS,4,2085,24,20,111,27,0.5321885069903959,"{""n_components"": 2}",,2.392914099851623,0.6256675481458585,0.42689809100994025,0.4736377291832464
fold_state_stratified,C2_all_plus_discovery,PCA_RBF,4,2085,24,20,111,27,4.064648243169099,"{""alpha"": 1.0, ""gamma"": 0.02, ""n_components"": 24}",,3.011060200165957,3.911861032104581,3.8154103336729035,-19.576160018697824
fold_state_stratified,C2_all_plus_discovery,PCA_Poly2,4,2085,24,20,111,27,0.8938253181777459,"{""alpha"": 1.0, ""gamma"": 0.1, ""n_components"": 8}",,3.1126733000855893,0.7484226407714213,0.5765002514641089,0.24683292506602006
fold_state_stratified,C2_all_plus_discovery,Ridge,5,2085,24,20,111,27,0.5483648343060776,"{""alpha"": 1000.0}",,2.5484239000361413,0.5328049188563991,0.3995033633712624,0.5986696062324394
fold_state_stratified,C2_all_plus_discovery,ElasticNet,5,2085,24,20,111,27,0.5622864958234995,"{""alpha"": 0.1, ""l1_ratio"": 0.9}",,4.685287300031632,0.4915355246194776,0.3728426132113122,0.6584333801712317
fold_state_stratified,C2_all_plus_discovery,ExtraTrees,5,2085,24,20,111,27,0.5350524086401661,"{""max_features"": 0.3, ""min_samples_leaf"": 5}",,6.453357900027186,0.4512791668515402,0.35756105452674886,0.7120903842689856
fold_state_stratified,C2_all_plus_discovery,CatBoost,5,2085,24,20,111,27,0.5464775887116722,"{""depth"": 5, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.06}",GPU,51.60565089993179,0.4918612409632864,0.3848483917555099,0.657980551489616
fold_state_stratified,C2_all_plus_discovery,PLS,5,2085,24,20,111,27,0.5608578836750254,"{""n_components"": 2}",,2.3105749001260847,0.534364934156426,0.3963933815754093,0.5963160314292972
fold_state_stratified,C2_all_plus_discovery,PCA_RBF,5,2085,24,20,111,27,4.0101541996977685,"{""alpha"": 1.0, ""gamma"": 0.02, ""n_components"": 24}",,3.0319113000296056,4.135080734003129,4.049227101045456,-23.173168896241137
fold_state_stratified,C2_all_plus_discovery,PCA_Poly2,5,2085,24,20,111,27,0.8963046611071533,"{""alpha"": 1.0, ""gamma"": 0.1, ""n_components"": 8}",,3.012923900038004,0.748169479600896,0.6096481306596283,0.20865552282427602
fold_municipality_grouped,C2_all_plus_discovery,Ridge,1,2085,24,20,105,33,0.8286265348268252,"{""alpha"": 1000.0}",,2.452724999981001,0.5182477539249607,0.4068486726346063,-0.8931030408683645
fold_municipality_grouped,C2_all_plus_discovery,ElasticNet,1,2085,24,20,105,33,0.8231044276113652,"{""alpha"": 0.1, ""l1_ratio"": 0.5}",,5.2548110000789165,0.5451302461757714,0.4318941149830431,-1.0945944788800692
fold_municipality_grouped,C2_all_plus_discovery,ExtraTrees,1,2085,24,20,105,33,0.8304981011629996,"{""max_features"": 0.3, ""min_samples_leaf"": 3}",,6.465137400198728,0.514410932683612,0.4123290909090897,-0.8651758171298212
fold_municipality_grouped,C2_all_plus_discovery,CatBoost,1,2085,24,20,105,33,0.843570234117149,"{""depth"": 4, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",GPU,48.87782910000533,0.5173482967759472,0.4153707803876993,-0.8865375037716774
fold_municipality_grouped,C2_all_plus_discovery,PLS,1,2085,24,20,105,33,0.7449442080889725,"{""n_components"": 2}",,2.337864400120452,0.5648139950053559,0.46953137251297244,-1.2485901003935806
fold_municipality_grouped,C2_all_plus_discovery,PCA_RBF,1,2085,24,20,105,33,4.032140199039071,"{""alpha"": 1.0, ""gamma"": 0.02, ""n_components"": 24}",,2.9452146000694484,3.0686587714752838,3.0454545436354366,-65.37378633083586
fold_municipality_grouped,C2_all_plus_discovery,PCA_Poly2,1,2085,24,20,105,33,1.9289481144832779,"{""alpha"": 1.0, ""gamma"": 0.1, ""n_components"": 8}",,3.02558710006997,0.5258893952454676,0.45356526813605086,-0.949342818242459
fold_municipality_grouped,C2_all_plus_discovery,Ridge,2,2085,24,20,122,16,0.6168225367353591,"{""alpha"": 1000.0}",,2.5630729999393225,1.0942155016268165,0.9814902792779069,-5.782711581856805
fold_municipality_grouped,C2_all_plus_discovery,ElasticNet,2,2085,24,20,122,16,0.6068642920555557,"{""alpha"": 0.1, ""l1_ratio"": 0.9}",,5.598105999873951,1.3174335742077812,1.2528255506301487,-8.832299025164232
fold_municipality_grouped,C2_all_plus_discovery,ExtraTrees,2,2085,24,20,122,16,0.5626047889141949,"{""max_features"": 0.3, ""min_samples_leaf"": 2}",,6.540107500040904,1.3451481897812583,1.2734411458333366,-9.250330936773175
fold_municipality_grouped,C2_all_plus_discovery,CatBoost,2,2085,24,20,122,16,0.7093647642236734,"{""depth"": 4, ""l2_leaf_reg"": 6.0, ""learning_rate"": 0.06}",GPU,52.847192799905315,1.121301659650427,1.0505687044313354,-6.122665577678897
fold_municipality_grouped,C2_all_plus_discovery,PLS,2,2085,24,20,122,16,0.5887014656000643,"{""n_components"": 2}",,2.3328034000005573,0.935832280288778,0.790378269899338,-3.9612791889490246
fold_municipality_grouped,C2_all_plus_discovery,PCA_RBF,2,2085,24,20,122,16,3.9345648923744556,"{""alpha"": 1.0, ""gamma"": 0.02, ""n_components"": 24}",,3.0728712000418454,3.1097628515974702,3.0812499985001676,-53.78380168738574
fold_municipality_grouped,C2_all_plus_discovery,PCA_Poly2,2,2085,24,20,122,16,2.2272818505873304,"{""alpha"": 1.0, ""gamma"": 0.1, ""n_components"": 8}",,3.085171600105241,0.8665395067649119,0.7151261418457375,-3.2537734785749164
fold_municipality_grouped,C2_all_plus_discovery,Ridge,3,2085,24,20,128,10,0.8476002161031597,"{""alpha"": 1000.0}",,2.5329483998939395,0.5547096391461935,0.521659825442039,-8.625036246416837
fold_municipality_grouped,C2_all_plus_discovery,ElasticNet,3,2085,24,20,128,10,0.7479024621934585,"{""alpha"": 0.1, ""l1_ratio"": 0.9}",,5.193222200032324,0.7300025618027948,0.7107298865049743,-15.669390354363365
fold_municipality_grouped,C2_all_plus_discovery,ExtraTrees,3,2085,24,20,128,10,0.5868959045781136,"{""max_features"": 0.3, ""min_samples_leaf"": 3}",,6.424509400036186,1.246881502968855,1.2381715000000009,-47.631908487780926
fold_municipality_grouped,C2_all_plus_discovery,CatBoost,3,2085,24,20,128,10,0.763553964245137,"{""depth"": 4, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",GPU,57.88687039981596,0.7604153275517858,0.7279243741751507,-17.087255477984577
fold_municipality_grouped,C2_all_plus_discovery,PLS,3,2085,24,20,128,10,0.8010320627602873,"{""n_components"": 2}",,2.4471501000225544,0.44391387397476967,0.37665589602559435,-5.164081688738697
fold_municipality_grouped,C2_all_plus_discovery,PCA_RBF,3,2085,24,20,128,10,3.681753859708452,"{""alpha"": 1.0, ""gamma"": 0.02, ""n_components"": 24}",,3.1585359999444336,4.524534176507823,4.520999945719292,-639.3518882163125
fold_municipality_grouped,C2_all_plus_discovery,PCA_Poly2,3,2085,24,20,128,10,1.9471041157371107,"{""alpha"": 1.0, ""gamma"": 0.02, ""n_components"": 24}",,3.17101990012452,3.0339471959004793,2.130484910249662,-286.93004434021617
fold_municipality_grouped,C2_all_plus_discovery,Ridge,4,2085,24,20,65,73,0.9807273571754251,"{""alpha"": 10000.0}",,2.3934460000600666,1.029870331121669,0.946210588931088,-1.9712556818451552
fold_municipality_grouped,C2_all_plus_discovery,ElasticNet,4,2085,24,20,65,73,0.9562594973256234,"{""alpha"": 1.0, ""l1_ratio"": 0.9}",,4.06712540006265,1.220623514356475,1.1397260273972605,-3.1738649731530115
fold_municipality_grouped,C2_all_plus_discovery,ExtraTrees,4,2085,24,20,65,73,1.0948858415874043,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}",,5.947065299842507,0.8945632194275694,0.7973539929876069,-1.2418007338003028
fold_municipality_grouped,C2_all_plus_discovery,CatBoost,4,2085,24,20,65,73,0.9626551952633143,"{""depth"": 4, ""l2_leaf_reg"": 6.0, ""learning_rate"": 0.06}",GPU,42.42005199985579,0.9571616319753766,0.8559890755613985,-1.5665249717434637
fold_municipality_grouped,C2_all_plus_discovery,PLS,4,2085,24,20,65,73,0.989875979629069,"{""n_components"": 2}",,2.2585909999907017,0.9057708503439261,0.798923637941757,-1.2983259005218373
fold_municipality_grouped,C2_all_plus_discovery,PCA_RBF,4,2085,24,20,65,73,3.497229968812532,"{""alpha"": 1.0, ""gamma"": 0.1, ""n_components"": 8}",,2.743015700019896,4.496581745135064,4.45671211254362,-55.64217445367406
fold_municipality_grouped,C2_all_plus_discovery,PCA_Poly2,4,2085,24,20,65,73,1.5431280697697296,"{""alpha"": 1.0, ""gamma"": 0.02, ""n_components"": 24}",,2.820865900022909,2.6815696406454648,2.4717723537799077,-19.144342249991574
fold_municipality_grouped,C2_all_plus_discovery,Ridge,5,2085,24,20,132,6,0.9512268798341643,"{""alpha"": 1000.0}",,2.543607300147414,0.6004091695227473,0.5148496840333917,0.4245466209137144
fold_municipality_grouped,C2_all_plus_discovery,ElasticNet,5,2085,24,20,132,6,0.8835221885677266,"{""alpha"": 0.1, ""l1_ratio"": 0.9}",,5.11311070015654,0.8874302213099506,0.7989786346316309,-0.25714085681564947
fold_municipality_grouped,C2_all_plus_discovery,ExtraTrees,5,2085,24,20,132,6,0.8618404605771309,"{""max_features"": 0.3, ""min_samples_leaf"": 2}",,6.610669999849051,0.48788176176860265,0.39630138888889116,0.6200340507184838
fold_municipality_grouped,C2_all_plus_discovery,CatBoost,5,2085,24,20,132,6,0.8484959032180771,"{""depth"": 4, ""l2_leaf_reg"": 6.0, ""learning_rate"": 0.06}",GPU,54.73453489993699,0.7052996290124279,0.6354084035061603,0.20592262358439073
fold_municipality_grouped,C2_all_plus_discovery,PLS,5,2085,24,20,132,6,0.9405232720422053,"{""n_components"": 2}",,2.3627842001151294,0.5586439508395971,0.4775428409925286,0.5018206598432843
fold_municipality_grouped,C2_all_plus_discovery,PCA_RBF,5,2085,24,20,132,6,3.7533264909584774,"{""alpha"": 1.0, ""gamma"": 0.02, ""n_components"": 24}",,3.1820604000240564,4.321403462363459,4.248305715547379,-28.810217400728455
fold_municipality_grouped,C2_all_plus_discovery,PCA_Poly2,5,2085,24,20,132,6,1.8440053997043242,"{""alpha"": 1.0, ""gamma"": 0.1, ""n_components"": 8}",,3.3479154999367893,1.0438449085229904,0.9590027422529284,-0.739351942824718
fold_state_stratified,C3_base_agro_plus_discovery,Ridge,1,1754,24,20,110,28,0.5216454592138077,"{""alpha"": 1000.0}",,2.382408499950543,0.5580625113369487,0.3949483023878792,0.5841027690144591
fold_state_stratified,C3_base_agro_plus_discovery,ElasticNet,1,1754,24,20,110,28,0.5035019634977688,"{""alpha"": 0.1, ""l1_ratio"": 0.5}",,4.341337700141594,0.5852031388124682,0.4192125016184525,0.5426658582754411
fold_state_stratified,C3_base_agro_plus_discovery,ExtraTrees,1,1754,24,20,110,28,0.47688773514121446,"{""max_features"": 0.3, ""min_samples_leaf"": 5}",,5.9950798999052495,0.5774107098190108,0.40396245925453506,0.5547642788019513
fold_state_stratified,C3_base_agro_plus_discovery,CatBoost,1,1754,24,20,110,28,0.5050410469186287,"{""depth"": 4, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",GPU,46.661330400034785,0.5869530941968303,0.432690769470347,0.5399266010980985
fold_state_stratified,C3_base_agro_plus_discovery,PLS,1,1754,24,20,110,28,0.5270188618649323,"{""n_components"": 2}",,2.2604506998322904,0.5715439638928485,0.417878817767457,0.5637658953142639
fold_state_stratified,C3_base_agro_plus_discovery,PCA_RBF,1,1754,24,20,110,28,4.049907096485379,"{""alpha"": 1.0, ""gamma"": 0.02, ""n_components"": 24}",,2.9323833999224007,3.970780473934194,3.8776920380057134,-20.05581643694442
fold_state_stratified,C3_base_agro_plus_discovery,PCA_Poly2,1,1754,24,20,110,28,0.881161241251193,"{""alpha"": 1.0, ""gamma"": 0.1, ""n_components"": 8}",,2.9047719999216497,0.602742400652845,0.43017646264161996,0.5148413067310358
fold_state_stratified,C3_base_agro_plus_discovery,Ridge,2,1754,24,20,110,28,0.5222748999281426,"{""alpha"": 1000.0}",,2.4336012999992818,0.5129053529866897,0.4026679557254523,0.5932398783872053
fold_state_stratified,C3_base_agro_plus_discovery,ElasticNet,2,1754,24,20,110,28,0.5503164689155581,"{""alpha"": 0.1, ""l1_ratio"": 0.9}",,4.559205999830738,0.4891562190987828,0.38529709926767464,0.6300363425744345
fold_state_stratified,C3_base_agro_plus_discovery,ExtraTrees,2,1754,24,20,110,28,0.5076491384433578,"{""max_features"": 0.3, ""min_samples_leaf"": 5}",,6.086221199948341,0.4689399414804748,0.36436146860827645,0.6599847820752021
fold_state_stratified,C3_base_agro_plus_discovery,CatBoost,2,1754,24,20,110,28,0.5304926573764804,"{""depth"": 5, ""l2_leaf_reg"": 10.0, ""learning_rate"": 0.03}",GPU,48.11523160012439,0.5044254924191615,0.39492314318694344,0.606578619052945
fold_state_stratified,C3_base_agro_plus_discovery,PLS,2,1754,24,20,110,28,0.5262888162892968,"{""n_components"": 2}",,2.2348583000712097,0.5176670961817502,0.3958249594442522,0.5856522089351688
fold_state_stratified,C3_base_agro_plus_discovery,PCA_RBF,2,1754,24,20,110,28,4.01409831775949,"{""alpha"": 1.0, ""gamma"": 0.02, ""n_components"": 24}",,2.8852378001902252,4.106677105852926,4.02753044128732,-25.076242993339267
fold_state_stratified,C3_base_agro_plus_discovery,PCA_Poly2,2,1754,24,20,110,28,0.8700573445558971,"{""alpha"": 1.0, ""gamma"": 0.1, ""n_components"": 8}",,2.9953648999799043,0.8837012083918799,0.6368489457248664,-0.2074657004517937
fold_state_stratified,C3_base_agro_plus_discovery,Ridge,3,1754,24,20,110,28,0.5225855029610765,"{""alpha"": 1000.0}",,2.486300299875438,0.46946780429157986,0.3764188382216535,0.6895950033281316
fold_state_stratified,C3_base_agro_plus_discovery,ElasticNet,3,1754,24,20,110,28,0.5353280536838991,"{""alpha"": 0.1, ""l1_ratio"": 0.9}",,4.892632499802858,0.39718858118316663,0.3075753134477988,0.7778171238989587
fold_state_stratified,C3_base_agro_plus_discovery,ExtraTrees,3,1754,24,20,110,28,0.5129939056892938,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 3}",,6.11887039989233,0.39276835985780295,0.2918256398809526,0.7827348519688458
fold_state_stratified,C3_base_agro_plus_discovery,CatBoost,3,1754,24,20,110,28,0.5341195785892087,"{""depth"": 4, ""l2_leaf_reg"": 6.0, ""learning_rate"": 0.06}",GPU,49.1694505000487,0.465140841487017,0.3526549768427843,0.6952904793999832
fold_state_stratified,C3_base_agro_plus_discovery,PLS,3,1754,24,20,110,28,0.5511711153697948,"{""n_components"": 2}",,2.227516100043431,0.3826677421059542,0.3114839837322508,0.7937657540125554
fold_state_stratified,C3_base_agro_plus_discovery,PCA_RBF,3,1754,24,20,110,28,4.0428674785609235,"{""alpha"": 1.0, ""gamma"": 0.02, ""n_components"": 24}",,2.8651869997847825,4.0211672765656665,3.9332110388509887,-21.77305813687259
fold_state_stratified,C3_base_agro_plus_discovery,PCA_Poly2,3,1754,24,20,110,28,1.0239105676661386,"{""alpha"": 1.0, ""gamma"": 0.1, ""n_components"": 8}",,2.980956899933517,0.8165114988158418,0.5726438683199231,0.06105168718783316
fold_state_stratified,C3_base_agro_plus_discovery,Ridge,4,1754,24,20,111,27,0.5044568439046923,"{""alpha"": 1000.0}",,2.51515859994106,0.596556572151323,0.4258757374901161,0.5214792645214821
fold_state_stratified,C3_base_agro_plus_discovery,ElasticNet,4,1754,24,20,111,27,0.4988919675547294,"{""alpha"": 0.1, ""l1_ratio"": 0.9}",,4.548060799948871,0.6193868526984019,0.4073065789221979,0.4841523485317418
fold_state_stratified,C3_base_agro_plus_discovery,ExtraTrees,4,1754,24,20,111,27,0.4645516942854874,"{""max_features"": 0.3, ""min_samples_leaf"": 5}",,6.105416200123727,0.5713200320842912,0.37525239969135804,0.5611092819739151
fold_state_stratified,C3_base_agro_plus_discovery,CatBoost,4,1754,24,20,111,27,0.48707735506230615,"{""depth"": 5, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.06}",GPU,47.337815899867564,0.5946565637512009,0.403173688452217,0.5245225485532226
fold_state_stratified,C3_base_agro_plus_discovery,PLS,4,1754,24,20,111,27,0.5215926549995704,"{""n_components"": 2}",,2.441743299830705,0.6137845824725326,0.4126694727808597,0.4934416915913228
fold_state_stratified,C3_base_agro_plus_discovery,PCA_RBF,4,1754,24,20,111,27,4.059842605398251,"{""alpha"": 1.0, ""gamma"": 0.02, ""n_components"": 24}",,2.9236294999718666,3.908676806875188,3.8117678854716393,-19.542675975537122
fold_state_stratified,C3_base_agro_plus_discovery,PCA_Poly2,4,1754,24,20,111,27,0.9295126249037451,"{""alpha"": 1.0, ""gamma"": 0.1, ""n_components"": 8}",,2.8980020999442786,0.6727776489666245,0.5254461412836435,0.3913878724194786
fold_state_stratified,C3_base_agro_plus_discovery,Ridge,5,1754,24,20,111,27,0.5416191327133579,"{""alpha"": 1000.0}",,2.4322520999703556,0.5217775750974186,0.39543083985026434,0.615110183818387
fold_state_stratified,C3_base_agro_plus_discovery,ElasticNet,5,1754,24,20,111,27,0.5512771567293024,"{""alpha"": 0.1, ""l1_ratio"": 0.9}",,4.543088899925351,0.49107864719125277,0.36941650051826785,0.6590680506910931
fold_state_stratified,C3_base_agro_plus_discovery,ExtraTrees,5,1754,24,20,111,27,0.5262272590885207,"{""max_features"": 0.3, ""min_samples_leaf"": 5}",,6.20281509985216,0.4507886858458368,0.352524826940035,0.7127158838161722
fold_state_stratified,C3_base_agro_plus_discovery,CatBoost,5,1754,24,20,111,27,0.5432777719393567,"{""depth"": 4, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",GPU,48.64789590006694,0.48534970670108724,0.38485888105199756,0.6669762989274055
fold_state_stratified,C3_base_agro_plus_discovery,PLS,5,1754,24,20,111,27,0.5529770157972533,"{""n_components"": 2}",,2.3366918999236077,0.5182933934394137,0.3797576325767835,0.6202332428983668
fold_state_stratified,C3_base_agro_plus_discovery,PCA_RBF,5,1754,24,20,111,27,4.005859016582501,"{""alpha"": 1.0, ""gamma"": 0.02, ""n_components"": 24}",,2.961858999915421,4.131212281587896,4.0452633553512864,-23.127961066905566
