protocol,representation,model,fold,candidate,params_json,inner_rmse_mean,inner_rmse_std,rank
fold_municipality_grouped,G2_base_agro,CatBoostLarge,5,0,"{""depth"": 4, ""iterations"": 1500, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.02, ""random_strength"": 0.2}",0.961212591045272,0.07634422297100778,2
fold_municipality_grouped,G2_base_agro,CatBoostLarge,5,1,"{""depth"": 5, ""iterations"": 2500, ""l2_leaf_reg"": 12.0, ""learning_rate"": 0.015, ""random_strength"": 1.0}",0.9592204638048153,0.13160848284525142,1
fold_municipality_grouped,G2_base_agro,CatBoostLarge,5,2,"{""depth"": 6, ""iterations"": 2500, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.01, ""random_strength"": 1.0}",0.9847565768280496,0.1179751887579666,3
fold_state_stratified,G3_all_deterministic,CatBoostLarge,1,0,"{""depth"": 4, ""iterations"": 1500, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.02, ""random_strength"": 0.2}",0.503810355334052,0.09134435413520761,3
fold_state_stratified,G3_all_deterministic,CatBoostLarge,1,1,"{""depth"": 5, ""iterations"": 2500, ""l2_leaf_reg"": 12.0, ""learning_rate"": 0.015, ""random_strength"": 1.0}",0.4997542139560653,0.0885845538507944,2
fold_state_stratified,G3_all_deterministic,CatBoostLarge,1,2,"{""depth"": 6, ""iterations"": 2500, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.01, ""random_strength"": 1.0}",0.4953331697625205,0.09253143397652777,1
fold_state_stratified,G3_all_deterministic,CatBoostLarge,2,0,"{""depth"": 4, ""iterations"": 1500, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.02, ""random_strength"": 0.2}",0.5087979963931869,0.050472748941687934,3
fold_state_stratified,G3_all_deterministic,CatBoostLarge,2,1,"{""depth"": 5, ""iterations"": 2500, ""l2_leaf_reg"": 12.0, ""learning_rate"": 0.015, ""random_strength"": 1.0}",0.49847811481983434,0.07025572978109602,2
fold_state_stratified,G3_all_deterministic,CatBoostLarge,2,2,"{""depth"": 6, ""iterations"": 2500, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.01, ""random_strength"": 1.0}",0.4974567634132831,0.08166980361468923,1
fold_state_stratified,G3_all_deterministic,CatBoostLarge,3,0,"{""depth"": 4, ""iterations"": 1500, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.02, ""random_strength"": 0.2}",0.6140027484078548,0.0718300675185618,3
fold_state_stratified,G3_all_deterministic,CatBoostLarge,3,1,"{""depth"": 5, ""iterations"": 2500, ""l2_leaf_reg"": 12.0, ""learning_rate"": 0.015, ""random_strength"": 1.0}",0.6117071512146226,0.07379358144985558,2
fold_state_stratified,G3_all_deterministic,CatBoostLarge,3,2,"{""depth"": 6, ""iterations"": 2500, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.01, ""random_strength"": 1.0}",0.6088108096499915,0.08435879727914701,1
fold_state_stratified,G3_all_deterministic,CatBoostLarge,4,0,"{""depth"": 4, ""iterations"": 1500, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.02, ""random_strength"": 0.2}",0.509451661315129,0.04605033246632317,3
fold_state_stratified,G3_all_deterministic,CatBoostLarge,4,1,"{""depth"": 5, ""iterations"": 2500, ""l2_leaf_reg"": 12.0, ""learning_rate"": 0.015, ""random_strength"": 1.0}",0.4958038256753248,0.07396955422864859,2
fold_state_stratified,G3_all_deterministic,CatBoostLarge,4,2,"{""depth"": 6, ""iterations"": 2500, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.01, ""random_strength"": 1.0}",0.49549331750470094,0.07904124038400007,1
fold_state_stratified,G3_all_deterministic,CatBoostLarge,5,0,"{""depth"": 4, ""iterations"": 1500, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.02, ""random_strength"": 0.2}",0.5491087925866364,0.07129346773657219,3
fold_state_stratified,G3_all_deterministic,CatBoostLarge,5,1,"{""depth"": 5, ""iterations"": 2500, ""l2_leaf_reg"": 12.0, ""learning_rate"": 0.015, ""random_strength"": 1.0}",0.5400897712624747,0.09025068032560031,2
fold_state_stratified,G3_all_deterministic,CatBoostLarge,5,2,"{""depth"": 6, ""iterations"": 2500, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.01, ""random_strength"": 1.0}",0.5370602898857069,0.1000139424398421,1
fold_municipality_grouped,G3_all_deterministic,CatBoostLarge,1,0,"{""depth"": 4, ""iterations"": 1500, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.02, ""random_strength"": 0.2}",0.8527450936227113,0.26127775818378524,2
fold_municipality_grouped,G3_all_deterministic,CatBoostLarge,1,1,"{""depth"": 5, ""iterations"": 2500, ""l2_leaf_reg"": 12.0, ""learning_rate"": 0.015, ""random_strength"": 1.0}",0.8506850530129957,0.28830780367515735,1
fold_municipality_grouped,G3_all_deterministic,CatBoostLarge,1,2,"{""depth"": 6, ""iterations"": 2500, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.01, ""random_strength"": 1.0}",0.8532017537718395,0.29379784779876744,3
fold_municipality_grouped,G3_all_deterministic,CatBoostLarge,2,0,"{""depth"": 4, ""iterations"": 1500, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.02, ""random_strength"": 0.2}",0.7523474697903328,0.13095260284506913,3
