family,method,n_splits,n_predictions,rmse_mean,rmse_median,rmse_std,rmse_worst,pooled_rmse,pooled_mae,pooled_r2
state_random,SIAP_Direct,8,328,1.5086682497595585,1.5068592711548652,0.0471401638516366,1.583861060409282,1.5093125284378759,1.3791950181274137,-2.013233115118712
target_matched,Baseline_Local04D,16,656,0.48784531674343823,0.46874164811294816,0.09101801182421054,0.6946996263427135,0.49574142871073495,0.34250114448799523,0.6543403458145289
target_matched,Blend_Local_SIAPLocal_w0p25,16,656,0.4921785487641751,0.47650787339117096,0.08814145377850251,0.697890764603521,0.4995228548281456,0.35281841490816823,0.6490469752072274
target_matched,Baseline_Graph04D,16,656,0.4948813033518763,0.4816589766729188,0.0949359281406165,0.69414917740458,0.5033458383218511,0.3402884343449184,0.6436545421806775
target_matched,Blend_Graph_SIAPGraph_w0p25,16,656,0.5014132535619265,0.4907358017957325,0.09311872139796076,0.701293711738615,0.5094550064580516,0.35001984094171124,0.634952034888973
target_matched,Blend_Local_SIAPLocal_w0p5,16,656,0.5037986797009012,0.4962372994207719,0.08500547960466526,0.7124680349580957,0.5104776395774002,0.37272790502764985,0.6334850365917564
target_matched,Blend_Graph_SIAPGraph_w0p5,16,656,0.5142502773386551,0.509165767732478,0.09160483434136985,0.7198838751876422,0.5218432025646441,0.3651591201100744,0.6169827581065352
target_matched,Blend_Local_SIAPLocal_w0p75,16,656,0.5219196290854364,0.5239058656811588,0.08360209856403834,0.7377568131811426,0.5281596143011327,0.39384280491033014,0.6076545299681158
target_matched,Blend_Graph_SIAPGraph_w0p75,16,656,0.5326565536060119,0.5237286792263948,0.09215524426239448,0.749067988492776,0.5400785186703684,0.38130929005006736,0.5897467118333639
target_matched,SIAP_LocalResidual,16,656,0.5456319612182836,0.5394969296671366,0.08581728437167817,0.7727061297759471,0.55192259919873,0.41513481830733046,0.5715554553363056
target_matched,SIAP_GraphResidual,16,656,0.5558193960275678,0.553723036642542,0.09634735715310554,0.7876693741744913,0.5635936820120849,0.3976011096397552,0.553243896069459
target_matched,SIAP_Affine_a0p1,16,656,0.836581381746782,0.8293713943519446,0.04993034190868813,0.9255571443916742,0.8379771073175439,0.7166229868597802,0.01235112900838009
target_matched,SIAP_Affine_a1,16,656,0.8366997014757694,0.8294943277438014,0.04982580114497791,0.9257966767081842,0.8380893972337599,0.7169394334976835,0.012086419057302233
target_matched,SIAP_Affine_a10,16,656,0.8378454160224884,0.8306989182725195,0.04901003915059014,0.9278798549568664,0.8391881797852866,0.7196317360239664,0.009494299920365101
target_matched,SIAP_Direct,16,656,1.4368412337194887,1.428526020320472,0.05723610346774899,1.5519890912572858,1.4379095779065707,1.3095443274453704,-1.9080469650119545
