family,method,n_splits,n_predictions,rmse_mean,rmse_median,rmse_std,rmse_worst,pooled_rmse,pooled_mae,pooled_r2
fold_municipality_grouped,ConvexStack,5,138,0.49979671780312823,0.38765240513358473,0.33876557145484415,1.0420615796931803,0.5906188059946064,0.4052420227509353,0.5149909448864679
fold_municipality_grouped,Graph04D,5,138,0.5278830300557841,0.48507106992559695,0.3426160528333679,1.0743137344370122,0.6142644791154762,0.43205058153303705,0.47537847103108455
fold_municipality_grouped,PLS_C0,5,138,0.6461609806378784,0.5045764550712871,0.21810512384821382,0.8972482816202668,0.7620757467428849,0.641594820390216,0.19252035207957197
fold_municipality_grouped,MoE_Support,5,138,0.650338837676918,0.5464981103919744,0.3149416835914615,1.1825511826037363,0.6799319354903114,0.5552167240902013,0.3572143330929093
fold_municipality_grouped,LocalE123_w0p30,5,138,0.6672759071381467,0.6301076055735314,0.38378833602017176,1.2909773196959358,0.7478867709271656,0.6064624026695543,0.22230911853844315
fold_municipality_grouped,LocalE123_w0p20,5,138,0.6718891607486166,0.6761450767104226,0.40790854989955444,1.3273177202108013,0.7571172400528174,0.6110948976904376,0.20299402855558635
fold_municipality_grouped,LocalE13_w0p30,5,138,0.6729522278375376,0.6506985847824331,0.38286788677857125,1.2926977100551442,0.753332986550146,0.612572405720483,0.21094137132581803
fold_municipality_grouped,LocalE13_w0p20,5,138,0.6758503665546816,0.6848898176510848,0.4075906925386771,1.3285052909989081,0.7610617614486831,0.6153620145612592,0.19466771808638317
fold_municipality_grouped,LocalE123_w0p10,5,138,0.6783761492033547,0.6720840645390673,0.4324890028733331,1.3639743216288447,0.7688588473723982,0.6168978470038816,0.17808191444949495
fold_municipality_grouped,LocalE13_w0p10,5,138,0.6804267133686279,0.6726576172916043,0.4324851219801121,1.3645872213549386,0.770978011730181,0.6190464843439983,0.17354485305116651
fold_municipality_grouped,Local04D,5,138,0.6869611621570035,0.6620401186724398,0.4569346232189947,1.4009223029851117,0.7829986322597983,0.6227309541267376,0.1475727762201683
fold_municipality_grouped,E123_PLS_Ridge_CatBoost,5,138,0.6871369984127261,0.5644036215973585,0.24495863950318641,1.048178241694847,0.7581595485479982,0.6385473217600683,0.20079807296785934
fold_municipality_grouped,E13_PLS_CatBoost,5,138,0.6938347567237841,0.5835799616438433,0.24231405837357722,1.052055064513632,0.7636979376059881,0.6448083799741684,0.1890790137199826
fold_municipality_grouped,Ridge_C3,5,138,0.6961950841330524,0.5664113964769979,0.23282039414829675,1.042835271192489,0.7649664180669214,0.6389795546628729,0.1863829433380817
fold_municipality_grouped,CatBoost_C1,5,138,0.768986076652377,0.7606850373888752,0.2959910288317033,1.2366485375489809,0.7920372430160219,0.6577319418611057,0.12777905547613755
fold_municipality_grouped,ExtraTreesStack,5,138,0.8514516904514858,0.7161876419558932,0.41624375056219226,1.3273189968831336,0.9508926607365208,0.8110545343846,-0.257182407840562
fold_municipality_grouped,ExtraTrees_C1,5,138,0.8702310644038025,0.7871310540434653,0.3716099318090003,1.471387670215532,0.8674846546395694,0.7369117398493213,-0.0463064595765621
fold_municipality_grouped,HistGBStack,5,138,0.9781599294157528,1.173026746704559,0.6057475052719474,1.7815295721148012,1.4811978072258865,1.3218997866143911,-2.050432541382919
fold_municipality_grouped,RidgeStack,5,138,1.1015634943200663,0.6657251523146569,1.0903573743196895,2.9924500837721624,1.5839283061550702,1.1277666293288304,-2.488239892881589
fold_municipality_grouped,ElasticNetStack,5,138,1.2244816357083632,0.6695287069467082,1.2784392332306669,3.4734027918690495,1.8065069928328252,1.2549897050276877,-3.5374786899943
fold_municipality_grouped,HuberStack,5,138,1.8510206999784349,0.6530025115417589,2.834226470810118,6.90182747375718,3.424651924361045,2.044366968850883,-15.306778746152101
fold_state_stratified,LocalE13_w0p10,5,138,0.4749327492334266,0.46022927406736575,0.06731598311348849,0.5408734832685739,0.47843672159366296,0.33725620466980943,0.681738345651121
fold_state_stratified,LocalE123_w0p10,5,138,0.4751458571428514,0.4602828328632028,0.06715180399558862,0.5408043633867096,0.47862652489967983,0.3378613351876769,0.6814857768424623
fold_state_stratified,LocalE13_w0p20,5,138,0.4753152734931353,0.46099879365347796,0.06736747971529347,0.5420221766437351,0.4788011255235713,0.336413939591483,0.6812533495831112
fold_state_stratified,Local04D,5,138,0.4753718919764747,0.4605158550687146,0.06698971775406914,0.5438519261730222,0.47885889014913385,0.33916126171523864,0.6811764350121237
fold_state_stratified,LocalE123_w0p20,5,138,0.4757845220389546,0.46104452650311145,0.06701524111011235,0.5419713382783146,0.4792214526839923,0.3375482544416102,0.6806934650081646
fold_state_stratified,LocalE13_w0p30,5,138,0.4765173023819579,0.46281914598883145,0.06714646846262755,0.5458946921067094,0.47995031031857865,0.3373386054455952,0.6797214468080941
fold_state_stratified,LocalE123_w0p30,5,138,0.4772840732172418,0.46279602455010194,0.06658125810405274,0.5458747273384409,0.4806406014891963,0.3390976861491443,0.6787994995092308
fold_state_stratified,ExtraTreesStack,5,138,0.47759110002478355,0.5212254315557839,0.10296369808497068,0.5912534623863859,0.4859766619541418,0.33192112200378104,0.67162798975132
fold_state_stratified,ConvexStack,5,138,0.47774246103361123,0.46959840507340295,0.08550385427774161,0.5846442219767757,0.48328166197199873,0.3339632147492764,0.6752598874779703
fold_state_stratified,Graph04D,5,138,0.4791609071555187,0.4990402221287075,0.09205594237081563,0.5955901766034923,0.4856620191616512,0.33003541780343343,0.6720530572388501
fold_state_stratified,HuberStack,5,138,0.48195211332702537,0.4859995340861808,0.0994115679351442,0.6102367083949146,0.4894259517887447,0.33459968805254825,0.6669501115708943
fold_state_stratified,RidgeStack,5,138,0.4837990703694274,0.46893478475632133,0.0907138438089927,0.6007199369004002,0.48993591978936984,0.3419764055314081,0.6662556928469944
fold_state_stratified,ElasticNetStack,5,138,0.4845674885242495,0.46873079221666375,0.0818581716609695,0.5889863404890163,0.48953609999063186,0.3382777972240111,0.6668001850118888
fold_state_stratified,MoE_Support,5,138,0.48596850519578555,0.4722445568758425,0.07951448882160446,0.5922893750029575,0.49058180507811794,0.34680730931965087,0.6653751588146113
fold_state_stratified,ExtraTrees_C1,5,138,0.49972711427064975,0.5073112242566834,0.06867116460017095,0.5719693279334248,0.5029294938901089,0.3593004285282953,0.6483185067377681
fold_state_stratified,E13_PLS_CatBoost,5,138,0.5066916576498871,0.5032006277524063,0.05935280014752816,0.5853114336816998,0.5090655123560618,0.3680286418875526,0.6396847395867711
fold_state_stratified,CatBoost_C1,5,138,0.5083024519822937,0.519689945717047,0.05910562730472207,0.5856132857879364,0.5106934070512116,0.36771564461712813,0.6373766156502647
fold_state_stratified,E123_PLS_Ridge_CatBoost,5,138,0.5104690823312765,0.501162942817606,0.05668858581913714,0.5864614387588406,0.5125779212534188,0.37551438952398036,0.6346954384068807
fold_state_stratified,Ridge_C3,5,138,0.531753963172792,0.5217775750974186,0.04802572708997707,0.596556572151323,0.5330858479627509,0.3989004368519555,0.6048794561262584
fold_state_stratified,HistGBStack,5,138,0.5381135044083555,0.5558211102584523,0.10802671198898046,0.6878417123158984,0.5461606326531182,0.3964930687047468,0.5852598406548093
fold_state_stratified,PLS_C0,5,138,0.5415296731762769,0.525710802954993,0.052118199774706886,0.6132812106985885,0.5432102416921778,0.4084978579039745,0.5897286377175104
state_random,ConvexStack,8,328,0.464018562498387,0.4377944309118565,0.08309861502093391,0.6531707088134875,0.4704842544487192,0.3395104809079774,0.7072043873720002
state_random,LocalE13_w0p30,8,328,0.4674523269435569,0.4470644838451532,0.08126367660199733,0.652535297286218,0.4735926413680441,0.3498155591998534,0.7033227333837693
state_random,LocalE13_w0p20,8,328,0.4677028343673697,0.44849852767188614,0.08120267307761467,0.6523069568048412,0.4738307515620451,0.3492011438216196,0.7030243349974863
state_random,LocalE123_w0p30,8,328,0.46771272585111534,0.4460603926090959,0.08052758793476458,0.6515102969864487,0.47373969623554657,0.35061995531913986,0.703138462743798
state_random,LocalE123_w0p20,8,328,0.46789471653098835,0.44778570354593983,0.0806782358321155,0.6515916584313398,0.4739417910223507,0.34950979013736383,0.7028851296743818
state_random,Graph04D,8,328,0.4679362248678275,0.439763169235232,0.08228322501416549,0.6539938946035762,0.47422412794209906,0.33380884433027846,0.7025310292960285
state_random,LocalE13_w0p10,8,328,0.46888195875934063,0.4508197896789906,0.08107806446275137,0.652617140062439,0.4749760385744673,0.3492120169344997,0.7015869718775696
