family,split_id,method,rmse,mae,r2
target_matched,target_matched_01,LocalRidge_C4_all_deterministic_GeoAgro50_k12_a300_p2,0.5544497253209232,0.356026086328022,0.5433136797887468
target_matched,target_matched_01,LocalRidge_C1_agronomic_GeoAgro50_k16_a30_p0p5,0.5544818853948472,0.34742184770224116,0.5432606993611315
target_matched,target_matched_01,LocalRidge_C1_agronomic_GeoAgro50_k30_a300_p2,0.5546193651837462,0.34938199811252657,0.5430341808444683
target_matched,target_matched_01,LocalRidge_C1_agronomic_GeoAgro50_k12_a300_p2,0.5548596734687232,0.35636941371205144,0.542638102130725
target_matched,target_matched_01,LocalRidge_C4_all_deterministic_GeoAgro50_k30_a100_p2,0.5548658367360388,0.35020641599578095,0.5426279415102047
target_matched,target_matched_01,LocalRidge_C4_all_deterministic_GeoAgro50_k12_a100_p2,0.5549447765722196,0.35699201328339786,0.5424977931346138
target_matched,target_matched_01,GraphDirect_GeoAgro75_k6_lam2,0.5552568701288604,0.3644434694061483,0.5419830621317875
target_matched,target_matched_01,LocalRidge_C1_agronomic_GeoAgro50_k16_a30_p2,0.5552711438087363,0.3569213466735332,0.5419595138551982
target_matched,target_matched_01,LocalRidge_C4_all_deterministic_GeoAgro50_k20_a300_p2,0.5554238565425459,0.35549948840538714,0.5417075352160103
target_matched,target_matched_01,LocalRidge_C1_agronomic_GeoAgro75_k12_a100_p1,0.5554943079680565,0.3563943164649908,0.5415912657948421
target_matched,target_matched_01,LocalRidge_C4_all_deterministic_GeoAgro50_k24_a300_p2,0.5555982114904381,0.35192960750996555,0.5414197618350685
target_matched,target_matched_01,LocalRidge_C4_all_deterministic_GeoAgro75_k12_a30_p1,0.555613973287736,0.36036585325323767,0.5413937424882247
target_matched,target_matched_01,LocalRidge_C1_agronomic_GeoAgro50_k20_a300_p2,0.5557637032890964,0.35575315742711067,0.5411465335580519
target_matched,target_matched_01,LocalRidge_C1_agronomic_GeoAgro50_k30_a100_p2,0.5557737944595501,0.35096628449454426,0.5411298703231076
target_matched,target_matched_01,GraphDirect_GeoAgro90_k6_lam2,0.5558921626895191,0.36668615477493277,0.5409343899689528
target_matched,target_matched_01,LocalRidge_C1_agronomic_GeoAgro50_k24_a300_p2,0.5559196591040408,0.3522018596288008,0.5408889747919303
target_matched,target_matched_01,GraphDirect_GeoAgro75_k6_lam4,0.5559363031703609,0.3591349196502725,0.5408614830901407
target_matched,target_matched_01,GraphDirect_GeoAgro75_k6_lam1,0.5559821905451459,0.36931756071529476,0.54078568472765
target_matched,target_matched_01,LocalRidge_C1_agronomic_GeoAgro75_k12_a100_p0p5,0.5560779958277201,0.35461117277168763,0.5406274100614981
target_matched,target_matched_01,LocalRidge_C4_all_deterministic_GeoAgro50_k20_a100_p2,0.5561020347113554,0.3565686064211638,0.5405876924571179
target_matched,target_matched_01,LocalRidge_C1_agronomic_GeoAgro50_k12_a100_p2,0.5561371023499876,0.35785854562019903,0.540529749807243
target_matched,target_matched_01,LocalRidge_C4_all_deterministic_GeoAgro50_k24_a100_p2,0.5562059235324218,0.3530849853507044,0.5404160251795469
target_matched,target_matched_01,LocalRidge_C4_all_deterministic_GeoAgro50_k30_a30_p2,0.5563595432304665,0.3527548700881345,0.5401621231688281
target_matched,target_matched_01,LocalRidge_C4_all_deterministic_GeoAgro50_k12_a30_p2,0.5564112345463664,0.35967836330496894,0.5400766722065498
target_matched,target_matched_01,Baseline_GeoKNN10,0.5564412767511261,0.3662618834192776,0.5400270057622304
target_matched,target_matched_01,GraphDirect_GeoAgro90_k6_lam4,0.5565596111049629,0.3622063475551925,0.5398313466800873
target_matched,target_matched_01,GraphDirect_GeoAgro90_k6_lam1,0.5566192791305596,0.3706871229101406,0.5397326732360544
target_matched,target_matched_01,LocalRidge_C4_all_deterministic_GeoAgro75_k12_a30_p0p5,0.5566684141992507,0.361890837722493,0.5396514102768435
target_matched,target_matched_01,GraphDirect_Geo_k6_lam2,0.5570340892391537,0.36768541370043706,0.539046406381646
target_matched,target_matched_01,GraphDirect_Geo_k8_lam1,0.5570465440718252,0.3646761445188315,0.5390257930505341
target_matched,target_matched_01,GraphDirect_Geo_k6_lam4,0.5570733290149099,0.36261948225391305,0.5389814611544735
target_matched,target_matched_01,LocalRidge_C1_agronomic_GeoAgro50_k20_a100_p2,0.5570988212690681,0.3571713704645538,0.538939266814688
target_matched,target_matched_01,LocalRidge_C4_all_deterministic_GeoAgro50_k40_a300_p2,0.5571162977428269,0.34634100979967336,0.5389103389409091
target_matched,target_matched_01,LocalRidge_C1_agronomic_GeoAgro50_k24_a100_p2,0.5571573149969484,0.35374217740833513,0.5388424417061988
target_matched,target_matched_01,GraphDirect_Geo_k12_lam0p25,0.5572125263369498,0.35886414458563,0.5387510406329605
target_matched,target_matched_01,GraphDirect_GeoAgro90_k8_lam1,0.5572208683755194,0.363583253634858,0.5387372297969517
target_matched,target_matched_01,GraphDirect_GeoAgro75_k8_lam1,0.5572353404914703,0.361142594564268,0.5387132696929418
target_matched,target_matched_01,GraphDirect_Geo_k8_lam0p5,0.5572685056338732,0.3695173361349918,0.538658358978368
target_matched,target_matched_01,LocalRidge_C1_agronomic_GeoAgro50_k40_a300_p2,0.5573124449343954,0.3465644388646042,0.5385856047208976
target_matched,target_matched_01,GraphDirect_GeoAgro90_k8_lam0p5,0.5573790167825847,0.3688134156740635,0.5384753647864995
target_matched,target_matched_01,GraphDirect_GeoAgro90_k12_lam0p25,0.557401453505857,0.3582737153740958,0.5384382076326462
target_matched,target_matched_01,LocalRidge_C1_agronomic_GeoAgro50_k12_a30_p1,0.5574965630111574,0.36021973702918175,0.538280681459361
target_matched,target_matched_01,GraphDirect_GeoAgro75_k8_lam0p5,0.5575194159042032,0.36698633629439975,0.5382428270969493
target_matched,target_matched_01,LocalRidge_C4_all_deterministic_GeoAgro50_k40_a100_p2,0.5576766460085035,0.3474780722422001,0.5379823433759785
target_matched,target_matched_01,LocalRidge_C4_all_deterministic_GeoAgro50_k24_a30_p2,0.5578052283141092,0.3557247098423134,0.5377692659783478
target_matched,target_matched_01,GraphDirect_GeoAgro75_k6_lam0p5,0.5579686092234831,0.37293164872777546,0.5374984519605814
target_matched,target_matched_01,GraphDirect_Geo_k8_lam2,0.5579699975763194,0.36023013948636473,0.5374961503395789
target_matched,target_matched_01,LocalRidge_C4_all_deterministic_GeoAgro50_k20_a30_p2,0.5579801818504305,0.35909364369473706,0.5374792666039312
target_matched,target_matched_01,GraphDirect_Geo_k12_lam0p5,0.558024781677218,0.3554505398963557,0.5374053243038762
target_matched,target_matched_01,GraphDirect_GeoAgro75_k8_lam2,0.5580354410893609,0.35581605212419287,0.5373876511303499
target_matched,target_matched_01,GraphDirect_GeoAgro90_k8_lam2,0.5581040377684833,0.35871778361279594,0.537273910607966
target_matched,target_matched_01,LocalRidge_C4_all_deterministic_GeoAgro50_k30_a30_p1,0.5581503366843746,0.33426745785005274,0.5371971342240927
target_matched,target_matched_01,GraphDirect_GeoAgro90_k8_lam0p25,0.5581527176369434,0.3727328150374257,0.5371931857752612
target_matched,target_matched_01,GraphDirect_GeoAgro50_k6_lam2,0.5581683209101749,0.3584645104650588,0.5371673096955287
target_matched,target_matched_01,GraphDirect_GeoAgro75_k6_lam8,0.558220509992289,0.35523120619379417,0.5370807553655196
target_matched,target_matched_01,GraphDirect_Geo_k8_lam0p25,0.558262947838921,0.3732521739081362,0.5370103672579287
target_matched,target_matched_01,LocalRidge_C1_agronomic_GeoAgro50_k40_a100_p2,0.5582639581523304,0.3486327678091967,0.537008691470347
target_matched,target_matched_01,GraphDirect_GeoAgro75_k8_lam0p25,0.5582894148809666,0.3711251935520421,0.53696646587919
target_matched,target_matched_01,LocalRidge_C4_all_deterministic_GeoAgro75_k16_a300_p1,0.5582983389000261,0.35211977530055477,0.5369516629723152
target_matched,target_matched_01,LocalRidge_C4_all_deterministic_GeoAgro75_k16_a100_p1,0.5583631099439827,0.3531232069298541,0.5368442155311477
target_matched,target_matched_01,GraphDirect_GeoAgro90_k12_lam0p5,0.558396367051453,0.3551016551722244,0.5367890411109648
target_matched,target_matched_01,GraphDirect_GeoAgro50_k6_lam4,0.5585449129547813,0.3542600895124126,0.5365425594122124
target_matched,target_matched_01,LocalRidge_C1_agronomic_GeoAgro75_k16_a300_p1,0.5586144757737758,0.3522102111295089,0.5364271115300513
target_matched,target_matched_01,GraphDirect_GeoAgro90_k6_lam8,0.5586623031692705,0.3582772479651205,0.536347727862148
target_matched,target_matched_01,GraphDirect_GeoAgro90_k6_lam0p5,0.5587695750073883,0.37347760582030115,0.536169653893958
target_matched,target_matched_01,LocalRidge_C4_all_deterministic_GeoAgro75_k30_a30_p1,0.5588831346496951,0.33339077942248474,0.535981104757068
target_matched,target_matched_01,LocalRidge_C1_agronomic_GeoAgro50_k30_a30_p2,0.5589664546051667,0.3552422802926906,0.5358427398173593
target_matched,target_matched_01,LocalRidge_C4_all_deterministic_GeoAgro75_k16_a30_p1,0.5589695073605806,0.3556889254314461,0.5358376698799899
target_matched,target_matched_01,GraphDirect_GeoAgro75_k12_lam0p25,0.5589704091643596,0.3582660135132253,0.5358361721822604
target_matched,target_matched_01,LocalRidge_C4_all_deterministic_GeoAgro50_k24_a30_p1,0.558973520299939,0.33427027267032605,0.5358310052517951
target_matched,target_matched_01,GraphDirect_Geo_k6_lam8,0.5590821128711175,0.3600265158790835,0.5356506382078295
target_matched,target_matched_01,LocalRidge_C4_all_deterministic_GeoAgro50_k40_a30_p2,0.5591096977489058,0.3505950806555516,0.5356048154705353
target_matched,target_matched_01,LocalRidge_C4_all_deterministic_GeoAgro50_k20_a30_p1,0.5591507192918521,0.3429804614039105,0.5355366681787461
target_matched,target_matched_01,LocalRidge_C1_agronomic_GeoAgro75_k16_a100_p1,0.5591584580060613,0.3532150309383256,0.535523811631362
target_matched,target_matched_01,LocalRidge_C4_all_deterministic_GeoAgro50_k20_a300_p1,0.559167631542941,0.3407598191289013,0.5355085711415339
target_matched,target_matched_01,LocalRidge_C4_all_deterministic_GeoAgro50_k20_a100_p1,0.559195808257115,0.34032300648171,0.53546175808856
target_matched,target_matched_01,LocalRidge_C1_agronomic_GeoAgro50_k12_a30_p0p5,0.5592913445086184,0.36316420037216024,0.5353030157205176
target_matched,target_matched_01,GraphDirect_GeoAgro50_k6_lam1,0.5594832369281963,0.3642554537199598,0.5349840866795027
target_matched,target_matched_01,GraphDirect_GeoAgro75_k12_lam0p5,0.5596913106447423,0.3549359795247875,0.5346381403662331
target_matched,target_matched_01,GraphDirect_GeoAgro25_k6_lam2,0.5596979711145262,0.35311361111363876,0.5346270644499616
target_matched,target_matched_01,GraphDirect_Geo_k6_lam1,0.5597980306281785,0.3750034679874977,0.5344606563001773
target_matched,target_matched_01,LocalRidge_C4_all_deterministic_GeoAgro75_k16_a30_p0p5,0.5598122273731132,0.3495748164021731,0.5344370434013692
target_matched,target_matched_01,GraphDirect_GeoAgro90_k10_lam0p5,0.5598379017452048,0.36079086649087266,0.5343943386868482
target_matched,target_matched_01,LocalRidge_C1_agronomic_GeoAgro50_k20_a300_p1,0.5598430216108612,0.3417509355954249,0.5343858224741094
target_matched,target_matched_01,LocalRidge_C1_agronomic_GeoAgro50_k12_a30_p2,0.5598739402964419,0.3616240312738962,0.5343343917146538
target_matched,target_matched_01,GraphDirect_GeoAgro25_k6_lam1,0.5598897179171258,0.357918943382039,0.5343081458106125
target_matched,target_matched_01,LocalRidge_C1_agronomic_GeoAgro75_k16_a30_p0p5,0.560063396496444,0.35080424430769747,0.5340191844609021
target_matched,target_matched_01,GraphDirect_Geo_k12_lam1,0.5600733245844034,0.3523912986712263,0.5340026636900125
target_matched,target_matched_01,GraphDirect_GeoAgro25_k12_lam0p25,0.5601009165297356,0.3548001686827713,0.5339567479529747
target_matched,target_matched_01,GraphDirect_GeoAgro75_k10_lam0p5,0.5601224715182568,0.35903823754114567,0.5339208767378097
target_matched,target_matched_01,GraphDirect_GeoAgro90_k10_lam1,0.5601758442534918,0.35623817915631767,0.5338320493684653
target_matched,target_matched_01,LocalRidge_C4_all_deterministic_Geo_k12_a300_p0p5,0.5602594035770727,0.35040633584154346,0.5336929659565623
target_matched,target_matched_01,GraphDirect_Geo_k8_lam4,0.560272147470554,0.3561843594610773,0.5336717520877026
target_matched,target_matched_01,GraphDirect_GeoAgro75_k8_lam4,0.560322567750005,0.35251404758926647,0.5335878162409845
target_matched,target_matched_01,GraphDirect_GeoAgro90_k8_lam4,0.5603523530706102,0.3544843488760676,0.5335382283554879
target_matched,target_matched_01,GraphDirect_GeoAgro90_k12_lam1,0.5604713695225053,0.3521020351619195,0.533340058327473
target_matched,target_matched_01,LocalRidge_C1_agronomic_GeoAgro75_k16_a30_p1,0.5605070585059065,0.35623494151539237,0.5332806256781929
target_matched,target_matched_01,GraphDirect_GeoAgro90_k10_lam0p25,0.5605109155055696,0.3663695320624529,0.5332742024132728
target_matched,target_matched_01,GraphDirect_GeoAgro75_k10_lam1,0.560523713800475,0.3545222543777144,0.5332528884212449
target_matched,target_matched_01,GraphDirect_GeoAgro25_k10_lam0p25,0.5605263483617212,0.35699114803065896,0.5332485008218926
target_matched,target_matched_01,LocalRidge_C1_agronomic_Geo_k12_a300_p0p5,0.560538795554282,0.35123118168605116,0.5332277709835481
target_matched,target_matched_01,GraphDirect_GeoAgro75_k10_lam0p25,0.560541594007661,0.36490781186298343,0.5332231103120921
target_matched,target_matched_01,LocalRidge_C4_all_deterministic_Geo_k12_a100_p0p5,0.5605561608401017,0.3536604157823815,0.533198849671451
target_matched,target_matched_01,GraphDirect_GeoAgro50_k10_lam0p5,0.5606296509625964,0.3565703280976867,0.5330764443716339
target_matched,target_matched_01,GraphDirect_GeoAgro50_k10_lam0p25,0.5606319656361795,0.3619449099586683,0.5330725887858698
target_matched,target_matched_01,LocalRidge_C4_all_deterministic_GeoAgro75_k20_a300_p1,0.560644266310329,0.3444952461270394,0.533052099105304
target_matched,target_matched_01,LocalRidge_C1_agronomic_GeoAgro50_k24_a30_p2,0.5606665518187481,0.3580853965584201,0.5330149761779017
target_matched,target_matched_01,GraphDirect_Geo_k10_lam0p5,0.5606756075652151,0.3614720005530272,0.5329998908045441
target_matched,target_matched_01,GraphDirect_Geo_k10_lam1,0.5607534936767569,0.357010238480856,0.5328701353863852
target_matched,target_matched_01,LocalRidge_C4_all_deterministic_Geo_k30_a30_p1,0.5607570138001845,0.34173385534949163,0.5328642705635712
target_matched,target_matched_01,GraphDirect_GeoAgro50_k6_lam8,0.5607638873549514,0.35110015979886966,0.5328528185349035
target_matched,target_matched_01,LocalRidge_C1_agronomic_GeoAgro50_k40_a30_p2,0.5608434763411096,0.3534542116185306,0.5327202051129176
target_matched,target_matched_01,GraphDirect_GeoAgro75_k6_lam0p25,0.5609217564978349,0.37528719483611594,0.5325897541408586
target_matched,target_matched_01,LocalRidge_C4_all_deterministic_GeoAgro75_k20_a100_p1,0.5609222266759345,0.3450552408373426,0.5325889705515231
target_matched,target_matched_01,LocalRidge_C1_agronomic_GeoAgro50_k20_a30_p2,0.5609287387022563,0.36048857424367475,0.5325781176722804
target_matched,target_matched_01,GraphDirect_GeoAgro25_k6_lam4,0.5609933438937468,0.3493811195142436,0.5324704404678251
target_matched,target_matched_01,LocalRidge_C1_agronomic_GeoAgro75_k20_a300_p1,0.5610349864647928,0.3445299708280639,0.5324010283947289
target_matched,target_matched_01,LocalRidge_C4_all_deterministic_GeoAgro50_k24_a100_p1,0.5610601822498589,0.33343747293513665,0.5323590282057178
target_matched,target_matched_01,LocalRidge_C1_agronomic_GeoAgro50_k20_a100_p1,0.5610919438773091,0.3431339532488876,0.5323060803786863
target_matched,target_matched_01,LocalRidge_C4_all_deterministic_Geo_k12_a300_p1,0.5611693201134159,0.361093575938012,0.5321770787389781
target_matched,target_matched_01,LocalRidge_C1_agronomic_Geo_k12_a100_p0p5,0.5612359053781043,0.35527518897992877,0.5320660535636041
target_matched,target_matched_01,LocalRidge_C4_all_deterministic_GeoAgro75_k30_a100_p1,0.5612542906874146,0.33323770597934504,0.53203539532819
target_matched,target_matched_01,LocalRidge_C4_all_deterministic_GeoAgro50_k30_a100_p1,0.5612759410304446,0.333971316760977,0.5319992912313558
target_matched,target_matched_01,GraphDirect_GeoAgro25_k6_lam0p5,0.5612910929029127,0.36292535788093383,0.5319740231510792
target_matched,target_matched_01,GraphDirect_GeoAgro25_k10_lam0p5,0.561336027841161,0.353769596307236,0.5318990832118715
target_matched,target_matched_01,LocalRidge_C1_agronomic_GeoAgro75_k12_a30_p1,0.5614031303592677,0.3628892291945282,0.5317871622728314
target_matched,target_matched_01,LocalRidge_C4_all_deterministic_GeoAgro75_k24_a30_p1,0.5614066634932351,0.338949477704334,0.5317812689537637
target_matched,target_matched_01,LocalRidge_C1_agronomic_GeoAgro50_k30_a30_p1,0.5614327194697295,0.33803971651727854,0.5317378060590237
target_matched,target_matched_01,LocalRidge_C1_agronomic_GeoAgro75_k30_a30_p1,0.5614339874004833,0.3371278986582002,0.5317356910248037
target_matched,target_matched_01,LocalRidge_C4_all_deterministic_GeoAgro75_k20_a30_p1,0.5614462916744659,0.3457133704480293,0.5317151660276755
target_matched,target_matched_01,LocalRidge_C1_agronomic_Geo_k12_a300_p1,0.5614517510053861,0.3611925077325702,0.5317060590682356
target_matched,target_matched_01,GraphDirect_GeoAgro50_k10_lam1,0.5615068405969459,0.3533556839145797,0.5316141566472554
target_matched,target_matched_01,GraphDirect_GeoAgro75_k12_lam1,0.5615586877234165,0.352333214605896,0.5315276551856069
target_matched,target_matched_01,GraphDirect_Geo_k10_lam0p25,0.5615602499775083,0.3666920982241533,0.5315250486054877
target_matched,target_matched_01,LocalRidge_C4_all_deterministic_Geo_k12_a100_p1,0.5616464666229861,0.362378421014889,0.5313811871431552
target_matched,target_matched_01,LocalRidge_C4_all_deterministic_Geo_k30_a100_p1,0.5616589968364037,0.34021715882022424,0.5313602773374824
target_matched,target_matched_01,LocalRidge_C4_all_deterministic_GeoAgro50_k24_a300_p1,0.5617067572760178,0.33405478443375114,0.5312805727802983
target_matched,target_matched_01,GraphDirect_GeoAgro50_k6_lam0p5,0.5617538654917655,0.3688177406898505,0.5312019500415757
target_matched,target_matched_01,GraphDirect_GeoAgro50_k8_lam1,0.5618437283720861,0.35657884214845886,0.5310519522749937
target_matched,target_matched_01,GraphDirect_GeoAgro90_k10_lam2,0.5618640435583457,0.35271279018112356,0.5310180391468788
target_matched,target_matched_01,LocalRidge_C4_all_deterministic_Geo_k30_a300_p1,0.5619141895505753,0.33915395857536834,0.5309343227549941
target_matched,target_matched_01,GraphDirect_GeoAgro25_k12_lam0p5,0.5619532567777222,0.35198735882998655,0.5308690966662815
target_matched,target_matched_01,LocalRidge_C1_agronomic_GeoAgro75_k20_a100_p1,0.5620231139870004,0.34573108887313775,0.5307524527558648
target_matched,target_matched_01,LocalRidge_C4_all_deterministic_GeoAgro75_k30_a300_p1,0.5620565493020055,0.33277873118801893,0.5306966190869027
target_matched,target_matched_01,GraphDirect_GeoAgro50_k8_lam2,0.562095540026188,0.35305998648245457,0.5306315042389305
target_matched,target_matched_01,GraphDirect_GeoAgro75_k10_lam2,0.5621552615535188,0.35163096720174203,0.5305317600118662
target_matched,target_matched_01,GraphDirect_Geo_k10_lam2,0.5621733360344509,0.3529412249150811,0.5305015707323417
target_matched,target_matched_01,GraphDirect_GeoAgro90_k6_lam0p25,0.5621792119023302,0.37495564003617854,0.5304917562321503
target_matched,target_matched_01,LocalRidge_C1_agronomic_Geo_k30_a300_p1,0.5621894574366317,0.33950653693811966,0.5304746428044456
target_matched,target_matched_01,LocalRidge_C1_agronomic_GeoAgro75_k30_a100_p1,0.5622644464811805,0.3346348734905001,0.5303493768262273
target_matched,target_matched_01,LocalRidge_C4_all_deterministic_GeoAgro75_k16_a100_p0p5,0.5622888199324236,0.343638159652512,0.5303086584249715
target_matched,target_matched_01,LocalRidge_C4_all_deterministic_GeoAgro75_k30_a300_p2,0.562296523348891,0.3608202889972618,0.530295788694427
target_matched,target_matched_01,LocalRidge_C1_agronomic_GeoAgro75_k16_a100_p0p5,0.562300673691081,0.34458096844740116,0.5302888548425587
target_matched,target_matched_01,LocalRidge_C1_agronomic_GeoAgro50_k24_a300_p1,0.5623165424439388,0.33534715267885645,0.5302623429225057
target_matched,target_matched_01,LocalRidge_C1_agronomic_Geo_k12_a100_p1,0.5623911890606925,0.36257650917667184,0.5301376208075321
target_matched,target_matched_01,LocalRidge_C1_agronomic_GeoAgro75_k30_a300_p1,0.5624134272808322,0.3333325783909575,0.530100461229595
target_matched,target_matched_01,LocalRidge_C1_agronomic_GeoAgro75_k30_a300_p2,0.5624137340525436,0.3603871335072349,0.5300999486105218
target_matched,target_matched_01,LocalRidge_C1_agronomic_Geo_k30_a100_p1,0.5624214435067799,0.34116914406760945,0.5300870659316257
target_matched,target_matched_01,LocalRidge_C4_all_deterministic_Geo_k20_a300_p1,0.562466526181731,0.3532451578124857,0.5300117281884467
target_matched,target_matched_01,LocalRidge_C1_agronomic_GeoAgro50_k30_a100_p1,0.5624828266798945,0.33559700398989045,0.5299844869087798
target_matched,target_matched_01,LocalRidge_C4_all_deterministic_GeoAgro50_k30_a300_p1,0.5625257039819296,0.3352816976175784,0.5299128268890321
target_matched,target_matched_01,LocalRidge_C4_all_deterministic_GeoAgro75_k30_a100_p2,0.5625555519668997,0.3607996313730501,0.529862939294458
target_matched,target_matched_01,LocalRidge_C1_agronomic_Geo_k30_a30_p1,0.5626921626917972,0.343768289882639,0.5296345758458465
target_matched,target_matched_01,LocalRidge_C4_all_deterministic_Geo_k20_a100_p1,0.5627341077436439,0.3540486109554012,0.529564447847753
target_matched,target_matched_01,GraphDirect_GeoAgro25_k10_lam1,0.5627637360400302,0.35076224809230017,0.5295149091021696
target_matched,target_matched_01,LocalRidge_C1_agronomic_Geo_k20_a300_p1,0.5627691354390943,0.3531404349831526,0.529505880983322
target_matched,target_matched_01,LocalRidge_C1_agronomic_GeoAgro50_k24_a100_p1,0.5629044458016378,0.33671002857353516,0.5292796056628111
target_matched,target_matched_01,LocalRidge_C1_agronomic_GeoAgro50_k30_a300_p1,0.5629279064161176,0.3358493816685646,0.529240367671661
target_matched,target_matched_01,LocalRidge_C1_agronomic_GeoAgro75_k30_a100_p2,0.5629875178376514,0.3597340428586816,0.5291406599243085
target_matched,target_matched_01,GraphDirect_Geo_k12_lam2,0.5631534653871436,0.35070443007112384,0.528863035759544
target_matched,target_matched_01,GraphDirect_GeoAgro50_k8_lam0p5,0.5631714181162296,0.36219679046469616,0.5288329965975025
target_matched,target_matched_01,GraphDirect_GeoAgro25_k6_lam0p25,0.5631735403992125,0.36669902061192644,0.5288294454528052
target_matched,target_matched_01,LocalRidge_C4_all_deterministic_GeoAgro50_k20_a30_p0p5,0.5632434199206862,0.342674866362599,0.5287125109264907
