neighbor_scope,metric,representation,query_id,query_split,neighbor_id,neighbor_split,rank,distance,same_state,same_municipality,neighbor_y
target_to_train,haversine_km,geographic,AGC_027,PREDICCION,AGC_058,ENTRENAMIENTO,1,0.52602193811938,True,True,2.5
target_to_train,haversine_km,geographic,AGC_027,PREDICCION,AGC_037,ENTRENAMIENTO,2,0.7309810527242635,True,True,3.5
target_to_train,haversine_km,geographic,AGC_027,PREDICCION,AGC_157,ENTRENAMIENTO,3,1.2460836410426912,True,True,3.0
target_to_train,haversine_km,geographic,AGC_027,PREDICCION,AGC_163,ENTRENAMIENTO,4,1.2711897924284867,True,True,3.0
target_to_train,haversine_km,geographic,AGC_027,PREDICCION,AGC_099,ENTRENAMIENTO,5,1.2798633625732267,True,True,3.5
target_to_train,haversine_km,geographic,AGC_028,PREDICCION,AGC_181,ENTRENAMIENTO,1,0.2044311594367429,True,True,4.51
target_to_train,haversine_km,geographic,AGC_028,PREDICCION,AGC_131,ENTRENAMIENTO,2,0.45531497066429455,True,True,4.89
target_to_train,haversine_km,geographic,AGC_028,PREDICCION,AGC_032,ENTRENAMIENTO,3,0.5589965740085002,True,True,4.03
target_to_train,haversine_km,geographic,AGC_028,PREDICCION,AGC_060,ENTRENAMIENTO,4,0.5632364297480719,True,True,4.52
target_to_train,haversine_km,geographic,AGC_028,PREDICCION,AGC_127,ENTRENAMIENTO,5,0.565919369280964,True,True,5.57
target_to_train,haversine_km,geographic,AGC_029,PREDICCION,AGC_001,ENTRENAMIENTO,1,0.7833187103735001,True,True,3.5
target_to_train,haversine_km,geographic,AGC_029,PREDICCION,AGC_046,ENTRENAMIENTO,2,0.8663369503198819,True,True,3.0
target_to_train,haversine_km,geographic,AGC_029,PREDICCION,AGC_141,ENTRENAMIENTO,3,1.8693248603425807,True,True,3.5
target_to_train,haversine_km,geographic,AGC_029,PREDICCION,AGC_157,ENTRENAMIENTO,4,2.0187969465745956,True,True,3.0
target_to_train,haversine_km,geographic,AGC_029,PREDICCION,AGC_054,ENTRENAMIENTO,5,2.080638338447609,True,True,2.5
target_to_train,haversine_km,geographic,AGC_030,PREDICCION,AGC_078,ENTRENAMIENTO,1,0.5066567898404124,True,True,3.0
target_to_train,haversine_km,geographic,AGC_030,PREDICCION,AGC_148,ENTRENAMIENTO,2,0.6079187786339718,True,True,3.0
target_to_train,haversine_km,geographic,AGC_030,PREDICCION,AGC_007,ENTRENAMIENTO,3,0.6140657585612307,True,True,3.5
target_to_train,haversine_km,geographic,AGC_030,PREDICCION,AGC_089,ENTRENAMIENTO,4,0.7452678569915927,True,True,3.0
target_to_train,haversine_km,geographic,AGC_030,PREDICCION,AGC_121,ENTRENAMIENTO,5,0.8710409072049802,True,True,3.3
target_to_train,haversine_km,geographic,AGC_031,PREDICCION,AGC_195,ENTRENAMIENTO,1,0.18190728020614702,True,True,3.68
target_to_train,haversine_km,geographic,AGC_031,PREDICCION,AGC_008,ENTRENAMIENTO,2,0.6106687292473353,True,True,4.55
target_to_train,haversine_km,geographic,AGC_031,PREDICCION,AGC_073,ENTRENAMIENTO,3,0.6926954867540778,True,True,4.3
target_to_train,haversine_km,geographic,AGC_031,PREDICCION,AGC_010,ENTRENAMIENTO,4,0.6954456840847074,True,True,4.1
target_to_train,haversine_km,geographic,AGC_031,PREDICCION,AGC_115,ENTRENAMIENTO,5,0.7304309019010541,True,True,4.6
target_to_train,haversine_km,geographic,AGC_036,PREDICCION,AGC_104,ENTRENAMIENTO,1,0.296692196981053,True,True,4.56
target_to_train,haversine_km,geographic,AGC_036,PREDICCION,AGC_150,ENTRENAMIENTO,2,0.31829166307605533,True,True,4.52
target_to_train,haversine_km,geographic,AGC_036,PREDICCION,AGC_026,ENTRENAMIENTO,3,0.4541401980216482,True,True,3.55
target_to_train,haversine_km,geographic,AGC_036,PREDICCION,AGC_002,ENTRENAMIENTO,4,0.5679867948013988,True,True,4.63
target_to_train,haversine_km,geographic,AGC_036,PREDICCION,AGC_110,ENTRENAMIENTO,5,0.777848703629224,True,True,4.18
target_to_train,haversine_km,geographic,AGC_039,PREDICCION,AGC_144,ENTRENAMIENTO,1,0.48496113780042865,True,True,2.5
target_to_train,haversine_km,geographic,AGC_039,PREDICCION,AGC_019,ENTRENAMIENTO,2,1.478358915550082,True,True,3.0
target_to_train,haversine_km,geographic,AGC_039,PREDICCION,AGC_103,ENTRENAMIENTO,3,1.581015586004331,True,True,3.0
target_to_train,haversine_km,geographic,AGC_039,PREDICCION,AGC_123,ENTRENAMIENTO,4,2.70911581606789,True,True,2.5
target_to_train,haversine_km,geographic,AGC_039,PREDICCION,AGC_145,ENTRENAMIENTO,5,2.804534042151948,True,True,3.5
target_to_train,haversine_km,geographic,AGC_042,PREDICCION,AGC_038,ENTRENAMIENTO,1,0.3165904821166707,True,True,3.3
target_to_train,haversine_km,geographic,AGC_042,PREDICCION,AGC_194,ENTRENAMIENTO,2,0.4018004272242248,True,True,3.2
target_to_train,haversine_km,geographic,AGC_042,PREDICCION,AGC_034,ENTRENAMIENTO,3,0.5502094520539734,True,True,2.0
target_to_train,haversine_km,geographic,AGC_042,PREDICCION,AGC_041,ENTRENAMIENTO,4,0.6944385235300128,True,True,2.5
target_to_train,haversine_km,geographic,AGC_042,PREDICCION,AGC_070,ENTRENAMIENTO,5,0.7364999487283839,True,True,3.3
target_to_train,haversine_km,geographic,AGC_043,PREDICCION,AGC_105,ENTRENAMIENTO,1,0.3500530419525511,True,True,4.41
target_to_train,haversine_km,geographic,AGC_043,PREDICCION,AGC_014,ENTRENAMIENTO,2,0.37220870495090297,True,True,4.83
target_to_train,haversine_km,geographic,AGC_043,PREDICCION,AGC_110,ENTRENAMIENTO,3,0.4154656091154525,True,True,4.18
target_to_train,haversine_km,geographic,AGC_043,PREDICCION,AGC_125,ENTRENAMIENTO,4,0.4410167543565662,True,True,4.06
target_to_train,haversine_km,geographic,AGC_043,PREDICCION,AGC_106,ENTRENAMIENTO,5,0.586250678244975,True,True,4.43
target_to_train,haversine_km,geographic,AGC_050,PREDICCION,AGC_019,ENTRENAMIENTO,1,0.600010102736456,True,True,3.0
target_to_train,haversine_km,geographic,AGC_050,PREDICCION,AGC_103,ENTRENAMIENTO,2,0.7263953910268167,True,True,3.0
target_to_train,haversine_km,geographic,AGC_050,PREDICCION,AGC_144,ENTRENAMIENTO,3,0.7274024258075932,True,True,2.5
target_to_train,haversine_km,geographic,AGC_050,PREDICCION,AGC_187,ENTRENAMIENTO,4,3.325034484390394,True,True,3.0
target_to_train,haversine_km,geographic,AGC_050,PREDICCION,AGC_114,ENTRENAMIENTO,5,3.414920566870812,True,True,3.0
target_to_train,haversine_km,geographic,AGC_052,PREDICCION,AGC_009,ENTRENAMIENTO,1,0.24532895440160474,True,True,4.79
target_to_train,haversine_km,geographic,AGC_052,PREDICCION,AGC_119,ENTRENAMIENTO,2,0.30934026148347427,True,True,4.4
target_to_train,haversine_km,geographic,AGC_052,PREDICCION,AGC_064,ENTRENAMIENTO,3,0.32152440305204966,True,True,4.51
target_to_train,haversine_km,geographic,AGC_052,PREDICCION,AGC_083,ENTRENAMIENTO,4,4.739836599768856,True,True,4.61
target_to_train,haversine_km,geographic,AGC_052,PREDICCION,AGC_111,ENTRENAMIENTO,5,5.069451137343852,False,False,4.72
target_to_train,haversine_km,geographic,AGC_061,PREDICCION,AGC_074,ENTRENAMIENTO,1,0.9877949440907986,True,True,2.5
target_to_train,haversine_km,geographic,AGC_061,PREDICCION,AGC_122,ENTRENAMIENTO,2,1.3870841961488196,True,True,3.5
target_to_train,haversine_km,geographic,AGC_061,PREDICCION,AGC_123,ENTRENAMIENTO,3,2.2861007252835406,True,True,2.5
target_to_train,haversine_km,geographic,AGC_061,PREDICCION,AGC_145,ENTRENAMIENTO,4,2.4952176191977284,True,True,3.5
target_to_train,haversine_km,geographic,AGC_061,PREDICCION,AGC_098,ENTRENAMIENTO,5,3.6392254075312054,True,True,3.0
target_to_train,haversine_km,geographic,AGC_063,PREDICCION,AGC_062,ENTRENAMIENTO,1,0.6196669465882302,True,True,3.81
target_to_train,haversine_km,geographic,AGC_063,PREDICCION,AGC_185,ENTRENAMIENTO,2,0.6369634515329564,True,True,5.01
target_to_train,haversine_km,geographic,AGC_063,PREDICCION,AGC_139,ENTRENAMIENTO,3,0.6772493445410466,True,True,4.67
target_to_train,haversine_km,geographic,AGC_063,PREDICCION,AGC_115,ENTRENAMIENTO,4,0.7262600692688334,True,True,4.6
target_to_train,haversine_km,geographic,AGC_063,PREDICCION,AGC_073,ENTRENAMIENTO,5,0.7515712936443152,True,True,4.3
target_to_train,haversine_km,geographic,AGC_065,PREDICCION,AGC_051,ENTRENAMIENTO,1,1.9227485745419386,True,True,4.45
target_to_train,haversine_km,geographic,AGC_065,PREDICCION,AGC_180,ENTRENAMIENTO,2,2.238910387853878,True,True,4.14
target_to_train,haversine_km,geographic,AGC_065,PREDICCION,AGC_134,ENTRENAMIENTO,3,2.2888936344062585,True,True,4.52
target_to_train,haversine_km,geographic,AGC_065,PREDICCION,AGC_137,ENTRENAMIENTO,4,6.085966002385646,True,True,4.54
target_to_train,haversine_km,geographic,AGC_065,PREDICCION,AGC_151,ENTRENAMIENTO,5,6.198042905562197,True,True,4.69
target_to_train,haversine_km,geographic,AGC_071,PREDICCION,AGC_037,ENTRENAMIENTO,1,0.1974120482182879,True,True,3.5
target_to_train,haversine_km,geographic,AGC_071,PREDICCION,AGC_058,ENTRENAMIENTO,2,0.3185611679586931,True,True,2.5
target_to_train,haversine_km,geographic,AGC_071,PREDICCION,AGC_138,ENTRENAMIENTO,3,1.1028993511532759,True,True,2.5
target_to_train,haversine_km,geographic,AGC_071,PREDICCION,AGC_053,ENTRENAMIENTO,4,1.187700954933651,True,True,3.5
target_to_train,haversine_km,geographic,AGC_071,PREDICCION,AGC_117,ENTRENAMIENTO,5,1.2908922811779389,True,True,3.5
target_to_train,haversine_km,geographic,AGC_075,PREDICCION,AGC_157,ENTRENAMIENTO,1,0.3856888380151068,True,True,3.0
target_to_train,haversine_km,geographic,AGC_075,PREDICCION,AGC_163,ENTRENAMIENTO,2,0.3967677844156728,True,True,3.0
target_to_train,haversine_km,geographic,AGC_075,PREDICCION,AGC_141,ENTRENAMIENTO,3,0.49255670238883803,True,True,3.5
target_to_train,haversine_km,geographic,AGC_075,PREDICCION,AGC_058,ENTRENAMIENTO,4,1.2445848484577602,True,True,2.5
target_to_train,haversine_km,geographic,AGC_075,PREDICCION,AGC_037,ENTRENAMIENTO,5,1.5733890966011828,True,True,3.5
target_to_train,haversine_km,geographic,AGC_076,PREDICCION,AGC_168,ENTRENAMIENTO,1,0.3101079000135918,True,True,4.49
target_to_train,haversine_km,geographic,AGC_076,PREDICCION,AGC_022,ENTRENAMIENTO,2,0.5847276683900898,True,True,4.55
target_to_train,haversine_km,geographic,AGC_076,PREDICCION,AGC_096,ENTRENAMIENTO,3,0.5848759975451061,True,True,4.59
target_to_train,haversine_km,geographic,AGC_076,PREDICCION,AGC_131,ENTRENAMIENTO,4,0.7655740261177448,True,True,4.89
target_to_train,haversine_km,geographic,AGC_076,PREDICCION,AGC_197,ENTRENAMIENTO,5,0.9350995616353255,True,True,4.52
target_to_train,haversine_km,geographic,AGC_082,PREDICCION,AGC_059,ENTRENAMIENTO,1,0.49482984610785635,True,True,4.41
target_to_train,haversine_km,geographic,AGC_082,PREDICCION,AGC_146,ENTRENAMIENTO,2,0.5986947673936234,True,True,4.58
target_to_train,haversine_km,geographic,AGC_082,PREDICCION,AGC_184,ENTRENAMIENTO,3,0.6584209948412391,True,True,4.47
target_to_train,haversine_km,geographic,AGC_082,PREDICCION,AGC_084,ENTRENAMIENTO,4,1.9161341841830555,True,True,4.54
target_to_train,haversine_km,geographic,AGC_082,PREDICCION,AGC_152,ENTRENAMIENTO,5,2.881331246864634,True,True,4.87
target_to_train,haversine_km,geographic,AGC_085,PREDICCION,AGC_026,ENTRENAMIENTO,1,0.2263552015395293,True,True,3.55
target_to_train,haversine_km,geographic,AGC_085,PREDICCION,AGC_105,ENTRENAMIENTO,2,0.5823371488762145,True,True,4.41
target_to_train,haversine_km,geographic,AGC_085,PREDICCION,AGC_150,ENTRENAMIENTO,3,0.6741740312739009,True,True,4.52
target_to_train,haversine_km,geographic,AGC_085,PREDICCION,AGC_104,ENTRENAMIENTO,4,0.6779554320761062,True,True,4.56
target_to_train,haversine_km,geographic,AGC_085,PREDICCION,AGC_110,ENTRENAMIENTO,5,0.7715381275416001,True,True,4.18
target_to_train,haversine_km,geographic,AGC_086,PREDICCION,AGC_112,ENTRENAMIENTO,1,0.5754764040559476,True,True,3.0
target_to_train,haversine_km,geographic,AGC_086,PREDICCION,AGC_169,ENTRENAMIENTO,2,0.7645164461511814,True,True,2.5
target_to_train,haversine_km,geographic,AGC_086,PREDICCION,AGC_004,ENTRENAMIENTO,3,0.897062352154601,True,True,3.0
target_to_train,haversine_km,geographic,AGC_086,PREDICCION,AGC_068,ENTRENAMIENTO,4,1.227818572728915,True,True,2.5
target_to_train,haversine_km,geographic,AGC_086,PREDICCION,AGC_040,ENTRENAMIENTO,5,1.3430790399480046,True,True,3.0
target_to_train,haversine_km,geographic,AGC_087,PREDICCION,AGC_054,ENTRENAMIENTO,1,0.22497606331463058,True,True,2.5
target_to_train,haversine_km,geographic,AGC_087,PREDICCION,AGC_058,ENTRENAMIENTO,2,1.0403427643755432,True,True,2.5
target_to_train,haversine_km,geographic,AGC_087,PREDICCION,AGC_037,ENTRENAMIENTO,3,1.2673366689353065,True,True,3.5
target_to_train,haversine_km,geographic,AGC_087,PREDICCION,AGC_141,ENTRENAMIENTO,4,1.949828796187407,True,True,3.5
target_to_train,haversine_km,geographic,AGC_087,PREDICCION,AGC_157,ENTRENAMIENTO,5,2.007026315271116,True,True,3.0
target_to_train,haversine_km,geographic,AGC_088,PREDICCION,AGC_165,ENTRENAMIENTO,1,0.13596272325976277,True,True,4.44
target_to_train,haversine_km,geographic,AGC_088,PREDICCION,AGC_013,ENTRENAMIENTO,2,0.26644299692493245,True,True,4.01
target_to_train,haversine_km,geographic,AGC_088,PREDICCION,AGC_132,ENTRENAMIENTO,3,0.4975823802223251,True,True,4.13
target_to_train,haversine_km,geographic,AGC_088,PREDICCION,AGC_006,ENTRENAMIENTO,4,0.5037091123198855,True,True,4.49
target_to_train,haversine_km,geographic,AGC_088,PREDICCION,AGC_072,ENTRENAMIENTO,5,0.5204757795824956,True,True,4.55
target_to_train,haversine_km,geographic,AGC_091,PREDICCION,AGC_167,ENTRENAMIENTO,1,0.09355992564595003,True,True,4.54
target_to_train,haversine_km,geographic,AGC_091,PREDICCION,AGC_092,ENTRENAMIENTO,2,0.349260409753351,True,True,4.57
target_to_train,haversine_km,geographic,AGC_091,PREDICCION,AGC_159,ENTRENAMIENTO,3,0.4472397624431221,True,True,4.77
target_to_train,haversine_km,geographic,AGC_091,PREDICCION,AGC_005,ENTRENAMIENTO,4,0.5254297289201795,True,True,5.16
target_to_train,haversine_km,geographic,AGC_091,PREDICCION,AGC_015,ENTRENAMIENTO,5,0.7287697781137936,True,True,2.64
target_to_train,haversine_km,geographic,AGC_093,PREDICCION,AGC_157,ENTRENAMIENTO,1,0.3697043035998934,True,True,3.0
target_to_train,haversine_km,geographic,AGC_093,PREDICCION,AGC_141,ENTRENAMIENTO,2,0.41353546968200117,True,True,3.5
target_to_train,haversine_km,geographic,AGC_093,PREDICCION,AGC_163,ENTRENAMIENTO,3,0.43648093888543266,True,True,3.0
target_to_train,haversine_km,geographic,AGC_093,PREDICCION,AGC_058,ENTRENAMIENTO,4,1.1926032061145417,True,True,2.5
target_to_train,haversine_km,geographic,AGC_093,PREDICCION,AGC_046,ENTRENAMIENTO,5,1.5453864940175623,True,True,3.0
target_to_train,haversine_km,geographic,AGC_094,PREDICCION,AGC_056,ENTRENAMIENTO,1,0.18718872794103897,True,True,5.07
target_to_train,haversine_km,geographic,AGC_094,PREDICCION,AGC_055,ENTRENAMIENTO,2,1.4075462435562067,True,True,5.45
target_to_train,haversine_km,geographic,AGC_094,PREDICCION,AGC_097,ENTRENAMIENTO,3,1.5999386981941046,True,True,4.69
target_to_train,haversine_km,geographic,AGC_094,PREDICCION,AGC_021,ENTRENAMIENTO,4,1.6444011164451462,True,True,4.94
target_to_train,haversine_km,geographic,AGC_094,PREDICCION,AGC_161,ENTRENAMIENTO,5,1.6756478354434858,True,True,4.46
target_to_train,haversine_km,geographic,AGC_095,PREDICCION,AGC_181,ENTRENAMIENTO,1,0.21420832878536242,True,True,4.51
target_to_train,haversine_km,geographic,AGC_095,PREDICCION,AGC_131,ENTRENAMIENTO,2,0.3005334385461737,True,True,4.89
target_to_train,haversine_km,geographic,AGC_095,PREDICCION,AGC_168,ENTRENAMIENTO,3,0.49594212055286024,True,True,4.49
target_to_train,haversine_km,geographic,AGC_095,PREDICCION,AGC_022,ENTRENAMIENTO,4,0.5949289873609931,True,True,4.55
target_to_train,haversine_km,geographic,AGC_095,PREDICCION,AGC_032,ENTRENAMIENTO,5,0.6124545009612381,True,True,4.03
target_to_train,haversine_km,geographic,AGC_107,PREDICCION,AGC_184,ENTRENAMIENTO,1,0.2010752555976734,True,True,4.47
target_to_train,haversine_km,geographic,AGC_107,PREDICCION,AGC_146,ENTRENAMIENTO,2,0.35124812518245885,True,True,4.58
target_to_train,haversine_km,geographic,AGC_107,PREDICCION,AGC_059,ENTRENAMIENTO,3,0.5993746851681363,True,True,4.41
target_to_train,haversine_km,geographic,AGC_107,PREDICCION,AGC_084,ENTRENAMIENTO,4,2.359855497534918,True,True,4.54
target_to_train,haversine_km,geographic,AGC_107,PREDICCION,AGC_152,ENTRENAMIENTO,5,3.320129677723521,True,True,4.87
target_to_train,haversine_km,geographic,AGC_113,PREDICCION,AGC_038,ENTRENAMIENTO,1,0.22597359137517833,True,True,3.3
target_to_train,haversine_km,geographic,AGC_113,PREDICCION,AGC_034,ENTRENAMIENTO,2,0.49220459070909,True,True,2.0
target_to_train,haversine_km,geographic,AGC_113,PREDICCION,AGC_070,ENTRENAMIENTO,3,0.5466635955222653,True,True,3.3
target_to_train,haversine_km,geographic,AGC_113,PREDICCION,AGC_079,ENTRENAMIENTO,4,0.5930535961520902,True,True,3.3
target_to_train,haversine_km,geographic,AGC_113,PREDICCION,AGC_194,ENTRENAMIENTO,5,0.608172179839493,True,True,3.2
target_to_train,haversine_km,geographic,AGC_116,PREDICCION,AGC_014,ENTRENAMIENTO,1,0.2014486096044487,True,True,4.83
target_to_train,haversine_km,geographic,AGC_116,PREDICCION,AGC_125,ENTRENAMIENTO,2,0.28505679649272025,True,True,4.06
target_to_train,haversine_km,geographic,AGC_116,PREDICCION,AGC_105,ENTRENAMIENTO,3,0.598708355991337,True,True,4.41
target_to_train,haversine_km,geographic,AGC_116,PREDICCION,AGC_110,ENTRENAMIENTO,4,0.8408642441391777,True,True,4.18
target_to_train,haversine_km,geographic,AGC_116,PREDICCION,AGC_010,ENTRENAMIENTO,5,0.8897353320090444,True,True,4.1
target_to_train,haversine_km,geographic,AGC_118,PREDICCION,AGC_121,ENTRENAMIENTO,1,1.0732361948178293,True,True,3.3
target_to_train,haversine_km,geographic,AGC_118,PREDICCION,AGC_007,ENTRENAMIENTO,2,1.2201280424714045,True,True,3.5
target_to_train,haversine_km,geographic,AGC_118,PREDICCION,AGC_078,ENTRENAMIENTO,3,1.3682597160206973,True,True,3.0
target_to_train,haversine_km,geographic,AGC_118,PREDICCION,AGC_089,ENTRENAMIENTO,4,1.4612546021157131,True,True,3.0
target_to_train,haversine_km,geographic,AGC_118,PREDICCION,AGC_067,ENTRENAMIENTO,5,1.5268966233240864,True,True,3.0
target_to_train,haversine_km,geographic,AGC_120,PREDICCION,AGC_054,ENTRENAMIENTO,1,1.2647701335085926,True,False,2.5
target_to_train,haversine_km,geographic,AGC_120,PREDICCION,AGC_058,ENTRENAMIENTO,2,2.32756000664683,True,False,2.5
target_to_train,haversine_km,geographic,AGC_120,PREDICCION,AGC_037,ENTRENAMIENTO,3,2.429247322172705,True,False,3.5
target_to_train,haversine_km,geographic,AGC_120,PREDICCION,AGC_048,ENTRENAMIENTO,4,2.600369030398515,True,True,2.5
target_to_train,haversine_km,geographic,AGC_120,PREDICCION,AGC_001,ENTRENAMIENTO,5,2.7263287606881748,True,False,3.5
target_to_train,haversine_km,geographic,AGC_126,PREDICCION,AGC_111,ENTRENAMIENTO,1,0.3015206909466524,True,True,4.72
target_to_train,haversine_km,geographic,AGC_126,PREDICCION,AGC_135,ENTRENAMIENTO,2,0.31095107487405454,True,True,4.49
target_to_train,haversine_km,geographic,AGC_126,PREDICCION,AGC_165,ENTRENAMIENTO,3,0.7476899921917377,True,True,4.44
target_to_train,haversine_km,geographic,AGC_126,PREDICCION,AGC_133,ENTRENAMIENTO,4,0.7947893942510017,True,True,3.91
target_to_train,haversine_km,geographic,AGC_126,PREDICCION,AGC_006,ENTRENAMIENTO,5,0.8151979296534562,True,True,4.49
target_to_train,haversine_km,geographic,AGC_128,PREDICCION,AGC_146,ENTRENAMIENTO,1,0.24925897539558345,True,True,4.58
target_to_train,haversine_km,geographic,AGC_128,PREDICCION,AGC_184,ENTRENAMIENTO,2,0.41136045342092414,True,True,4.47
target_to_train,haversine_km,geographic,AGC_128,PREDICCION,AGC_059,ENTRENAMIENTO,3,0.7532173228620387,True,True,4.41
target_to_train,haversine_km,geographic,AGC_128,PREDICCION,AGC_084,ENTRENAMIENTO,4,2.01802066654731,True,True,4.54
target_to_train,haversine_km,geographic,AGC_128,PREDICCION,AGC_152,ENTRENAMIENTO,5,3.2373478338889594,True,True,4.87
target_to_train,haversine_km,geographic,AGC_129,PREDICCION,AGC_081,ENTRENAMIENTO,1,0.5173776197752261,True,True,3.7
target_to_train,haversine_km,geographic,AGC_129,PREDICCION,AGC_079,ENTRENAMIENTO,2,2.2863562391514742,True,True,3.3
target_to_train,haversine_km,geographic,AGC_129,PREDICCION,AGC_034,ENTRENAMIENTO,3,2.723186807654238,True,True,2.0
target_to_train,haversine_km,geographic,AGC_129,PREDICCION,AGC_038,ENTRENAMIENTO,4,3.0842770322328104,True,True,3.3
target_to_train,haversine_km,geographic,AGC_129,PREDICCION,AGC_070,ENTRENAMIENTO,5,3.297084681940644,True,True,3.3
target_to_train,haversine_km,geographic,AGC_130,PREDICCION,AGC_064,ENTRENAMIENTO,1,0.44763268792624156,True,True,4.51
target_to_train,haversine_km,geographic,AGC_130,PREDICCION,AGC_009,ENTRENAMIENTO,2,0.6892531343230044,True,True,4.79
target_to_train,haversine_km,geographic,AGC_130,PREDICCION,AGC_119,ENTRENAMIENTO,3,0.7576586171153005,True,True,4.4
target_to_train,haversine_km,geographic,AGC_130,PREDICCION,AGC_111,ENTRENAMIENTO,4,5.076981752534782,False,False,4.72
target_to_train,haversine_km,geographic,AGC_130,PREDICCION,AGC_135,ENTRENAMIENTO,5,5.162140751671236,False,False,4.49
target_to_train,haversine_km,geographic,AGC_136,PREDICCION,AGC_002,ENTRENAMIENTO,1,0.18411439960993856,True,True,4.63
target_to_train,haversine_km,geographic,AGC_136,PREDICCION,AGC_104,ENTRENAMIENTO,2,0.3563625046106479,True,True,4.56
target_to_train,haversine_km,geographic,AGC_136,PREDICCION,AGC_150,ENTRENAMIENTO,3,0.4858817846171783,True,True,4.52
target_to_train,haversine_km,geographic,AGC_136,PREDICCION,AGC_106,ENTRENAMIENTO,4,0.6785015228265909,True,True,4.43
target_to_train,haversine_km,geographic,AGC_136,PREDICCION,AGC_110,ENTRENAMIENTO,5,0.7375609899187611,True,True,4.18
target_to_train,haversine_km,geographic,AGC_142,PREDICCION,AGC_057,ENTRENAMIENTO,1,0.06667702066466358,True,True,4.55
target_to_train,haversine_km,geographic,AGC_142,PREDICCION,AGC_060,ENTRENAMIENTO,2,0.7082596247782665,True,True,4.52
target_to_train,haversine_km,geographic,AGC_142,PREDICCION,AGC_127,ENTRENAMIENTO,3,0.7818415688873561,True,True,5.57
target_to_train,haversine_km,geographic,AGC_142,PREDICCION,AGC_032,ENTRENAMIENTO,4,1.1120811888953377,True,True,4.03
target_to_train,haversine_km,geographic,AGC_142,PREDICCION,AGC_077,ENTRENAMIENTO,5,1.1605990328828881,True,True,4.76
target_to_train,haversine_km,geographic,AGC_143,PREDICCION,AGC_090,ENTRENAMIENTO,1,0.31932299759602994,True,True,4.68
target_to_train,haversine_km,geographic,AGC_143,PREDICCION,AGC_100,ENTRENAMIENTO,2,0.9624246761256913,True,True,4.5
target_to_train,haversine_km,geographic,AGC_143,PREDICCION,AGC_178,ENTRENAMIENTO,3,1.131697138628334,True,True,4.39
target_to_train,haversine_km,geographic,AGC_143,PREDICCION,AGC_185,ENTRENAMIENTO,4,1.3499142989395387,True,True,5.01
target_to_train,haversine_km,geographic,AGC_143,PREDICCION,AGC_062,ENTRENAMIENTO,5,1.4682679229911766,True,True,3.81
target_to_train,haversine_km,geographic,AGC_147,PREDICCION,AGC_144,ENTRENAMIENTO,1,1.1730170703791165,True,True,2.5
