neighbor_scope,metric,representation,query_id,query_split,neighbor_id,neighbor_split,rank,distance,same_state,same_municipality,neighbor_y
target_to_train,euclidean_pca,C4_all_deterministic,AGC_094,PREDICCION,AGC_159,ENTRENAMIENTO,5,39.61774436591035,True,True,4.77
target_to_train,euclidean_pca,C4_all_deterministic,AGC_095,PREDICCION,AGC_181,ENTRENAMIENTO,1,20.3337942890725,True,True,4.51
target_to_train,euclidean_pca,C4_all_deterministic,AGC_095,PREDICCION,AGC_083,ENTRENAMIENTO,2,24.7795711371755,False,False,4.61
target_to_train,euclidean_pca,C4_all_deterministic,AGC_095,PREDICCION,AGC_102,ENTRENAMIENTO,3,26.68725132953507,True,True,4.4
target_to_train,euclidean_pca,C4_all_deterministic,AGC_095,PREDICCION,AGC_185,ENTRENAMIENTO,4,30.283756988549744,True,True,5.01
target_to_train,euclidean_pca,C4_all_deterministic,AGC_095,PREDICCION,AGC_090,ENTRENAMIENTO,5,30.947601007961996,True,True,4.68
target_to_train,euclidean_pca,C4_all_deterministic,AGC_107,PREDICCION,AGC_146,ENTRENAMIENTO,1,17.310953722148344,True,True,4.58
target_to_train,euclidean_pca,C4_all_deterministic,AGC_107,PREDICCION,AGC_184,ENTRENAMIENTO,2,25.0350201529406,True,True,4.47
target_to_train,euclidean_pca,C4_all_deterministic,AGC_107,PREDICCION,AGC_045,ENTRENAMIENTO,3,35.901287557480494,False,False,4.1
target_to_train,euclidean_pca,C4_all_deterministic,AGC_107,PREDICCION,AGC_059,ENTRENAMIENTO,4,39.962631769519156,True,True,4.41
target_to_train,euclidean_pca,C4_all_deterministic,AGC_107,PREDICCION,AGC_150,ENTRENAMIENTO,5,40.3116022851669,False,False,4.52
target_to_train,euclidean_pca,C4_all_deterministic,AGC_113,PREDICCION,AGC_079,ENTRENAMIENTO,1,23.123956674091463,True,True,3.3
target_to_train,euclidean_pca,C4_all_deterministic,AGC_113,PREDICCION,AGC_034,ENTRENAMIENTO,2,29.117781130304987,True,True,2.0
target_to_train,euclidean_pca,C4_all_deterministic,AGC_113,PREDICCION,AGC_038,ENTRENAMIENTO,3,29.844117993742994,True,True,3.3
target_to_train,euclidean_pca,C4_all_deterministic,AGC_113,PREDICCION,AGC_078,ENTRENAMIENTO,4,30.64480423887449,True,True,3.0
target_to_train,euclidean_pca,C4_all_deterministic,AGC_113,PREDICCION,AGC_121,ENTRENAMIENTO,5,31.62543025025895,True,True,3.3
target_to_train,euclidean_pca,C4_all_deterministic,AGC_116,PREDICCION,AGC_105,ENTRENAMIENTO,1,20.782319346274132,True,True,4.41
target_to_train,euclidean_pca,C4_all_deterministic,AGC_116,PREDICCION,AGC_024,ENTRENAMIENTO,2,21.051976583042578,True,True,3.03
target_to_train,euclidean_pca,C4_all_deterministic,AGC_116,PREDICCION,AGC_014,ENTRENAMIENTO,3,23.43315069832635,True,True,4.83
target_to_train,euclidean_pca,C4_all_deterministic,AGC_116,PREDICCION,AGC_010,ENTRENAMIENTO,4,24.21029410985796,True,True,4.1
target_to_train,euclidean_pca,C4_all_deterministic,AGC_116,PREDICCION,AGC_106,ENTRENAMIENTO,5,25.47291991250629,True,True,4.43
target_to_train,euclidean_pca,C4_all_deterministic,AGC_118,PREDICCION,AGC_121,ENTRENAMIENTO,1,28.83958204962491,True,True,3.3
target_to_train,euclidean_pca,C4_all_deterministic,AGC_118,PREDICCION,AGC_078,ENTRENAMIENTO,2,30.76395076548433,True,True,3.0
target_to_train,euclidean_pca,C4_all_deterministic,AGC_118,PREDICCION,AGC_034,ENTRENAMIENTO,3,35.54553490152459,True,True,2.0
target_to_train,euclidean_pca,C4_all_deterministic,AGC_118,PREDICCION,AGC_176,ENTRENAMIENTO,4,35.805120407004885,False,False,4.38
target_to_train,euclidean_pca,C4_all_deterministic,AGC_118,PREDICCION,AGC_038,ENTRENAMIENTO,5,35.8482095742431,True,True,3.3
target_to_train,euclidean_pca,C4_all_deterministic,AGC_120,PREDICCION,AGC_059,ENTRENAMIENTO,1,43.72894968384745,False,False,4.41
target_to_train,euclidean_pca,C4_all_deterministic,AGC_120,PREDICCION,AGC_048,ENTRENAMIENTO,2,47.1784413615425,True,True,2.5
target_to_train,euclidean_pca,C4_all_deterministic,AGC_120,PREDICCION,AGC_152,ENTRENAMIENTO,3,47.32891666334224,False,False,4.87
target_to_train,euclidean_pca,C4_all_deterministic,AGC_120,PREDICCION,AGC_080,ENTRENAMIENTO,4,50.54129156241722,False,False,3.5
target_to_train,euclidean_pca,C4_all_deterministic,AGC_120,PREDICCION,AGC_134,ENTRENAMIENTO,5,53.52082269560364,False,False,4.52
target_to_train,euclidean_pca,C4_all_deterministic,AGC_126,PREDICCION,AGC_111,ENTRENAMIENTO,1,19.870934447967034,True,True,4.72
target_to_train,euclidean_pca,C4_all_deterministic,AGC_126,PREDICCION,AGC_135,ENTRENAMIENTO,2,21.346082537257274,True,True,4.49
target_to_train,euclidean_pca,C4_all_deterministic,AGC_126,PREDICCION,AGC_172,ENTRENAMIENTO,3,25.559223326854713,True,True,5.19
target_to_train,euclidean_pca,C4_all_deterministic,AGC_126,PREDICCION,AGC_006,ENTRENAMIENTO,4,25.614365514147593,True,True,4.49
target_to_train,euclidean_pca,C4_all_deterministic,AGC_126,PREDICCION,AGC_165,ENTRENAMIENTO,5,26.742680323853804,True,True,4.44
target_to_train,euclidean_pca,C4_all_deterministic,AGC_128,PREDICCION,AGC_184,ENTRENAMIENTO,1,17.24100628568193,True,True,4.47
target_to_train,euclidean_pca,C4_all_deterministic,AGC_128,PREDICCION,AGC_146,ENTRENAMIENTO,2,21.519822485179212,True,True,4.58
target_to_train,euclidean_pca,C4_all_deterministic,AGC_128,PREDICCION,AGC_051,ENTRENAMIENTO,3,29.969126900567147,True,True,4.45
target_to_train,euclidean_pca,C4_all_deterministic,AGC_128,PREDICCION,AGC_059,ENTRENAMIENTO,4,30.258170770834433,True,True,4.41
target_to_train,euclidean_pca,C4_all_deterministic,AGC_128,PREDICCION,AGC_150,ENTRENAMIENTO,5,32.21771910451892,False,False,4.52
target_to_train,euclidean_pca,C4_all_deterministic,AGC_129,PREDICCION,AGC_081,ENTRENAMIENTO,1,32.45160543394956,True,True,3.7
target_to_train,euclidean_pca,C4_all_deterministic,AGC_129,PREDICCION,AGC_064,ENTRENAMIENTO,2,35.49236361717302,True,False,4.51
target_to_train,euclidean_pca,C4_all_deterministic,AGC_129,PREDICCION,AGC_079,ENTRENAMIENTO,3,36.5628746179937,True,True,3.3
target_to_train,euclidean_pca,C4_all_deterministic,AGC_129,PREDICCION,AGC_070,ENTRENAMIENTO,4,36.810234375914426,True,True,3.3
target_to_train,euclidean_pca,C4_all_deterministic,AGC_129,PREDICCION,AGC_119,ENTRENAMIENTO,5,38.306296677973315,True,False,4.4
target_to_train,euclidean_pca,C4_all_deterministic,AGC_130,PREDICCION,AGC_064,ENTRENAMIENTO,1,22.380297201651388,True,True,4.51
target_to_train,euclidean_pca,C4_all_deterministic,AGC_130,PREDICCION,AGC_041,ENTRENAMIENTO,2,25.293564992233126,True,False,2.5
target_to_train,euclidean_pca,C4_all_deterministic,AGC_130,PREDICCION,AGC_166,ENTRENAMIENTO,3,29.32170859170553,True,False,2.5
target_to_train,euclidean_pca,C4_all_deterministic,AGC_130,PREDICCION,AGC_176,ENTRENAMIENTO,4,37.578412882247186,False,False,4.38
target_to_train,euclidean_pca,C4_all_deterministic,AGC_130,PREDICCION,AGC_194,ENTRENAMIENTO,5,37.70727335066094,True,False,3.2
target_to_train,euclidean_pca,C4_all_deterministic,AGC_136,PREDICCION,AGC_010,ENTRENAMIENTO,1,24.39514614359249,True,True,4.1
target_to_train,euclidean_pca,C4_all_deterministic,AGC_136,PREDICCION,AGC_002,ENTRENAMIENTO,2,24.707255474381558,True,True,4.63
target_to_train,euclidean_pca,C4_all_deterministic,AGC_136,PREDICCION,AGC_105,ENTRENAMIENTO,3,25.352276024491932,True,True,4.41
target_to_train,euclidean_pca,C4_all_deterministic,AGC_136,PREDICCION,AGC_195,ENTRENAMIENTO,4,29.733555022249885,True,True,3.68
target_to_train,euclidean_pca,C4_all_deterministic,AGC_136,PREDICCION,AGC_104,ENTRENAMIENTO,5,30.162199094008347,True,True,4.56
target_to_train,euclidean_pca,C4_all_deterministic,AGC_142,PREDICCION,AGC_162,ENTRENAMIENTO,1,28.095483521108132,True,True,5.59
target_to_train,euclidean_pca,C4_all_deterministic,AGC_142,PREDICCION,AGC_057,ENTRENAMIENTO,2,31.65349747246461,True,True,4.55
target_to_train,euclidean_pca,C4_all_deterministic,AGC_142,PREDICCION,AGC_108,ENTRENAMIENTO,3,31.956205160477943,True,True,4.51
target_to_train,euclidean_pca,C4_all_deterministic,AGC_142,PREDICCION,AGC_060,ENTRENAMIENTO,4,35.434711834811296,True,True,4.52
target_to_train,euclidean_pca,C4_all_deterministic,AGC_142,PREDICCION,AGC_056,ENTRENAMIENTO,5,36.65285281348969,True,True,5.07
target_to_train,euclidean_pca,C4_all_deterministic,AGC_143,PREDICCION,AGC_090,ENTRENAMIENTO,1,14.19530796902289,True,True,4.68
target_to_train,euclidean_pca,C4_all_deterministic,AGC_143,PREDICCION,AGC_185,ENTRENAMIENTO,2,22.991966555162502,True,True,5.01
target_to_train,euclidean_pca,C4_all_deterministic,AGC_143,PREDICCION,AGC_150,ENTRENAMIENTO,3,27.227213495437766,True,True,4.52
target_to_train,euclidean_pca,C4_all_deterministic,AGC_143,PREDICCION,AGC_102,ENTRENAMIENTO,4,28.056006945838067,True,True,4.4
target_to_train,euclidean_pca,C4_all_deterministic,AGC_143,PREDICCION,AGC_008,ENTRENAMIENTO,5,28.367717447695828,True,True,4.55
target_to_train,euclidean_pca,C4_all_deterministic,AGC_147,PREDICCION,AGC_145,ENTRENAMIENTO,1,15.91340902393174,True,True,3.5
target_to_train,euclidean_pca,C4_all_deterministic,AGC_147,PREDICCION,AGC_144,ENTRENAMIENTO,2,16.944764380784292,True,True,2.5
target_to_train,euclidean_pca,C4_all_deterministic,AGC_147,PREDICCION,AGC_123,ENTRENAMIENTO,3,25.66109132283895,True,True,2.5
target_to_train,euclidean_pca,C4_all_deterministic,AGC_147,PREDICCION,AGC_019,ENTRENAMIENTO,4,25.89257497496825,True,True,3.0
target_to_train,euclidean_pca,C4_all_deterministic,AGC_147,PREDICCION,AGC_103,ENTRENAMIENTO,5,26.090441047476922,True,True,3.0
target_to_train,euclidean_pca,C4_all_deterministic,AGC_149,PREDICCION,AGC_064,ENTRENAMIENTO,1,16.818441839912243,True,True,4.51
target_to_train,euclidean_pca,C4_all_deterministic,AGC_149,PREDICCION,AGC_041,ENTRENAMIENTO,2,29.86273907507701,True,False,2.5
target_to_train,euclidean_pca,C4_all_deterministic,AGC_149,PREDICCION,AGC_166,ENTRENAMIENTO,3,34.64259042847266,True,False,2.5
target_to_train,euclidean_pca,C4_all_deterministic,AGC_149,PREDICCION,AGC_119,ENTRENAMIENTO,4,34.809258129626095,True,True,4.4
target_to_train,euclidean_pca,C4_all_deterministic,AGC_149,PREDICCION,AGC_033,ENTRENAMIENTO,5,36.565402327095036,False,False,4.47
target_to_train,euclidean_pca,C4_all_deterministic,AGC_153,PREDICCION,AGC_062,ENTRENAMIENTO,1,18.271378236918814,True,True,3.81
target_to_train,euclidean_pca,C4_all_deterministic,AGC_153,PREDICCION,AGC_115,ENTRENAMIENTO,2,19.686075075789255,True,True,4.6
target_to_train,euclidean_pca,C4_all_deterministic,AGC_153,PREDICCION,AGC_139,ENTRENAMIENTO,3,21.695352717017588,True,True,4.67
target_to_train,euclidean_pca,C4_all_deterministic,AGC_153,PREDICCION,AGC_073,ENTRENAMIENTO,4,25.995063567985518,True,True,4.3
target_to_train,euclidean_pca,C4_all_deterministic,AGC_153,PREDICCION,AGC_195,ENTRENAMIENTO,5,28.629516991919584,True,True,3.68
target_to_train,euclidean_pca,C4_all_deterministic,AGC_154,PREDICCION,AGC_131,ENTRENAMIENTO,1,24.976526452991106,True,True,4.89
target_to_train,euclidean_pca,C4_all_deterministic,AGC_154,PREDICCION,AGC_146,ENTRENAMIENTO,2,36.95161510657526,False,False,4.58
target_to_train,euclidean_pca,C4_all_deterministic,AGC_154,PREDICCION,AGC_045,ENTRENAMIENTO,3,37.28179236499311,True,True,4.1
target_to_train,euclidean_pca,C4_all_deterministic,AGC_154,PREDICCION,AGC_150,ENTRENAMIENTO,4,38.12805361221334,True,True,4.52
target_to_train,euclidean_pca,C4_all_deterministic,AGC_154,PREDICCION,AGC_083,ENTRENAMIENTO,5,39.591740547826106,False,False,4.61
target_to_train,euclidean_pca,C4_all_deterministic,AGC_156,PREDICCION,AGC_121,ENTRENAMIENTO,1,25.31520804246304,True,True,3.3
target_to_train,euclidean_pca,C4_all_deterministic,AGC_156,PREDICCION,AGC_140,ENTRENAMIENTO,2,29.284169253282485,True,True,3.2
target_to_train,euclidean_pca,C4_all_deterministic,AGC_156,PREDICCION,AGC_080,ENTRENAMIENTO,3,29.934531817994845,True,True,3.5
target_to_train,euclidean_pca,C4_all_deterministic,AGC_156,PREDICCION,AGC_078,ENTRENAMIENTO,4,31.889605688713363,True,True,3.0
target_to_train,euclidean_pca,C4_all_deterministic,AGC_156,PREDICCION,AGC_148,ENTRENAMIENTO,5,32.65476142934353,True,True,3.0
target_to_train,euclidean_pca,C4_all_deterministic,AGC_158,PREDICCION,AGC_008,ENTRENAMIENTO,1,14.362805077109762,True,True,4.55
target_to_train,euclidean_pca,C4_all_deterministic,AGC_158,PREDICCION,AGC_171,ENTRENAMIENTO,2,14.95728402798603,True,True,2.15
target_to_train,euclidean_pca,C4_all_deterministic,AGC_158,PREDICCION,AGC_101,ENTRENAMIENTO,3,17.022230409243384,True,True,4.57
target_to_train,euclidean_pca,C4_all_deterministic,AGC_158,PREDICCION,AGC_193,ENTRENAMIENTO,4,18.365592385736374,True,True,4.57
target_to_train,euclidean_pca,C4_all_deterministic,AGC_158,PREDICCION,AGC_178,ENTRENAMIENTO,5,19.881092915193207,True,True,4.39
target_to_train,euclidean_pca,C4_all_deterministic,AGC_173,PREDICCION,AGC_084,ENTRENAMIENTO,1,87.72632997193861,False,False,4.54
target_to_train,euclidean_pca,C4_all_deterministic,AGC_173,PREDICCION,AGC_059,ENTRENAMIENTO,2,88.6811967438871,False,False,4.41
target_to_train,euclidean_pca,C4_all_deterministic,AGC_173,PREDICCION,AGC_137,ENTRENAMIENTO,3,89.86576155588533,False,False,4.54
target_to_train,euclidean_pca,C4_all_deterministic,AGC_173,PREDICCION,AGC_048,ENTRENAMIENTO,4,90.55037011795464,True,False,2.5
target_to_train,euclidean_pca,C4_all_deterministic,AGC_173,PREDICCION,AGC_152,ENTRENAMIENTO,5,92.14590653104594,False,False,4.87
target_to_train,euclidean_pca,C4_all_deterministic,AGC_174,PREDICCION,AGC_083,ENTRENAMIENTO,1,23.386741489819215,True,True,4.61
target_to_train,euclidean_pca,C4_all_deterministic,AGC_174,PREDICCION,AGC_102,ENTRENAMIENTO,2,23.797641042439263,False,False,4.4
target_to_train,euclidean_pca,C4_all_deterministic,AGC_174,PREDICCION,AGC_185,ENTRENAMIENTO,3,25.91898837400319,False,False,5.01
target_to_train,euclidean_pca,C4_all_deterministic,AGC_174,PREDICCION,AGC_150,ENTRENAMIENTO,4,27.6260643867599,False,False,4.52
target_to_train,euclidean_pca,C4_all_deterministic,AGC_174,PREDICCION,AGC_090,ENTRENAMIENTO,5,28.059822252014634,False,False,4.68
target_to_train,euclidean_pca,C4_all_deterministic,AGC_175,PREDICCION,AGC_097,ENTRENAMIENTO,1,25.77548945983675,True,True,4.69
target_to_train,euclidean_pca,C4_all_deterministic,AGC_175,PREDICCION,AGC_021,ENTRENAMIENTO,2,30.50947057723564,True,True,4.94
target_to_train,euclidean_pca,C4_all_deterministic,AGC_175,PREDICCION,AGC_092,ENTRENAMIENTO,3,31.920602902262548,True,True,4.57
target_to_train,euclidean_pca,C4_all_deterministic,AGC_175,PREDICCION,AGC_015,ENTRENAMIENTO,4,32.98860806040134,True,True,2.64
target_to_train,euclidean_pca,C4_all_deterministic,AGC_175,PREDICCION,AGC_179,ENTRENAMIENTO,5,33.33242248038841,True,True,4.55
target_to_train,euclidean_pca,C4_all_deterministic,AGC_177,PREDICCION,AGC_150,ENTRENAMIENTO,1,14.258805941006889,True,True,4.52
target_to_train,euclidean_pca,C4_all_deterministic,AGC_177,PREDICCION,AGC_104,ENTRENAMIENTO,2,14.37710742046442,True,True,4.56
target_to_train,euclidean_pca,C4_all_deterministic,AGC_177,PREDICCION,AGC_125,ENTRENAMIENTO,3,19.24738267508508,True,True,4.06
target_to_train,euclidean_pca,C4_all_deterministic,AGC_177,PREDICCION,AGC_106,ENTRENAMIENTO,4,20.522748711042766,True,True,4.43
target_to_train,euclidean_pca,C4_all_deterministic,AGC_177,PREDICCION,AGC_008,ENTRENAMIENTO,5,22.819667998492008,True,True,4.55
target_to_train,euclidean_pca,C4_all_deterministic,AGC_182,PREDICCION,AGC_176,ENTRENAMIENTO,1,20.202618330217874,True,True,4.38
target_to_train,euclidean_pca,C4_all_deterministic,AGC_182,PREDICCION,AGC_017,ENTRENAMIENTO,2,22.239790115042048,True,True,4.98
target_to_train,euclidean_pca,C4_all_deterministic,AGC_182,PREDICCION,AGC_015,ENTRENAMIENTO,3,26.922504237040357,True,True,2.64
target_to_train,euclidean_pca,C4_all_deterministic,AGC_182,PREDICCION,AGC_060,ENTRENAMIENTO,4,27.024398892605504,True,True,4.52
target_to_train,euclidean_pca,C4_all_deterministic,AGC_182,PREDICCION,AGC_124,ENTRENAMIENTO,5,29.14101512432505,True,True,5.05
target_to_train,euclidean_pca,C4_all_deterministic,AGC_183,PREDICCION,AGC_004,ENTRENAMIENTO,1,33.169955247076324,True,True,3.0
target_to_train,euclidean_pca,C4_all_deterministic,AGC_183,PREDICCION,AGC_048,ENTRENAMIENTO,2,39.440363892311424,True,False,2.5
target_to_train,euclidean_pca,C4_all_deterministic,AGC_183,PREDICCION,AGC_114,ENTRENAMIENTO,3,43.81880729140536,True,True,3.0
target_to_train,euclidean_pca,C4_all_deterministic,AGC_183,PREDICCION,AGC_096,ENTRENAMIENTO,4,44.520118101666554,False,False,4.59
target_to_train,euclidean_pca,C4_all_deterministic,AGC_183,PREDICCION,AGC_058,ENTRENAMIENTO,5,44.97832202739084,True,True,2.5
target_to_train,euclidean_pca,C4_all_deterministic,AGC_186,PREDICCION,AGC_100,ENTRENAMIENTO,1,21.769558626277686,True,True,4.5
target_to_train,euclidean_pca,C4_all_deterministic,AGC_186,PREDICCION,AGC_008,ENTRENAMIENTO,2,23.277293605946685,True,True,4.55
target_to_train,euclidean_pca,C4_all_deterministic,AGC_186,PREDICCION,AGC_022,ENTRENAMIENTO,3,30.76817821383335,True,True,4.55
target_to_train,euclidean_pca,C4_all_deterministic,AGC_186,PREDICCION,AGC_195,ENTRENAMIENTO,4,32.372884248559195,True,True,3.68
target_to_train,euclidean_pca,C4_all_deterministic,AGC_186,PREDICCION,AGC_110,ENTRENAMIENTO,5,33.017982450489356,True,True,4.18
target_to_train,euclidean_pca,C4_all_deterministic,AGC_188,PREDICCION,AGC_124,ENTRENAMIENTO,1,24.71522374923793,True,True,5.05
target_to_train,euclidean_pca,C4_all_deterministic,AGC_188,PREDICCION,AGC_015,ENTRENAMIENTO,2,25.08800901577189,True,True,2.64
target_to_train,euclidean_pca,C4_all_deterministic,AGC_188,PREDICCION,AGC_179,ENTRENAMIENTO,3,27.365712635152036,True,True,4.55
target_to_train,euclidean_pca,C4_all_deterministic,AGC_188,PREDICCION,AGC_017,ENTRENAMIENTO,4,27.617095104227353,True,True,4.98
target_to_train,euclidean_pca,C4_all_deterministic,AGC_188,PREDICCION,AGC_109,ENTRENAMIENTO,5,28.810675737628006,True,True,4.54
target_to_train,euclidean_pca,C4_all_deterministic,AGC_190,PREDICCION,AGC_006,ENTRENAMIENTO,1,16.695756185589758,True,True,4.49
target_to_train,euclidean_pca,C4_all_deterministic,AGC_190,PREDICCION,AGC_165,ENTRENAMIENTO,2,17.68041549752016,True,True,4.44
target_to_train,euclidean_pca,C4_all_deterministic,AGC_190,PREDICCION,AGC_013,ENTRENAMIENTO,3,26.584232272142504,True,True,4.01
target_to_train,euclidean_pca,C4_all_deterministic,AGC_190,PREDICCION,AGC_072,ENTRENAMIENTO,4,27.1607503411769,True,True,4.55
target_to_train,euclidean_pca,C4_all_deterministic,AGC_190,PREDICCION,AGC_111,ENTRENAMIENTO,5,28.221786397548275,True,True,4.72
target_to_train,euclidean_pca,C4_all_deterministic,AGC_191,PREDICCION,AGC_127,ENTRENAMIENTO,1,24.567854111489705,True,True,5.57
target_to_train,euclidean_pca,C4_all_deterministic,AGC_191,PREDICCION,AGC_057,ENTRENAMIENTO,2,24.852620640006762,True,True,4.55
target_to_train,euclidean_pca,C4_all_deterministic,AGC_191,PREDICCION,AGC_060,ENTRENAMIENTO,3,29.98436283277592,True,True,4.52
target_to_train,euclidean_pca,C4_all_deterministic,AGC_191,PREDICCION,AGC_012,ENTRENAMIENTO,4,39.421288277652685,True,True,4.69
target_to_train,euclidean_pca,C4_all_deterministic,AGC_191,PREDICCION,AGC_049,ENTRENAMIENTO,5,39.62800295250916,True,True,5.53
target_to_train,euclidean_pca,C4_all_deterministic,AGC_192,PREDICCION,AGC_167,ENTRENAMIENTO,1,22.0527181459508,True,True,4.54
target_to_train,euclidean_pca,C4_all_deterministic,AGC_192,PREDICCION,AGC_015,ENTRENAMIENTO,2,22.08087125937454,True,True,2.64
target_to_train,euclidean_pca,C4_all_deterministic,AGC_192,PREDICCION,AGC_161,ENTRENAMIENTO,3,24.26071982074955,True,True,4.46
target_to_train,euclidean_pca,C4_all_deterministic,AGC_192,PREDICCION,AGC_017,ENTRENAMIENTO,4,26.581977431838038,True,True,4.98
target_to_train,euclidean_pca,C4_all_deterministic,AGC_192,PREDICCION,AGC_124,ENTRENAMIENTO,5,29.363713253817423,True,True,5.05
train_leave_one_out,euclidean_pca,C0_base,AGC_001,ENTRENAMIENTO,AGC_114,ENTRENAMIENTO,1,21.601990681550348,True,True,3.0
train_leave_one_out,euclidean_pca,C0_base,AGC_001,ENTRENAMIENTO,AGC_046,ENTRENAMIENTO,2,24.611039634718082,True,True,3.0
train_leave_one_out,euclidean_pca,C0_base,AGC_001,ENTRENAMIENTO,AGC_123,ENTRENAMIENTO,3,26.30829736880686,True,True,2.5
train_leave_one_out,euclidean_pca,C0_base,AGC_001,ENTRENAMIENTO,AGC_048,ENTRENAMIENTO,4,28.262700221782854,True,False,2.5
train_leave_one_out,euclidean_pca,C0_base,AGC_001,ENTRENAMIENTO,AGC_098,ENTRENAMIENTO,5,28.50521778091636,True,True,3.0
train_leave_one_out,euclidean_pca,C0_base,AGC_002,ENTRENAMIENTO,AGC_014,ENTRENAMIENTO,1,25.33727071886504,True,True,4.83
train_leave_one_out,euclidean_pca,C0_base,AGC_002,ENTRENAMIENTO,AGC_104,ENTRENAMIENTO,2,28.595499005668028,True,True,4.56
train_leave_one_out,euclidean_pca,C0_base,AGC_002,ENTRENAMIENTO,AGC_150,ENTRENAMIENTO,3,29.227597471454995,True,True,4.52
train_leave_one_out,euclidean_pca,C0_base,AGC_002,ENTRENAMIENTO,AGC_195,ENTRENAMIENTO,4,30.078498857805073,True,True,3.68
train_leave_one_out,euclidean_pca,C0_base,AGC_002,ENTRENAMIENTO,AGC_010,ENTRENAMIENTO,5,30.60060218686001,True,True,4.1
train_leave_one_out,euclidean_pca,C0_base,AGC_004,ENTRENAMIENTO,AGC_112,ENTRENAMIENTO,1,30.026041361165063,True,True,3.0
train_leave_one_out,euclidean_pca,C0_base,AGC_004,ENTRENAMIENTO,AGC_022,ENTRENAMIENTO,2,36.26218484983425,False,False,4.55
train_leave_one_out,euclidean_pca,C0_base,AGC_004,ENTRENAMIENTO,AGC_066,ENTRENAMIENTO,3,37.28060573289439,True,True,3.0
train_leave_one_out,euclidean_pca,C0_base,AGC_004,ENTRENAMIENTO,AGC_058,ENTRENAMIENTO,4,38.546231996333894,True,True,2.5
train_leave_one_out,euclidean_pca,C0_base,AGC_004,ENTRENAMIENTO,AGC_096,ENTRENAMIENTO,5,38.87877041118795,False,False,4.59
train_leave_one_out,euclidean_pca,C0_base,AGC_005,ENTRENAMIENTO,AGC_045,ENTRENAMIENTO,1,34.139686231244745,True,True,4.1
train_leave_one_out,euclidean_pca,C0_base,AGC_005,ENTRENAMIENTO,AGC_018,ENTRENAMIENTO,2,36.45808038848888,True,True,4.49
train_leave_one_out,euclidean_pca,C0_base,AGC_005,ENTRENAMIENTO,AGC_100,ENTRENAMIENTO,3,36.5954712383925,True,True,4.5
train_leave_one_out,euclidean_pca,C0_base,AGC_005,ENTRENAMIENTO,AGC_155,ENTRENAMIENTO,4,38.73476238444113,True,True,4.52
train_leave_one_out,euclidean_pca,C0_base,AGC_005,ENTRENAMIENTO,AGC_146,ENTRENAMIENTO,5,39.17015598214103,False,False,4.58
train_leave_one_out,euclidean_pca,C0_base,AGC_006,ENTRENAMIENTO,AGC_013,ENTRENAMIENTO,1,19.34850808740159,True,True,4.01
train_leave_one_out,euclidean_pca,C0_base,AGC_006,ENTRENAMIENTO,AGC_165,ENTRENAMIENTO,2,20.630118471615656,True,True,4.44
train_leave_one_out,euclidean_pca,C0_base,AGC_006,ENTRENAMIENTO,AGC_072,ENTRENAMIENTO,3,23.38728871634135,True,True,4.55
train_leave_one_out,euclidean_pca,C0_base,AGC_006,ENTRENAMIENTO,AGC_135,ENTRENAMIENTO,4,25.917800597389864,True,True,4.49
train_leave_one_out,euclidean_pca,C0_base,AGC_006,ENTRENAMIENTO,AGC_111,ENTRENAMIENTO,5,26.328207857313682,True,True,4.72
train_leave_one_out,euclidean_pca,C0_base,AGC_007,ENTRENAMIENTO,AGC_140,ENTRENAMIENTO,1,19.553289347784787,True,True,3.2
train_leave_one_out,euclidean_pca,C0_base,AGC_007,ENTRENAMIENTO,AGC_121,ENTRENAMIENTO,2,24.844036681582555,True,True,3.3
train_leave_one_out,euclidean_pca,C0_base,AGC_007,ENTRENAMIENTO,AGC_078,ENTRENAMIENTO,3,26.8218381898067,True,True,3.0
train_leave_one_out,euclidean_pca,C0_base,AGC_007,ENTRENAMIENTO,AGC_148,ENTRENAMIENTO,4,28.130176556025898,True,True,3.0
train_leave_one_out,euclidean_pca,C0_base,AGC_007,ENTRENAMIENTO,AGC_089,ENTRENAMIENTO,5,32.4010345802912,True,True,3.0
train_leave_one_out,euclidean_pca,C0_base,AGC_008,ENTRENAMIENTO,AGC_171,ENTRENAMIENTO,1,15.813515201654548,True,True,2.15
train_leave_one_out,euclidean_pca,C0_base,AGC_008,ENTRENAMIENTO,AGC_100,ENTRENAMIENTO,2,16.53262561883565,True,True,4.5
train_leave_one_out,euclidean_pca,C0_base,AGC_008,ENTRENAMIENTO,AGC_024,ENTRENAMIENTO,3,16.65433950683438,True,True,3.03
train_leave_one_out,euclidean_pca,C0_base,AGC_008,ENTRENAMIENTO,AGC_195,ENTRENAMIENTO,4,17.003620722728723,True,True,3.68
train_leave_one_out,euclidean_pca,C0_base,AGC_008,ENTRENAMIENTO,AGC_193,ENTRENAMIENTO,5,17.445376205851005,True,True,4.57
train_leave_one_out,euclidean_pca,C0_base,AGC_009,ENTRENAMIENTO,AGC_119,ENTRENAMIENTO,1,21.700116667760128,True,True,4.4
train_leave_one_out,euclidean_pca,C0_base,AGC_009,ENTRENAMIENTO,AGC_060,ENTRENAMIENTO,2,28.165861544817034,False,False,4.52
train_leave_one_out,euclidean_pca,C0_base,AGC_009,ENTRENAMIENTO,AGC_064,ENTRENAMIENTO,3,31.59910890878135,True,True,4.51
